Updated best error: 23872.58743341247. was found in iteration 0, time 2.8149095607477648
Epochs 0, rate 23872.58743341247, time 2.823920867702327
Epochs 1, rate 24085.55240341101, time 2.8069695561525805
Epochs 2, rate 24345.76971384076, time 2.8118765228955453
Epochs 3, rate 24435.294681099058, time 2.8328882713576604
Epochs 4, rate 24393.982690042943, time 2.8228208117725444
Epochs 5, rate 24461.281580041144, time 2.8172852858087936
Epochs 6, rate 24534.160804061037, time 2.825098527353475
Epochs 7, rate 24532.176676470164, time 2.8125106473235064
Epochs 8, rate 24553.14666405498, time 2.8115073641602066
Epochs 9, rate 24580.86399955339, time 2.817570348081972
Epochs 10, rate 24402.914222812975, time 2.8276702713747
Epochs 11, rate 24461.00831776824, time 2.815464226385302
Epochs 12, rate 24585.30714938953, time 2.8182477574528093
Epochs 13, rate 24588.389493276347, time 2.8240454665046855
Epochs 14, rate 24568.443275601712, time 2.9555998504811214
Epochs 15, rate 24587.435319825032, time 2.819990594799492
Epochs 16, rate 24656.23304233969, time 2.811250746278347
Epochs 17, rate 24679.122009786857, time 2.8189304228535548
Epochs 18, rate 24632.181885649927, time 2.812894646611312
Epochs 19, rate 24642.985092464558, time 2.8110392684102408
Epochs 20, rate 24673.391619090053, time 2.8258816756588203
Epochs 21, rate 24656.059780490337, time 2.8228625508245386
Epochs 22, rate 24686.62480508702, time 2.8480887069272285
Epochs 23, rate 24664.99024762271, time 2.8430512669974632
Epochs 24, rate 24703.52323354645, time 2.8806460958066964
Epochs 25, rate 24740.372583527154, time 2.889544552728694
Epochs 26, rate 24718.31892493051, time 2.8915733798830843
Epochs 27, rate 24651.532579766426, time 2.890274213210432
Epochs 28, rate 24665.462263787493, time 2.824353407962917
Epochs 29, rate 24648.827369509076, time 2.8153127290815974
Epochs 30, rate 24726.672256214024, time 2.829049515193219
Epochs 31, rate 24682.471082034444, time 2.815970351050055
Epochs 32, rate 24747.22637387948, time 2.8267792198876123
Epochs 33, rate 24696.733382406695, time 2.8230078645647154
Epochs 34, rate 24760.345438071115, time 2.824238084504941
Epochs 35, rate 24673.161637865356, time 2.8344431283767335
Epochs 36, rate 24686.82470003447, time 2.8389963952913604
Epochs 37, rate 24706.743805418933, time 2.8461792225461977
Epochs 38, rate 24721.28651595497, time 2.8332744348917913
Epochs 39, rate 24709.3490262001, time 2.847579799658888
Epochs 40, rate 24698.867164093943, time 2.8279166863767387
Epochs 41, rate 24654.430571483415, time 2.8225085418198432
Epochs 42, rate 24656.87737182795, time 2.8180010332735037
Epochs 43, rate 24702.542653525856, time 2.839471602140293
Epochs 44, rate 24686.502470907675, time 2.8176615556421893
Epochs 45, rate 24679.025771323435, time 2.833245990499563
Epochs 46, rate 24693.943609450736, time 2.8443377573639737
Epochs 47, rate 24702.454228544175, time 2.8918068094017144
Epochs 48, rate 24700.251563847833, time 2.9175449645545086
Epochs 49, rate 24727.82559639599, time 2.891124453180055
Epochs 50, rate 24668.19550436969, time 2.8936495112975535
Epochs 51, rate 24686.864157897548, time 2.905452387953119
Epochs 52, rate 24675.438004654785, time 2.859768839849494
Epochs 53, rate 24587.863223647902, time 2.8188682780419185
Epochs 54, rate 24623.3400810202, time 2.830018788758025
Epochs 55, rate 24656.823748246723, time 2.827435295965188
Epochs 56, rate 24694.686225271336, time 2.8295417268400342
Epochs 57, rate 24722.797488358516, time 2.856575029348278
Epochs 58, rate 24683.750522771024, time 2.8286927235840267
Epochs 59, rate 24665.98775960629, time 2.8310143424660055
Epochs 60, rate 24706.964674759238, time 2.852534689017375
Epochs 61, rate 24698.477401400036, time 2.8384983092582843
Epochs 62, rate 24728.31343125388, time 2.8464874731826058
Epochs 63, rate 24693.172659192347, time 2.8392400276898115
Epochs 64, rate 24703.86733713235, time 2.844942200687001
Epochs 65, rate 24694.769356807206, time 2.844124733604076
Epochs 66, rate 24718.768758566977, time 2.8234849264817967
Epochs 67, rate 24717.084689303258, time 2.828088280261909
Epochs 68, rate 24669.56252541672, time 2.8270315092750025
Epochs 69, rate 24727.303867107355, time 2.820160951971957
Epochs 70, rate 24743.829034466824, time 2.8300336293095825
Epochs 71, rate 24688.20623067987, time 2.8295689345186474
Epochs 72, rate 24644.896304649446, time 2.884719518201564
Epochs 73, rate 24734.307118129695, time 2.906554608131046
Epochs 74, rate 24706.50316354386, time 2.885442995120684
Epochs 75, rate 24680.275587106848, time 2.870934500295334
Epochs 76, rate 24671.75914511804, time 2.8221260884229196
Epochs 77, rate 24712.05466635252, time 2.8463375217706925
Epochs 78, rate 24709.20445245811, time 2.839456143231473
Epochs 79, rate 24688.28462051848, time 2.8266737901321903
Epochs 80, rate 24764.35775346063, time 2.821406321642826
Epochs 81, rate 24729.53796492223, time 2.82704542229294
Epochs 82, rate 24665.45857073045, time 2.8372816931587295
Epochs 83, rate 24720.58242339626, time 2.8486449184556477
Epochs 84, rate 24691.65192991376, time 2.840790556214415
Epochs 85, rate 24725.32299058645, time 2.8682641284376587
Epochs 86, rate 24664.940534402907, time 2.838397207997332
Epochs 87, rate 24727.951683020547, time 2.82968023866124
Epochs 88, rate 24740.068937643842, time 2.8349130791957577
Epochs 89, rate 24715.480010552787, time 2.8236030325433603
Epochs 90, rate 24681.557010599114, time 2.8258306612615343
Epochs 91, rate 24702.458511456785, time 2.823234182986198
Epochs 92, rate 24689.168061446937, time 2.8298048374635982
Epochs 93, rate 24674.917984518244, time 2.846247241744095
Epochs 94, rate 24679.678303358123, time 2.855012752053881
Epochs 95, rate 24684.51484309029, time 2.8824866334543913
Epochs 96, rate 24710.44736111046, time 2.9007334015377637
Epochs 97, rate 24705.139951083693, time 2.893345279978348
Epochs 98, rate 24663.247630397087, time 2.891105902489471
Epochs 99, rate 24715.690983027987, time 2.8241116306335243
