Updated best error: 6237.7750652959685. was found in iteration 0, time 1.6200268304673955
Epochs 0, rate 6237.7750652959685, time 1.632372624007985
Updated best error: 5783.891749206542. was found in iteration 1, time 1.628578389500035
Epochs 1, rate 5783.891749206542, time 1.6405043190461583
Epochs 2, rate 5783.891894938842, time 1.6036849091178738
Epochs 3, rate 5783.891892871186, time 1.6125505931559019
Epochs 4, rate 5783.891892883272, time 1.6353877295041457
Epochs 5, rate 5783.891892883125, time 1.56399879915989
Epochs 6, rate 5783.891892883053, time 1.6325652420055121
Epochs 7, rate 5783.8918928829835, time 1.56498971520341
Epochs 8, rate 5783.891892882917, time 1.6163370981812477
Epochs 9, rate 5783.891892882864, time 1.554241136094788
Epochs 10, rate 5783.891892882804, time 1.6062170783116017
Epochs 11, rate 5783.891892882788, time 1.5602682553289924
Epochs 12, rate 5783.891892882697, time 1.608694213849958
Epochs 13, rate 5783.8918928826115, time 1.584087032417301
Epochs 14, rate 5783.891892882571, time 1.6387466411688365
Epochs 15, rate 5783.891892882518, time 1.6107125289272517
Epochs 16, rate 5783.89189288245, time 1.626104964147089
Epochs 17, rate 5783.891892882344, time 1.5992274874006398
Epochs 18, rate 5783.891892882292, time 1.6184790845727548
Epochs 19, rate 5783.891892882238, time 1.6113747885683551
Epochs 20, rate 5783.89189288217, time 1.6129763314675074
Epochs 21, rate 5783.891892882136, time 1.5574800866015721
Epochs 22, rate 5783.891892882024, time 1.6274254641029984
Epochs 23, rate 5783.891892881982, time 1.6204439118155278
Epochs 24, rate 5783.89189288191, time 1.7542982722225133
Epochs 25, rate 5783.891892881833, time 1.6551788425713312
Epochs 26, rate 5783.891892881789, time 1.5491273291409016
Epochs 27, rate 5783.891892881713, time 1.5923844469944015
Epochs 28, rate 5783.89189288165, time 1.5441140051407274
Epochs 29, rate 5783.891892881584, time 1.615172733203508
Epochs 30, rate 5783.891892881513, time 1.5492231743701268
Epochs 31, rate 5783.891892881446, time 1.5584985195018817
Epochs 32, rate 5783.891892881384, time 1.6146248694858514
Epochs 33, rate 5783.891892881333, time 1.6526182289526332
Epochs 34, rate 5783.8918928812745, time 1.561116949422285
Epochs 35, rate 5783.89189288121, time 1.612257801432861
Epochs 36, rate 5783.891892881153, time 1.5977168428653385
Epochs 37, rate 5783.8918928811045, time 1.5992126468627248
Epochs 38, rate 5783.891892881049, time 1.5924280410981737
Epochs 39, rate 5783.891892881, time 1.5962927682267036
Epochs 40, rate 5783.891892880934, time 1.5765557613631245
