Updated best error: 4758.707952605526. was found in iteration 0, time 1.9888460883230437
Epochs 0, rate 4758.707952605526, time 1.9974121787090553
Updated best error: 4044.4240353316113. was found in iteration 1, time 2.059703541424824
Epochs 1, rate 4044.4240353316113, time 2.0685859210789204
Epochs 2, rate 4079.03179443406, time 1.9936522629868705
Epochs 3, rate 4078.6816035050133, time 2.0269065394604695
Epochs 4, rate 4089.2712423018484, time 1.99430555645813
Epochs 5, rate 4044.9458697168216, time 2.024329848587513
Epochs 6, rate 4044.696205348857, time 2.001918141373608
Epochs 7, rate 4099.1961472467665, time 1.9846514680903056
Epochs 8, rate 4096.544688373081, time 1.9950602603712468
Epochs 9, rate 4045.300216157194, time 1.9805533114413265
Epochs 10, rate 4045.2561290102462, time 2.0077860338642495
Epochs 11, rate 4045.254909653867, time 2.0292133177936194
Epochs 12, rate 4045.2535967234853, time 2.0059328199131414
Epochs 13, rate 4045.2521780389197, time 2.001988015639654
Epochs 14, rate 4045.2506391185643, time 2.026720723384642
Epochs 15, rate 4045.2489625945896, time 2.0375113507034257
Epochs 16, rate 4045.247127436747, time 1.9822927478235215
Epochs 17, rate 4045.2451079087155, time 2.0007992255705176
Epochs 18, rate 4045.2428721382134, time 1.9758488563966239
Epochs 19, rate 4045.2403801241644, time 2.0083793467711075
Epochs 20, rate 4045.23758090138, time 1.992879317556799
Epochs 21, rate 4045.2344084085744, time 2.001499823301856
Epochs 22, rate 4045.2307753086925, time 2.0028398014983395
Epochs 23, rate 4045.226563457339, time 1.9890798270207597
Epochs 24, rate 4045.221608669923, time 2.0008236506473622
Epochs 25, rate 4045.2156753400777, time 1.9726964757719543
Epochs 26, rate 4045.208411978526, time 2.006711948903103
Epochs 27, rate 4045.199268437523, time 2.0419610429380555
Epochs 28, rate 4045.187329620836, time 2.0065224226782448
Epochs 29, rate 4045.170946969858, time 2.0084257234993856
Epochs 30, rate 4045.1468062889553, time 2.0038916256307857
Epochs 31, rate 4045.1070746154674, time 2.0030682841606904
Epochs 32, rate 4045.0275223075473, time 2.0224874558698502
Epochs 33, rate 4044.7734009543674, time 1.981846912902256
Epochs 34, rate 4105.554209448583, time 2.0281670588592533
Epochs 35, rate 4045.244884615904, time 2.0113932155800285
Epochs 36, rate 4045.2409586686204, time 2.008515694345988
Epochs 37, rate 4045.2362029705323, time 1.9913052914926084
Epochs 38, rate 4045.2303113369167, time 2.024724978291488
Epochs 39, rate 4045.2228080890163, time 2.0122499482895364
Epochs 40, rate 4045.2129093012845, time 2.028370188920235
Epochs 41, rate 4045.199226258464, time 1.9764029036814463
Epochs 42, rate 4045.179047057149, time 2.036463855067268
Epochs 43, rate 4045.1462826232428, time 2.0200900883355644
Epochs 44, rate 4045.0838973985833, time 1.999675362923881
Epochs 45, rate 4044.9194591625446, time 1.978789449975011
Updated best error: 4042.3730918056244. was found in iteration 46, time 1.9943411119529628
Epochs 46, rate 4042.3730918056244, time 2.003692514896102
Epochs 47, rate 4051.7036464301664, time 1.9944527252664557
Epochs 48, rate 4045.2793696618933, time 1.9855938431501272
Epochs 49, rate 4045.2790908065226, time 1.9909243839865667
Epochs 50, rate 4045.2788000739356, time 2.017322634528682
Epochs 51, rate 4045.278497923213, time 1.9781769680193975
Epochs 52, rate 4045.278183613765, time 2.048262403222907
Epochs 53, rate 4045.277856336786, time 2.0048250345280394
Epochs 54, rate 4045.2775152072145, time 2.005411545513198
Epochs 55, rate 4045.27715925397, time 2.015961013872584
Epochs 56, rate 4045.2767874091755, time 1.9877172788255848
Epochs 57, rate 4045.2763984952035, time 2.053371572488686
Epochs 58, rate 4045.275991210154, time 2.0229577158679604
Epochs 59, rate 4045.275564110391, time 2.020433585283172
Epochs 60, rate 4045.275115589932, time 2.022172403310833
Epochs 61, rate 4045.2746438567947, time 2.037896586705756
Epochs 62, rate 4045.274146904542, time 1.9786190928061842
Epochs 63, rate 4045.273622477849, time 2.0066108476385125
Epochs 64, rate 4045.27306803216, time 2.01622319695889
Epochs 65, rate 4045.2724806844, time 2.0093789197999286
Epochs 66, rate 4045.2718571532387, time 2.00485502481024
Epochs 67, rate 4045.2711936863257, time 2.012584479074576
Epochs 68, rate 4045.270485970376, time 2.0242374043154996
Epochs 69, rate 4045.269729020014, time 2.0090085243500653
Epochs 70, rate 4045.2689170379967, time 2.013745133925113
Epochs 71, rate 4045.2680432400853, time 2.0146884365167352
Epochs 72, rate 4045.2670996302695, time 2.0203736047187704
Epochs 73, rate 4045.266076712341, time 1.9819337919689133
Epochs 74, rate 4045.2649631137315, time 2.02789003522048
Epochs 75, rate 4045.26374508946, time 2.007711831101915
Epochs 76, rate 4045.2624058581737, time 1.976997144120105
Epochs 77, rate 4045.2609247013947, time 1.9916460058375378
Epochs 78, rate 4045.2592757193947, time 2.000943611776165
Epochs 79, rate 4045.2574260810825, time 2.0323700269073015
Epochs 80, rate 4045.2553335111247, time 2.0044218661932973
Epochs 81, rate 4045.2529425943426, time 2.032166587676329
Epochs 82, rate 4045.25017919448, time 1.9970872324556694
Epochs 83, rate 4045.246941761415, time 2.004451547298231
Epochs 84, rate 4045.243087299294, time 1.9874900328650256
Epochs 85, rate 4045.23840774477, time 1.991972807161801
Epochs 86, rate 4045.232588152144, time 1.9948441448286758
Epochs 87, rate 4045.225128006046, time 2.045929653926578
Epochs 88, rate 4045.2151814159574, time 1.9831197994353715
Epochs 89, rate 4045.201199141961, time 2.0047050733919605
Epochs 90, rate 4045.180014087257, time 1.9978997526850435
Epochs 91, rate 4045.1440235486193, time 2.0107711491000373
Epochs 92, rate 4045.0695187572655, time 2.025730425702932
Epochs 93, rate 4044.830302853875, time 2.0309493532186025
Epochs 94, rate 4075.8874161346494, time 2.0054851299209986
Epochs 95, rate 4045.263065283118, time 2.0021382762206485
Epochs 96, rate 4045.2928171206963, time 2.023914931480249
Epochs 97, rate 4045.2906151632546, time 2.0276309439068427
Epochs 98, rate 4045.2884733886904, time 2.00362418651639
Epochs 99, rate 4045.286355387823, time 2.0388658602678333
