Updated best error: 2199.183903861016. was found in iteration 0, time 3.559587754200038
Epochs 0, rate 2199.183903861016, time 3.56977764833573
Updated best error: 1889.609532130868. was found in iteration 1, time 3.668924594843702
Epochs 1, rate 1889.609532130868, time 3.6798033379527624
Epochs 2, rate 1901.6885374389994, time 3.571816060008132
Epochs 3, rate 1914.269031463938, time 3.5780175557520124
Epochs 4, rate 1919.873469622763, time 3.5983750832092483
Epochs 5, rate 1916.3066624085782, time 3.5970480904943543
Epochs 6, rate 1953.4562084125382, time 3.6259986068398575
Updated best error: 1870.2484050919381. was found in iteration 7, time 3.6287793553055963
Epochs 7, rate 1870.2484050919381, time 3.639774040224438
Updated best error: 1825.4586274134413. was found in iteration 8, time 3.580115329634282
Epochs 8, rate 1825.4586274134413, time 3.5935370631923433
Epochs 9, rate 1948.476401692217, time 3.589164974691812
Epochs 10, rate 1932.9316397834466, time 3.5818000414947164
Epochs 11, rate 1892.6710565329888, time 3.6412435640741023
Epochs 12, rate 1910.22786854543, time 3.577916763671965
Epochs 13, rate 2012.5620576389006, time 3.5858719179959735
Epochs 14, rate 2023.2576545345555, time 3.5979799535052734
Epochs 15, rate 2014.3464302585678, time 3.6044662023414276
Epochs 16, rate 1981.8904855098474, time 3.5783944439463085
Epochs 17, rate 1996.1601496324572, time 3.5825927743208013
Epochs 18, rate 1991.1963191534812, time 3.6031472482645768
Epochs 19, rate 1976.4326980615076, time 3.5916192310032784
Epochs 20, rate 1922.0810435725157, time 3.636357312265318
Epochs 21, rate 1923.4070715451535, time 3.5868513944369624
Epochs 22, rate 1949.790274633788, time 3.577384049684042
Epochs 23, rate 1909.763836670192, time 3.5869886695436435
Epochs 24, rate 2003.2450431574102, time 3.574995648312324
Epochs 25, rate 2031.1153886930483, time 3.571646630378382
Epochs 26, rate 2020.5329063540448, time 3.5714802925213007
Epochs 27, rate 2028.729570273177, time 3.5956088661187096
Epochs 28, rate 1971.3105902395982, time 3.5864098880119855
Epochs 29, rate 1978.5412129057552, time 3.586478834738955
Epochs 30, rate 1963.584683258354, time 3.6126804479717975
Epochs 31, rate 1971.352596258228, time 3.6009174552964396
Epochs 32, rate 1917.0859360843963, time 3.581721819420636
Epochs 33, rate 1965.0678762579255, time 3.5892333030642476
Epochs 34, rate 1850.220533520306, time 3.597656553138222
Epochs 35, rate 1962.4541383418598, time 3.6178962837075233
Epochs 36, rate 1826.6409452249602, time 3.57555093231349
Epochs 37, rate 1977.6500255151363, time 3.583283169180504
Epochs 38, rate 1961.0331563011362, time 3.614251073086052
Epochs 39, rate 1918.6905191133487, time 3.5853138513994054
Epochs 40, rate 1867.5926811771494, time 3.5996145784883993
Epochs 41, rate 1849.8404293218466, time 3.583011092385277
Epochs 42, rate 1895.4576330816412, time 3.613249644986354
Epochs 43, rate 1924.809431679077, time 3.5857955509854946
Updated best error: 1768.599024517341. was found in iteration 44, time 3.578664665663382
Epochs 44, rate 1768.599024517341, time 3.5894030418785405
Epochs 45, rate 1928.5597980578723, time 3.585641889440012
Epochs 46, rate 1933.0650398139019, time 3.5858134833251825
Epochs 47, rate 1915.919339702425, time 3.5979910839232616
Epochs 48, rate 1912.461957934712, time 3.6170444978488376
Epochs 49, rate 1909.2278853334944, time 3.583253797245561
Epochs 50, rate 1907.8091620138669, time 3.5944049263198394
Epochs 51, rate 1898.9883255991283, time 3.5880058657276095
Epochs 52, rate 1901.0982319515729, time 3.5807213188527385
Epochs 53, rate 1898.7638994251013, time 3.584423727450485
Epochs 54, rate 1896.591572364727, time 3.586721230436524
Epochs 55, rate 1894.5279319775789, time 3.6070067193650175
Epochs 56, rate 1896.5932737663477, time 3.648073309850588
Epochs 57, rate 1937.469511739659, time 3.617894428636646
Epochs 58, rate 1901.9881458644882, time 3.610196819732664
Epochs 59, rate 1883.9200857057456, time 3.579299408447696
Epochs 60, rate 1953.1964115387443, time 3.5335351648391224
Epochs 61, rate 1894.0080772251158, time 3.6721848786473856
Epochs 62, rate 1875.5846280996511, time 3.708802704444679
Epochs 63, rate 1821.0860947403967, time 3.6389772880793316
Epochs 64, rate 1841.7831672982215, time 3.604921003432537
Epochs 65, rate 1948.9303164702962, time 3.6032715378896683
Epochs 66, rate 1946.0667920801968, time 3.642665165294602
Epochs 67, rate 1946.513066154855, time 3.6349115951379645
Epochs 68, rate 1946.1917324737624, time 3.5985794499792974
Epochs 69, rate 1945.6859429140188, time 3.6219879476193455
Epochs 70, rate 1937.7963878418664, time 3.643235599025502
Epochs 71, rate 1947.2526922797772, time 3.592850378481671
Epochs 72, rate 1938.1734562400272, time 3.603245876103756
Epochs 73, rate 1949.1664419734498, time 3.5992593327755458
Epochs 74, rate 1943.2157537199043, time 3.66842805469787
Epochs 75, rate 1939.9077724963981, time 3.6180527278629597
Epochs 76, rate 1944.6827799222829, time 3.577759082807461
Epochs 77, rate 1930.7936449513513, time 3.6344555573377875
Epochs 78, rate 1892.4788686179775, time 3.614187073195353
Epochs 79, rate 1896.2932728026988, time 3.602559191385808
Epochs 80, rate 1894.2176759318593, time 3.5919587086391402
Epochs 81, rate 1864.272542890023, time 3.617957810165535
Epochs 82, rate 1853.4182754631952, time 3.679521367455891
Epochs 83, rate 1862.4581921499273, time 3.6395715285252663
Epochs 84, rate 1837.677420635452, time 3.601516024238663
Epochs 85, rate 1827.4470934056778, time 3.603015538370528
Epochs 86, rate 1911.9549583660908, time 3.5937027826948906
Epochs 87, rate 1920.7355658609642, time 3.6138404844678007
Epochs 88, rate 1885.0653828271259, time 3.6061614262507646
Epochs 89, rate 1782.8575009936424, time 3.66680734273541
Updated best error: 1761.4511716602096. was found in iteration 90, time 3.596938332244463
Epochs 90, rate 1761.4511716602096, time 3.607350834667159
Epochs 91, rate 1764.3734529983105, time 3.594578375275887
Epochs 92, rate 1801.754546490515, time 3.6542890277924016
Epochs 93, rate 1784.45315393866, time 3.6072927091736346
Epochs 94, rate 1835.1322790614247, time 3.5991192750589107
Updated best error: 1743.8514304771816. was found in iteration 95, time 3.6428398509597173
Epochs 95, rate 1743.8514304771816, time 3.6530727208664757
Updated best error: 1739.322071366173. was found in iteration 96, time 3.6346246777975466
Epochs 96, rate 1739.322071366173, time 3.64430535549036
Updated best error: 1734.7925008330121. was found in iteration 97, time 3.5913814729938167
Epochs 97, rate 1734.7925008330121, time 3.6014786136875045
Epochs 98, rate 1759.6864497673198, time 3.6207435054748203
Epochs 99, rate 1754.3521814613734, time 3.6392314325421466
