Updated best error: 22545.29066902436. was found in iteration 0, time 4.610096955191693
Epochs 0, rate 22545.29066902436, time 4.62264649712597
Epochs 1, rate 23031.859483776338, time 4.6265977941366145
Epochs 2, rate 23402.864696253415, time 4.604110338259488
Epochs 3, rate 23368.4914778523, time 4.598147218901431
Epochs 4, rate 23516.209019818165, time 4.609606907775742
Epochs 5, rate 23588.278562103624, time 4.5955124025349505
Epochs 6, rate 23550.142922281502, time 4.640756917622639
Epochs 7, rate 23597.79867322331, time 4.598836995384772
Epochs 8, rate 23499.005535524237, time 4.622896003900678
Epochs 9, rate 23635.765890517087, time 4.616153755545383
Epochs 10, rate 23618.332713185293, time 4.615311863381066
Epochs 11, rate 23468.755234201595, time 4.592046824414865
Epochs 12, rate 23630.00071699114, time 4.60586585191777
Epochs 13, rate 23570.920153669464, time 4.634637354101869
Epochs 14, rate 23615.61202059198, time 4.617809713818133
Epochs 15, rate 23598.460514518487, time 4.609889496641699
Epochs 16, rate 23590.3339945727, time 4.633248834943515
Epochs 17, rate 23688.199090712853, time 4.769510147394612
Epochs 18, rate 23723.237694239753, time 4.629200146810035
Epochs 19, rate 23522.878032101642, time 4.618215355585562
Epochs 20, rate 23571.979806132298, time 4.5962024882028345
Epochs 21, rate 23434.64217145673, time 4.620156376142404
Epochs 22, rate 23202.306563785765, time 4.633938302256865
Epochs 23, rate 23438.10576171004, time 4.625855148173287
Epochs 24, rate 23528.625520236554, time 4.624670686607715
Epochs 25, rate 23658.566161936556, time 4.63110190173029
Epochs 26, rate 23538.333079677817, time 4.63369219643937
Epochs 27, rate 23445.938864464806, time 4.612397859134944
Epochs 28, rate 23646.196181564388, time 4.619475874991622
Epochs 29, rate 23613.899033174683, time 4.637210953194881
Epochs 30, rate 23671.00494740792, time 4.623234553990187
Epochs 31, rate 23714.931995263578, time 4.6123162360891
Epochs 32, rate 23720.105314851502, time 4.65029228158528
Epochs 33, rate 23665.587679503562, time 4.634944368022843
Epochs 34, rate 23719.525259388425, time 4.640303662439692
Epochs 35, rate 23605.559686669218, time 4.629241576665663
Epochs 36, rate 23644.600246905073, time 4.619918927302933
Epochs 37, rate 23760.78161658888, time 4.625667167842039
Epochs 38, rate 23703.983773581906, time 4.626075901382137
Epochs 39, rate 23731.504659307386, time 4.631127563508926
Epochs 40, rate 23516.4406682691, time 4.6134784368332475
Epochs 41, rate 23578.605407957533, time 4.606303957378259
Epochs 42, rate 23496.368290044695, time 4.616265059681609
Epochs 43, rate 23609.827100020724, time 4.610573707919684
Epochs 44, rate 23628.771284685507, time 4.605467939603841
Epochs 45, rate 23745.748973841582, time 4.657088017760543
Epochs 46, rate 23747.656616558725, time 4.633060854612268
Epochs 47, rate 23798.138018028265, time 4.629440996592166
Epochs 48, rate 23602.290112015802, time 4.614063711109338
Epochs 49, rate 23718.630270155867, time 4.646939862679574
Epochs 50, rate 23643.889476541535, time 4.641920664260397
Epochs 51, rate 23557.19791138278, time 4.659964611477335
Epochs 52, rate 23735.45346984578, time 4.632963154319441
Epochs 53, rate 23757.679818804158, time 4.63255287487118
Epochs 54, rate 23500.264135518242, time 4.637372344193864
Epochs 55, rate 23483.845309032273, time 4.622057512708125
Epochs 56, rate 23544.194884006225, time 4.606409696323681
Epochs 57, rate 23588.763347601376, time 4.621122248732718
Epochs 58, rate 23543.255447115902, time 4.614376290235668
Epochs 59, rate 23512.485347861482, time 4.637257639100426
Epochs 60, rate 23654.971382515985, time 4.60760436077544
Epochs 61, rate 23733.345553280018, time 4.628409578217543
Epochs 62, rate 23730.016859087773, time 4.610823523893487
Epochs 63, rate 23584.00331976756, time 4.628160689782817
Epochs 64, rate 23514.2617215509, time 4.640445575205376
Epochs 65, rate 23583.850007990775, time 4.640006233021268
Epochs 66, rate 23738.55129946478, time 4.64134373779234
Epochs 67, rate 23819.061444971278, time 4.618607393509592
Epochs 68, rate 23784.412049017796, time 4.616582276488771
Epochs 69, rate 23774.01101698537, time 4.667010472796392
Epochs 70, rate 23689.03887725931, time 4.65368211104942
Epochs 71, rate 23697.675876812686, time 4.623617007397115
Epochs 72, rate 23678.439055950697, time 4.626475977929658
Epochs 73, rate 23778.030578835398, time 4.643076372274663
Epochs 74, rate 23712.894112499423, time 4.634612001493224
Epochs 75, rate 23699.146914345853, time 4.64031881216215
Epochs 76, rate 23652.307828127647, time 4.6448677505832165
Epochs 77, rate 23729.888207082273, time 4.662647350443876
Epochs 78, rate 23597.069456437126, time 4.633870283054421
Epochs 79, rate 23681.50581147421, time 4.632150015720981
Epochs 80, rate 23626.148491400872, time 4.63115879050747
Epochs 81, rate 23669.83548964486, time 4.643730284093181
Epochs 82, rate 23768.205367978928, time 4.621476566928322
Epochs 83, rate 23774.95584156109, time 4.629355663419119
Epochs 84, rate 23739.972179316803, time 4.603458590689115
Epochs 85, rate 23779.08808563405, time 4.657198394386796
Epochs 86, rate 23735.178530399808, time 4.638583085921709
Epochs 87, rate 23747.84196566489, time 4.615792944605346
Epochs 88, rate 23777.916196764818, time 4.5970793175074505
Epochs 89, rate 23576.837474222662, time 4.628470177136478
Epochs 90, rate 23724.18535525206, time 4.640469691119506
Epochs 91, rate 23707.334498686123, time 4.637807976236218
Epochs 92, rate 23795.704231473435, time 4.6613624059828
Epochs 93, rate 23584.487959671136, time 4.627895105732023
Epochs 94, rate 23429.922597117864, time 4.60661189883831
Epochs 95, rate 23702.162664926967, time 4.626766914589098
Epochs 96, rate 23762.39540678847, time 4.635136058495846
Epochs 97, rate 23626.908947975062, time 4.642860256732092
Epochs 98, rate 23549.806134425377, time 4.694552991742967
Epochs 99, rate 23547.659754165477, time 4.662195331969997
