Updated best error: 2244.3643104754588. was found in iteration 0, time 3.096527279878501
Epochs 0, rate 2244.3643104754588, time 3.1072885352768935
Updated best error: 1863.99140496278. was found in iteration 1, time 3.095413929273491
Epochs 1, rate 1863.99140496278, time 3.1048515929287532
Updated best error: 1862.9139142795113. was found in iteration 2, time 3.092400060471846
Epochs 2, rate 1862.9139142795113, time 3.1090771309827687
Epochs 3, rate 1866.9896046676274, time 3.1069663716189098
Epochs 4, rate 1883.8053147086418, time 3.1463689651864115
Epochs 5, rate 1876.2060151000303, time 3.104875708828331
Epochs 6, rate 1879.6753888103622, time 3.1180349501082674
Updated best error: 1844.6862405530676. was found in iteration 7, time 3.120450249974965
Epochs 7, rate 1844.6862405530676, time 3.13004435779294
Updated best error: 1844.387506822633. was found in iteration 8, time 3.1315921037166845
Epochs 8, rate 1844.387506822633, time 3.131614673722652
Epochs 9, rate 1884.3846209787769, time 3.1433909610495903
Epochs 10, rate 1929.292885387262, time 3.155712947846041
Epochs 11, rate 1948.9958257774194, time 3.104007845700835
Epochs 12, rate 1936.6931185885285, time 3.1099487042520195
Epochs 13, rate 1937.1684380890022, time 3.1313781524222577
Epochs 14, rate 1935.5929519990095, time 3.1186956638703123
Epochs 15, rate 1935.4201087154186, time 3.0960774256382138
Epochs 16, rate 1935.463727053062, time 3.107553810128593
Epochs 17, rate 1935.5780999199956, time 3.105655456180102
Epochs 18, rate 1935.5499445911805, time 3.1145585507765645
Epochs 19, rate 1935.3433556113544, time 3.1163304508663714
Epochs 20, rate 1935.4354646466747, time 3.0877852671110304
Epochs 21, rate 1934.982670511609, time 3.080931096250424
Epochs 22, rate 1933.7804564307003, time 3.087860088227899
Epochs 23, rate 1933.7744154889208, time 3.078982037055539
Epochs 24, rate 1935.7037018943895, time 3.113999247463653
Epochs 25, rate 1934.8093200308617, time 3.5873742147232406
Epochs 26, rate 1935.3420894853314, time 3.1674830516276415
Epochs 27, rate 1933.6082151950625, time 3.0722023781272583
Epochs 28, rate 1936.9155243908797, time 3.015232899284456
Epochs 29, rate 1935.610398822001, time 2.9856974178401288
Epochs 30, rate 1935.5818724430899, time 2.966248565033311
Epochs 31, rate 1935.4981620221574, time 2.980309369857423
Epochs 32, rate 1934.895383238211, time 3.220265639698482
Epochs 33, rate 1935.482052515785, time 2.9523472961300286
Epochs 34, rate 1935.4408956392765, time 2.95393276179675
Epochs 35, rate 1933.942121964296, time 2.959881658971426
Epochs 36, rate 1935.403629474691, time 2.959280307419249
Epochs 37, rate 1934.886102112769, time 2.9646167226455873
Epochs 38, rate 1932.4767262503483, time 2.966006169343018
Epochs 39, rate 1940.9643400372083, time 2.978406069043558
Epochs 40, rate 1948.4168238740754, time 3.107781365280971
Epochs 41, rate 1956.9089009521456, time 3.091279907966964
Epochs 42, rate 1957.9609180983875, time 3.022912266678759
Epochs 43, rate 1960.0800401540573, time 3.142573803139385
Epochs 44, rate 1958.0412276837224, time 3.083662376200664
Epochs 45, rate 1957.8110465489522, time 3.202969594494789
Epochs 46, rate 1950.4994452222725, time 2.9876764673099387
Epochs 47, rate 1958.0532079534285, time 3.0062039691692917
Epochs 48, rate 1958.092933426241, time 2.976871308608679
Epochs 49, rate 1958.0820196784894, time 3.23931008746149
Epochs 50, rate 1958.0610684409585, time 4.06320189240796
Epochs 51, rate 1957.9935750037885, time 3.460646411171183
Epochs 52, rate 1951.1743265466673, time 3.1131524084485136
Epochs 53, rate 1934.231968013714, time 3.535793711373117
Epochs 54, rate 1903.112231421395, time 3.1423499581433134
Epochs 55, rate 1904.4238876809338, time 2.9731905424850993
Epochs 56, rate 1882.8155231636815, time 3.1360179892217275
Epochs 57, rate 1908.148670664228, time 4.131273341015913
Epochs 58, rate 1919.4231415561558, time 3.793859165016329
Epochs 59, rate 1921.608740826659, time 3.7860502519615693
Epochs 60, rate 1918.0845210048708, time 4.005495641977177
Epochs 61, rate 1916.0545978553344, time 3.3445651579095284
Epochs 62, rate 1899.4523756279932, time 3.7614183363039047
Epochs 63, rate 1940.5143837267017, time 3.0019663731654873
Epochs 64, rate 1946.7292307691825, time 3.6037733340490377
Epochs 65, rate 1980.8366617585523, time 3.5109592840162804
Epochs 66, rate 1981.5603763706308, time 4.228025084245019
Epochs 67, rate 1981.5569992127157, time 3.837329615766066
Epochs 68, rate 1981.5529872090874, time 3.7558741533430293
Epochs 69, rate 1981.5483300623382, time 3.769572601362597
Epochs 70, rate 1981.5428334943315, time 3.5958509526244598
Epochs 71, rate 1981.536207948271, time 3.196240022443817
Epochs 72, rate 1981.5279969394194, time 3.175146960114944
Epochs 73, rate 1981.5174244724844, time 3.1820985220983857
Epochs 74, rate 1981.5030229153297, time 3.066283471242059
