Updated best error: 26854.7262177001. was found in iteration 0, time 1.7623066052037757
Epochs 0, rate 26854.7262177001, time 1.7713009073631838
Updated best error: 25128.87058328707. was found in iteration 1, time 1.8443705302488524
Epochs 1, rate 25128.87058328707, time 1.8589544645510614
Updated best error: 25099.5392467175. was found in iteration 2, time 1.7985667118628044
Epochs 2, rate 25099.5392467175, time 1.8123959422227927
Updated best error: 25096.770815172134. was found in iteration 3, time 1.7616520750161726
Epochs 3, rate 25096.770815172134, time 1.7749189102905802
Updated best error: 25070.900258689177. was found in iteration 4, time 1.7381934905133676
Epochs 4, rate 25070.900258689177, time 1.7544896535109729
Epochs 5, rate 25074.090766153942, time 1.7957470069231931
Updated best error: 25068.02415170238. was found in iteration 6, time 1.730302645242773
Epochs 6, rate 25068.02415170238, time 1.7408830313943326
Epochs 7, rate 25081.838446718975, time 1.7836825655249413
Epochs 8, rate 25072.966225258853, time 1.774451432924252
Updated best error: 25065.9478386984. was found in iteration 9, time 1.8215896642941516
Epochs 9, rate 25065.9478386984, time 1.8358823527523782
Epochs 10, rate 25073.859340770116, time 1.7807753632077947
Epochs 11, rate 25069.274690631002, time 1.7883885664632544
Updated best error: 25059.481325445184. was found in iteration 12, time 1.802225217135856
Epochs 12, rate 25059.481325445184, time 1.8207650861295406
Epochs 13, rate 25073.952411385606, time 1.8230279611307196
Epochs 14, rate 25083.313329886427, time 1.8423160413221922
Epochs 15, rate 25079.70455831517, time 1.8034591472242028
Epochs 16, rate 25068.448981663085, time 1.8277902325207833
Epochs 17, rate 25075.014376135237, time 1.8316302253806498
Epochs 18, rate 25072.45364527064, time 1.8608333402953576
Epochs 19, rate 25069.66052368858, time 1.797205709532136
Epochs 20, rate 25068.25600798805, time 1.7719489447772503
Epochs 21, rate 25068.58742702171, time 1.809067948401207
Epochs 22, rate 25080.20153399092, time 1.786226483527571
Epochs 23, rate 25068.27970191437, time 1.7677147497306578
Epochs 24, rate 25068.09729611371, time 1.791312773624668
Epochs 25, rate 25072.67915659284, time 1.806399431603495
Epochs 26, rate 25066.489916418795, time 1.7848252880503424
Epochs 27, rate 25064.81129770173, time 1.7787870384054258
Epochs 28, rate 25070.90235725911, time 1.7753625809855293
Epochs 29, rate 25074.058309254153, time 1.7761948886036407
Epochs 30, rate 25081.06282405162, time 1.7518372139602434
Epochs 31, rate 25063.19738239471, time 1.7570879868289921
Epochs 32, rate 25072.410565769616, time 1.7793451049656142
Epochs 33, rate 25068.168635928294, time 1.7697472870349884
Epochs 34, rate 25075.69060327352, time 1.7652332857542206
Epochs 35, rate 25068.878748410323, time 1.7484888143953867
Epochs 36, rate 25067.508251785646, time 1.7477733761188574
Epochs 37, rate 25073.11210806113, time 1.8195317743811756
Epochs 38, rate 25072.16857936392, time 1.849454965267796
Epochs 39, rate 25070.11863694204, time 1.8142992430657614
Epochs 40, rate 25074.517775366716, time 1.7554317193862516
Epochs 41, rate 25074.228830816104, time 1.8438764635357074
Epochs 42, rate 25070.117676013164, time 1.787948296754621
Epochs 43, rate 25078.835247098174, time 1.8193623447441496
Epochs 44, rate 25071.237476710234, time 1.8643332372012082
Epochs 45, rate 25064.84963756925, time 1.7821335828921292
Epochs 46, rate 25071.558204489203, time 1.8295086447906215
Epochs 47, rate 25082.8390062033, time 1.7778044701553881
Epochs 48, rate 25074.89669604103, time 1.785025017161388
Epochs 49, rate 25070.97607368656, time 1.7958168812037911
Epochs 50, rate 25074.864367148057, time 1.7416831845184788
Epochs 51, rate 25070.853264726305, time 1.783779956662329
Epochs 52, rate 25067.93778361072, time 1.7902532200096175
Epochs 53, rate 25071.206868517464, time 1.9062905699538533
Epochs 54, rate 25076.7242208001, time 1.7490236926532816
Epochs 55, rate 25066.62663558049, time 1.6462423567136284
Epochs 56, rate 25066.05548263537, time 1.8969713215483353
Epochs 57, rate 25069.693443307107, time 1.7899044670339208
Epochs 58, rate 25075.52787714263, time 1.7152005283278413
Epochs 59, rate 25074.821138159226, time 1.8792467553867027
Epochs 60, rate 25083.30809669052, time 1.8059498865331989
Epochs 61, rate 25072.650154232364, time 1.8945770458085462
Epochs 62, rate 25070.37157507372, time 1.8921666927926708
Epochs 63, rate 25069.093239217502, time 2.002303686545929
Epochs 64, rate 25070.97665633686, time 1.8963977960520424
Epochs 65, rate 25077.270531949165, time 1.9315482622478157
Epochs 66, rate 25082.456982474177, time 1.958020406367723
Epochs 67, rate 25071.630614616784, time 1.9502158218238037
Epochs 68, rate 25068.048102103938, time 1.9106122624652926
Epochs 69, rate 25066.259401252868, time 1.85554484766908
Epochs 70, rate 25079.487729328826, time 2.08727203134913
Epochs 71, rate 25071.15859394427, time 1.8922514076111838
Epochs 72, rate 25072.81559832023, time 1.489723072212655
Epochs 73, rate 25072.015541270845, time 1.4893097009917255
Epochs 74, rate 25070.927387621854, time 1.5005211198003963
Epochs 75, rate 25074.063272340547, time 1.5151981167146005
Epochs 76, rate 25070.007963288874, time 1.5505749013391323
Epochs 77, rate 25077.191824903228, time 1.527500006952323
Epochs 78, rate 25071.02940884075, time 1.5091725433594547
Epochs 79, rate 25066.225841380252, time 1.5271432153240312
Epochs 80, rate 25074.080798725798, time 1.511585988191655
Epochs 81, rate 25068.237454608312, time 1.5243272205989342
Epochs 82, rate 25068.848094784746, time 1.5204383775708266
Epochs 83, rate 25071.540577535932, time 1.5386894741095603
Epochs 84, rate 25066.58498795594, time 1.5269011288473848
Epochs 85, rate 25073.73410217316, time 1.5710109600622673
Epochs 86, rate 25065.31083302506, time 1.7761203766567633
Epochs 87, rate 25072.672877107118, time 1.624432928598253
Epochs 88, rate 25074.886571780422, time 1.5578789264254738
Epochs 89, rate 25069.543557240147, time 1.8412663814087864
Epochs 90, rate 25072.528759600806, time 2.114154145703651
Epochs 91, rate 25075.677651947437, time 2.1660880397248548
Epochs 92, rate 25069.263627560482, time 1.5611719831358641
Epochs 93, rate 25070.72305639352, time 1.563203902071109
Epochs 94, rate 25072.085721017458, time 1.6113880832272116
Epochs 95, rate 25069.240498773615, time 1.5610075003642123
Epochs 96, rate 25080.58019167439, time 1.546772937377682
Epochs 97, rate 25076.676720415693, time 1.6370242095727008
Epochs 98, rate 25072.36694855318, time 1.6453451216802932
Epochs 99, rate 25069.668084863086, time 1.6701974813768174
