Updated best error: 15136.609511382298. was found in iteration 0, time 2.7449459417421167
Epochs 0, rate 15136.609511382298, time 2.754032997348986
Updated best error: 12230.859696269943. was found in iteration 1, time 2.732805133347938
Epochs 1, rate 12230.859696269943, time 2.7416776193040278
Updated best error: 12100.858978305794. was found in iteration 2, time 2.75387809908716
Epochs 2, rate 12100.858978305794, time 2.7627165754438465
Updated best error: 11875.399874983053. was found in iteration 3, time 2.751683552432951
Epochs 3, rate 11875.399874983053, time 2.760327246542147
Updated best error: 11808.603585511712. was found in iteration 4, time 2.734962578619161
Epochs 4, rate 11808.603585511712, time 2.7439089581584994
Epochs 5, rate 11900.657470022485, time 2.730401582250124
Epochs 6, rate 11815.661351030685, time 2.733935797916274
Epochs 7, rate 11985.189029591053, time 2.732953538868969
Epochs 8, rate 11842.785986756136, time 2.7600761938683718
Epochs 9, rate 11915.569655079193, time 2.744450638312628
Updated best error: 11793.898860031899. was found in iteration 10, time 2.73580447077984
Epochs 10, rate 11793.898860031899, time 2.74509063712685
Epochs 11, rate 12011.276582749522, time 2.728064195282059
Epochs 12, rate 12162.672828808309, time 2.7484807757646195
Epochs 13, rate 11879.312058328402, time 2.7630937728117715
Epochs 14, rate 11869.307378943106, time 2.7345903281020583
Epochs 15, rate 11862.678975479586, time 2.7350519311112294
Epochs 16, rate 11804.52280088271, time 2.73404679288069
Epochs 17, rate 11869.949886657445, time 2.7483261866800603
Epochs 18, rate 11855.738430090736, time 2.7613481528605917
Epochs 19, rate 11821.559520195193, time 2.744442599681861
Epochs 20, rate 11891.39893229449, time 2.7472329326683393
Epochs 21, rate 11839.378706720194, time 2.745746094848073
Epochs 22, rate 11821.922157006871, time 2.7314762855712615
Epochs 23, rate 11890.021135901827, time 2.752218430667199
Epochs 24, rate 11814.32022836208, time 2.757749009781037
Epochs 25, rate 11867.983073452431, time 2.749359460125561
Epochs 26, rate 11885.975506584593, time 2.767296122505286
Epochs 27, rate 11903.925000422356, time 2.769739866764212
Epochs 28, rate 11856.347846580318, time 2.738981276479535
Epochs 29, rate 11898.075694397276, time 2.746705474710325
Epochs 30, rate 11874.371655910514, time 2.739049295676523
Epochs 31, rate 11881.605197432717, time 2.7508125975255098
Epochs 32, rate 11870.485979340452, time 2.7366701696555538
