Updated best error: 3490.520669294812. was found in iteration 0, time 1.9142899367725477
Epochs 0, rate 3490.520669294812, time 1.9227945007005474
Updated best error: 2885.614608215376. was found in iteration 1, time 1.9386105100129498
Epochs 1, rate 2885.614608215376, time 1.9469286395033123
Updated best error: 2834.7868076656086. was found in iteration 2, time 1.9494682290096534
Epochs 2, rate 2834.7868076656086, time 1.9579740296612727
Updated best error: 2828.0179601016403. was found in iteration 3, time 1.9289619868504815
Epochs 3, rate 2828.0179601016403, time 1.937224464272731
Updated best error: 2827.7297321016426. was found in iteration 4, time 1.939112615364138
Epochs 4, rate 2827.7297321016426, time 1.9391379679727834
Epochs 5, rate 2839.6998342073452, time 1.9265126773971133
Epochs 6, rate 2863.807018504987, time 1.9302358009153977
Epochs 7, rate 2828.2136893233496, time 1.929343512718333
Epochs 8, rate 2828.202461040557, time 1.9332054572296329
Epochs 9, rate 2828.1927885713003, time 1.9283284807752352
Epochs 10, rate 2828.1840695463943, time 1.9299955694878008
Epochs 11, rate 2828.175883329895, time 1.9346075802459382
Epochs 12, rate 2828.1679040903346, time 1.9534297289064853
Epochs 13, rate 2828.1598486464873, time 1.9328548492048867
Epochs 14, rate 2828.151438873745, time 1.9324015939928358
Epochs 15, rate 2828.1423671880348, time 1.9334611475933343
Epochs 16, rate 2828.132255659425, time 1.9169596902793273
Epochs 17, rate 2828.120596620488, time 1.936087306967238
Epochs 18, rate 2828.1066532748923, time 1.9322853430203395
Epochs 19, rate 2828.0892746472223, time 1.9200112788093975
Epochs 20, rate 2828.0665143856145, time 1.946502282822621
Epochs 21, rate 2828.0347469048475, time 1.944929493474774
Epochs 22, rate 2827.9862638325512, time 1.9359274618618656
Epochs 23, rate 2827.9009348452837, time 1.9494598812016193
Updated best error: 2827.7005504958033. was found in iteration 24, time 1.937858897887054
Epochs 24, rate 2827.7005504958033, time 1.937882086247555
Updated best error: 2824.5140049872816. was found in iteration 25, time 1.9382642304699402
Epochs 25, rate 2824.5140049872816, time 1.9463483120925957
Epochs 26, rate 2829.14850254805, time 1.9317074889986543
Epochs 27, rate 2839.1313339759363, time 1.9338117556326324
Epochs 28, rate 2828.197448264256, time 1.9280802107095951
Epochs 29, rate 2828.1962908473333, time 1.9270617778238375
Epochs 30, rate 2828.195161026518, time 1.9478700870386092
Epochs 31, rate 2828.194053462508, time 1.9264768127177376
Epochs 32, rate 2828.1929632830847, time 1.94449386143242
Epochs 33, rate 2828.191885988522, time 1.9311370552895823
Epochs 34, rate 2828.190817371091, time 1.9304546990606468
Epochs 35, rate 2828.1897534451787, time 1.936227364683873
