Updated best error: 2070.505506562815. was found in iteration 0, time 2.698308269813424
Epochs 0, rate 2070.505506562815, time 2.716645627107937
Updated best error: 1888.5614654859576. was found in iteration 1, time 2.7005130193429068
Epochs 1, rate 1888.5614654859576, time 2.714054714044323
Epochs 2, rate 1898.80585350989, time 2.764966155809816
Epochs 3, rate 1892.0738109625538, time 2.7874384619644843
Epochs 4, rate 1893.5651481456002, time 2.7938022762245964
Epochs 5, rate 1893.9063422832276, time 2.6766432278673165
Epochs 6, rate 1892.3080650493853, time 2.660791663074633
Epochs 7, rate 1909.6096021287663, time 2.725560779654188
Epochs 8, rate 1928.0266825124859, time 2.6972957113175653
Epochs 9, rate 1923.9497270867103, time 2.639985208894359
Epochs 10, rate 1925.3313912533526, time 2.6704837803554256
Epochs 11, rate 1925.322253101083, time 2.636509118747199
Epochs 12, rate 1924.7846642922013, time 2.643873124412494
Epochs 13, rate 1924.2246162942474, time 2.6367465675866697
Epochs 14, rate 1924.5986653454183, time 2.6117130294733215
Epochs 15, rate 1925.221639340854, time 2.659365733357845
Epochs 16, rate 1924.890343439053, time 2.6446080409223214
Epochs 17, rate 1924.8599359498457, time 2.6472592437348794
Epochs 18, rate 1924.7854624970741, time 2.6579673204978462
Epochs 19, rate 1924.0497216155877, time 2.6460253136465326
Epochs 20, rate 1930.795412251118, time 2.6991309928998817
Epochs 21, rate 1925.1319443794157, time 2.640928202337818
Epochs 22, rate 1924.9042031049842, time 2.7437828134570736
Epochs 23, rate 1924.8640502324758, time 2.613816059398232
Epochs 24, rate 1924.5292000719962, time 2.6841244120441843
Epochs 25, rate 1925.9741414872587, time 2.6528309435525443
Epochs 26, rate 1924.917227216577, time 2.648654564807657
Epochs 27, rate 1924.9032966644647, time 2.711741133767646
Epochs 28, rate 1924.8775742913726, time 2.722883296693908
Epochs 29, rate 1924.8274741841228, time 2.691371857566992
Epochs 30, rate 1924.6728432023347, time 2.716154033812927
Epochs 31, rate 1924.0029279711925, time 2.604687264742097
Epochs 32, rate 1928.2408680091517, time 2.6992021038895473
Epochs 33, rate 1926.6958264498862, time 2.6268225666717626
Epochs 34, rate 1924.7969956241882, time 2.646938935155049
Epochs 35, rate 1924.9747915660903, time 2.595715532603208
