Updated best error: 2189.367238440141. was found in iteration 0, time 6.952974309460842
Epochs 0, rate 2189.367238440141, time 6.9658818797179265
Updated best error: 1790.5308848712432. was found in iteration 1, time 7.051053354574833
Epochs 1, rate 1790.5308848712432, time 7.06343748618383
Updated best error: 1758.2537761244037. was found in iteration 2, time 6.927706105125253
Epochs 2, rate 1758.2537761244037, time 6.940326758034644
Updated best error: 1724.2007906340596. was found in iteration 3, time 6.9342381123424275
Epochs 3, rate 1724.2007906340596, time 6.947653662326047
Updated best error: 1704.5903631658848. was found in iteration 4, time 6.931788184505422
Epochs 4, rate 1704.5903631658848, time 6.9449430973036215
Updated best error: 1686.7855225536628. was found in iteration 5, time 6.958698124930379
Epochs 5, rate 1686.7855225536628, time 6.971350623192848
Epochs 6, rate 1693.857674375043, time 6.962361267884262
Epochs 7, rate 1763.9714696554684, time 7.035961440531537
Epochs 8, rate 1784.4608500214547, time 6.963965902585187
Updated best error: 1645.3527652694224. was found in iteration 9, time 6.993395954268635
Epochs 9, rate 1645.3527652694224, time 7.006238287940505
Epochs 10, rate 1666.7937807968121, time 6.953826713681337
Epochs 11, rate 1748.671537725033, time 7.042015458297101
Epochs 12, rate 1730.2933408845909, time 6.977468640834559
Epochs 13, rate 1746.8767480364168, time 6.977232119534165
Epochs 14, rate 1673.3665733033874, time 6.962095374663477
Epochs 15, rate 1719.4777666986267, time 6.948448868584819
Updated best error: 1628.5852838275814. was found in iteration 16, time 7.022903918870725
Epochs 16, rate 1628.5852838275814, time 7.035379258042667
Updated best error: 1626.179827730388. was found in iteration 17, time 6.978724522559787
Epochs 17, rate 1626.179827730388, time 6.993231162312441
Updated best error: 1528.289227240031. was found in iteration 18, time 6.9133055134734605
Epochs 18, rate 1528.289227240031, time 6.925542167111416
Epochs 19, rate 1595.2751165950197, time 6.980583920070785
Epochs 20, rate 1733.0366876391922, time 6.939273388023139
Epochs 21, rate 1795.5742905855427, time 6.972433674323838
Epochs 22, rate 1788.3274203878532, time 7.083987322461326
Epochs 23, rate 1705.3626819197577, time 6.974093651922885
Epochs 24, rate 1696.59849552986, time 6.922015990086948
Epochs 25, rate 1573.4256744818367, time 6.959895571984816
Epochs 26, rate 1648.29179791567, time 7.049999366179691
Epochs 27, rate 1700.59928046457, time 6.955790304229595
Epochs 28, rate 1616.9070675492635, time 6.927373120226548
Epochs 29, rate 1734.047232819571, time 6.9618597808876075
Epochs 30, rate 1865.4802609915248, time 6.955752275316627
Epochs 31, rate 1683.2741658423063, time 6.930013501812937
Epochs 32, rate 1648.7058221347215, time 6.962097229727078
Epochs 33, rate 1590.3669828476732, time 7.011769176227972
Epochs 34, rate 1597.6062724120168, time 6.794510912601254
Epochs 35, rate 1676.1988595278992, time 6.782676808943506
Epochs 36, rate 1911.7685764498326, time 6.734515816162457
Epochs 37, rate 1852.259290061058, time 6.730621717098984
Epochs 38, rate 1763.1146679926837, time 6.733939198878943
Epochs 39, rate 1704.8304912783044, time 6.745647157833446
Epochs 40, rate 1662.9236019356151, time 6.750869177136337
Epochs 41, rate 1669.5203317610774, time 6.7201520167145645
Epochs 42, rate 1633.8150370471526, time 6.928393099020468
Epochs 43, rate 1611.994054476189, time 6.922769457276445
Epochs 44, rate 1583.112227589286, time 6.993194679293083
Epochs 45, rate 1618.407346443678, time 6.948106299169012
Epochs 46, rate 1746.5707757807686, time 7.013163569776225
Epochs 47, rate 1744.6839352584423, time 6.789779868238838
Epochs 48, rate 1843.1070216653159, time 6.789121627909481
Epochs 49, rate 1869.5634619330017, time 6.758285433897981
Epochs 50, rate 1905.056353477694, time 6.7870318926434265
Epochs 51, rate 1874.9370038797324, time 6.791084600117756
Epochs 52, rate 1812.4445923491753, time 6.800151559131336
Epochs 53, rate 1761.1965716445616, time 6.748256312406738
Epochs 54, rate 1811.8273076445769, time 7.5001878257317
Epochs 55, rate 1829.3344174161823, time 6.76315158912621
Epochs 56, rate 1761.1137294154598, time 6.759964271361241
Epochs 57, rate 1811.9045977413182, time 6.773405792337144
Epochs 58, rate 1857.0682895650473, time 6.767220992202056
Epochs 59, rate 1864.478098077174, time 6.774154003505828
Epochs 60, rate 1936.312081017587, time 6.757588546315674
Epochs 61, rate 1882.3853857741365, time 6.739507188554853
Epochs 62, rate 1868.5678065417446, time 6.738145877068746
Epochs 63, rate 1747.4933794387007, time 6.729179710120661
Epochs 64, rate 1751.1288196022097, time 6.741845503041986
Epochs 65, rate 1747.1174811820388, time 6.7413393783790525
Epochs 66, rate 1761.9700658681468, time 6.762268885446247
Epochs 67, rate 1927.5200283094232, time 6.731293561271741
Epochs 68, rate 1876.457515185071, time 6.899770311545581
Epochs 69, rate 1777.0436776472536, time 6.747537163988454
Epochs 70, rate 1816.6285769893136, time 6.7707539711555
Epochs 71, rate 1951.8692300252349, time 6.749741913517937
Epochs 72, rate 1904.4590250092006, time 6.740722877104417
Epochs 73, rate 1879.4152292042877, time 6.763420574134216
Epochs 74, rate 1891.842751159726, time 6.780364774589543
Epochs 75, rate 1883.5073189757647, time 6.73277792565932
Epochs 76, rate 1871.158419733906, time 6.758953258758993
Epochs 77, rate 1947.1748475016848, time 6.74961515047471
Epochs 78, rate 1883.842184989217, time 6.777985339387669
Epochs 79, rate 1856.1758881868793, time 6.808480200692429
Epochs 80, rate 1796.2593074888314, time 6.759451035599341
Epochs 81, rate 1819.0207771402609, time 6.74527397978818
Epochs 82, rate 1789.2471403973227, time 6.757414478997816
Epochs 83, rate 1793.2445744294382, time 6.755420898160082
Epochs 84, rate 1814.438353955309, time 6.7505296994932
Epochs 85, rate 1762.1649046656994, time 6.753910562794772
Epochs 86, rate 1705.9358689893072, time 6.76944429242576
Epochs 87, rate 1740.1930113661897, time 6.767232740981854
Epochs 88, rate 1832.0902399538447, time 6.772814643656602
Epochs 89, rate 1816.3315484981183, time 6.790349992792471
Epochs 90, rate 1797.4617467126027, time 6.767255929342355
Epochs 91, rate 1817.8798757311808, time 6.759664986908319
Epochs 92, rate 1718.6207424078534, time 6.777081920779892
Epochs 93, rate 1801.6220234436578, time 6.8022879802883836
Epochs 94, rate 1749.333213991376, time 6.779789703185088
Epochs 95, rate 1848.6450902984197, time 6.7544673926749965
Epochs 96, rate 1724.686049424669, time 6.753562428173609
Epochs 97, rate 1781.717180902886, time 6.769683287158841
Epochs 98, rate 1921.5177253412478, time 6.7732576959824655
Epochs 99, rate 1823.2419179127962, time 6.76585813483689
