Updated best error: 25725.936345069316. was found in iteration 0, time 3.663724218018615
Epochs 0, rate 25725.936345069316, time 3.673487446281797
Updated best error: 24910.47362463017. was found in iteration 1, time 3.6955819366958167
Epochs 1, rate 24910.47362463017, time 3.7052341700000397
Epochs 2, rate 24966.089558638076, time 3.672134482611
Epochs 3, rate 24990.581396125337, time 3.666579478420317
Epochs 4, rate 24988.265984210117, time 3.6658158083409944
Epochs 5, rate 24991.31627822585, time 3.66057833013474
Epochs 6, rate 25018.46493273315, time 3.6708903496546554
Epochs 7, rate 25035.443912090937, time 3.6645110764620767
Epochs 8, rate 25029.45990914322, time 3.665594745947601
Epochs 9, rate 25051.81288968238, time 3.680362950435665
Epochs 10, rate 25039.613067837727, time 3.6542253370898834
Epochs 11, rate 25035.30435415371, time 3.6987374091040692
Epochs 12, rate 25047.16558532294, time 3.691006408953399
Epochs 13, rate 25048.958936600073, time 3.67332049007382
Epochs 14, rate 25033.365275661108, time 3.667421679758263
Epochs 15, rate 25045.785037660105, time 3.6712471412611194
Epochs 16, rate 25056.685942751596, time 3.669733714115864
Epochs 17, rate 25054.853725794797, time 3.694715310288302
Epochs 18, rate 25046.788571090154, time 3.6819400682834384
Epochs 19, rate 25043.456484151255, time 3.6680496206208772
Epochs 20, rate 25057.651105705936, time 3.6718138648502645
Epochs 21, rate 25048.466015686598, time 3.680421694290999
Epochs 22, rate 25051.527920279066, time 3.733067934794235
Epochs 23, rate 25045.59345386306, time 3.7524073385284282
Epochs 24, rate 25052.231620131955, time 3.6630848375643836
Epochs 25, rate 25059.257868992147, time 3.676100620181387
Epochs 26, rate 25059.229679732118, time 3.6693255989302997
Epochs 27, rate 25047.534953586695, time 3.6753592109271267
Epochs 28, rate 25060.389067201846, time 3.6625320269922668
Epochs 29, rate 25055.162796582696, time 3.6901447293930687
Epochs 30, rate 25055.921787514482, time 3.6724516994108853
Epochs 31, rate 25056.713045131637, time 3.678956189763994
Epochs 32, rate 25055.798379415894, time 3.690135144868691
Epochs 33, rate 25046.96339651492, time 3.679538681433769
Epochs 34, rate 25041.303540742185, time 3.6756142829181044
Epochs 35, rate 25052.116733806604, time 3.682002213099622
Epochs 36, rate 25041.536408648644, time 3.6693639370241726
Epochs 37, rate 25045.40487177243, time 3.6649918485200033
Epochs 38, rate 25055.28874643024, time 3.6696891924584634
Epochs 39, rate 25031.106699330674, time 3.6833545584122476
Epochs 40, rate 25055.337618679354, time 3.6692328454810195
Epochs 41, rate 25058.153748674584, time 3.668818855909194
Epochs 42, rate 25046.58463467773, time 3.6642550769356603
Epochs 43, rate 25042.89317690041, time 3.6794845752556284
Epochs 44, rate 25042.120429362396, time 3.693964934867836
Epochs 45, rate 25048.72986760942, time 3.6562504541070666
Epochs 46, rate 25050.939525466067, time 3.6751879262228613
Epochs 47, rate 25046.733623936463, time 3.7093675729629467
Epochs 48, rate 25050.589721109543, time 3.671472841328068
Epochs 49, rate 25048.723375410616, time 3.667184540099697
Epochs 50, rate 25043.69135592511, time 3.6696737335551006
