Updated best error: 2418.439204624133. was found in iteration 0, time 1.8549666845065076
Epochs 0, rate 2418.439204624133, time 1.8640500299807172
Updated best error: 1867.7219740971855. was found in iteration 1, time 1.8990554916090332
Epochs 1, rate 1867.7219740971855, time 1.9080408275913214
Updated best error: 1816.2758249981473. was found in iteration 2, time 1.860972779642907
Epochs 2, rate 1816.2758249981473, time 1.8699745020712726
Epochs 3, rate 1835.8072374197338, time 1.8810477182414616
Epochs 4, rate 1842.4335166395758, time 1.862124468330876
Epochs 5, rate 1831.8161779969942, time 1.8948577795817982
Epochs 6, rate 1842.2830145697649, time 1.9753418041946134
Epochs 7, rate 1843.2198631947963, time 1.8888529211690184
Epochs 8, rate 1845.5762754679, time 1.8614377836202038
Epochs 9, rate 1871.1048038944011, time 1.8621544586058008
Epochs 10, rate 1853.60571820854, time 1.978494184819283
Epochs 11, rate 1855.2769244946733, time 1.8655248098366428
Epochs 12, rate 1847.498180446014, time 1.9179261812387267
Updated best error: 1816.2649600473983. was found in iteration 13, time 1.8547657186863944
Epochs 13, rate 1816.2649600473983, time 1.8547913804795826
Updated best error: 1806.1862570510814. was found in iteration 14, time 1.8428703977697296
Epochs 14, rate 1806.1862570510814, time 1.852007540233899
Epochs 15, rate 1809.4085720369756, time 1.8449805387790548
Epochs 16, rate 1880.6509446562914, time 1.8527140123624122
Epochs 17, rate 1886.2431009192483, time 1.8483508900098968
Epochs 18, rate 1863.9754555966385, time 1.888713790976908
Updated best error: 1786.9003298252085. was found in iteration 19, time 1.8504100166319404
Epochs 19, rate 1786.9003298252085, time 1.8607146158756223
Epochs 20, rate 1816.5036844642718, time 1.8468102551996708
Epochs 21, rate 1837.318044985751, time 1.8545579509518575
Epochs 22, rate 1839.7492728734094, time 1.8896156637201784
Updated best error: 1771.4064529098366. was found in iteration 23, time 1.9176284426648635
Epochs 23, rate 1771.4064529098366, time 1.9262631706078537
Updated best error: 1701.1658972483592. was found in iteration 24, time 1.902248065394815
Epochs 24, rate 1701.1658972483592, time 1.910517963086022
Epochs 25, rate 1804.3365021853706, time 1.9012079900276149
Epochs 26, rate 1753.9250399832088, time 1.8603494764392963
Updated best error: 1674.917588433901. was found in iteration 27, time 1.8790872194658732
Epochs 27, rate 1674.917588433901, time 1.8882178692001617
Epochs 28, rate 1676.1871760325246, time 2.009122920280788
Epochs 29, rate 1772.8260873126603, time 1.8517756566143362
