Updated best error: 6675.125107292451. was found in iteration 0, time 1.7394264930444479
Epochs 0, rate 6675.125107292451, time 1.7495474404531706
Updated best error: 4684.351821793688. was found in iteration 1, time 1.7796749980907407
Epochs 1, rate 4684.351821793688, time 1.7886754838100387
Updated best error: 4684.3396015700655. was found in iteration 2, time 1.7752005716092754
Epochs 2, rate 4684.3396015700655, time 1.7752259242188302
Updated best error: 4684.323760001216. was found in iteration 3, time 1.7724788761743184
Epochs 3, rate 4684.323760001216, time 1.7725023737157244
Updated best error: 4684.298802919439. was found in iteration 4, time 1.80790760272248
Epochs 4, rate 4684.298802919439, time 1.8079329553329444
Updated best error: 4684.254018222188. was found in iteration 5, time 1.77334983108085
Epochs 5, rate 4684.254018222188, time 1.7733739469786087
Updated best error: 4684.151889697113. was found in iteration 6, time 1.782047631370915
Epochs 6, rate 4684.151889697113, time 1.782071128912321
Updated best error: 4683.697543373943. was found in iteration 7, time 1.7673638325231877
Epochs 7, rate 4683.697543373943, time 1.7673873300645937
Epochs 8, rate 4835.260605345662, time 1.727424814825099
Epochs 9, rate 4684.408677637605, time 1.7394883286788172
Epochs 10, rate 4684.408655430477, time 1.7325908728753348
Epochs 11, rate 4684.408655392588, time 1.764422620588448
Epochs 12, rate 4684.408655354672, time 1.7387849483411628
Epochs 13, rate 4684.4086553167845, time 1.7432167082361048
Epochs 14, rate 4684.408655278814, time 1.7345053041062783
Epochs 15, rate 4684.4086552409035, time 1.7397393813525923
Epochs 16, rate 4684.40865520287, time 1.7287075950544022
Epochs 17, rate 4684.4086551648215, time 1.7329813649048447
Epochs 18, rate 4684.40865512691, time 1.7473890676455994
Epochs 19, rate 4684.40865508881, time 1.7324808054463574
Epochs 20, rate 4684.408655050718, time 1.7318723428061276
Epochs 21, rate 4684.408655012652, time 1.7331650167370753
Epochs 22, rate 4684.408654974563, time 1.7359123739597635
Epochs 23, rate 4684.408654936482, time 1.7275735295252161
Epochs 24, rate 4684.408654898285, time 1.7263831935697453
Epochs 25, rate 4684.408654860029, time 1.7290365606277192
Epochs 26, rate 4684.408654821861, time 1.7453030425294855
Epochs 27, rate 4684.4086547837105, time 1.7333335188404817
Epochs 28, rate 4684.408654745507, time 1.735573514684802
Epochs 29, rate 4684.4086547073275, time 1.73172362810692
Epochs 30, rate 4684.408654668931, time 1.7367477733760097
Epochs 31, rate 4684.408654630624, time 1.7341491308543482
Epochs 32, rate 4684.408654592351, time 1.7297996123525081
Epochs 33, rate 4684.40865455398, time 1.7339750635446762
Epochs 34, rate 4684.4086545156215, time 1.7354776694519387
Epochs 35, rate 4684.408654477214, time 1.7289385511476212
Epochs 36, rate 4684.408654438835, time 1.732051975323884
Epochs 37, rate 4684.408654400401, time 1.7385536830697674
Epochs 38, rate 4684.408654361974, time 1.7307172531618562
Epochs 39, rate 4684.408654323486, time 1.7449648016108767
Epochs 40, rate 4684.408654285002, time 1.7398754197474773
Epochs 41, rate 4684.408654246502, time 1.732332709102593
Epochs 42, rate 4684.408654208056, time 1.787250790800499
Epochs 43, rate 4684.408654169454, time 1.7800695094356342
Epochs 44, rate 4684.408654130845, time 1.799125396791169
Epochs 45, rate 4684.40865409224, time 1.7788191929148525
