Updated best error: 2110.167958385284. was found in iteration 0, time 4.7430580998334335
Epochs 0, rate 2110.167958385284, time 4.757299773889827
Updated best error: 1899.6180500294122. was found in iteration 1, time 4.762182006394141
Epochs 1, rate 1899.6180500294122, time 4.772758064063964
Epochs 2, rate 1944.9125424997285, time 4.774245520238765
Updated best error: 1892.3790560570953. was found in iteration 3, time 4.7679871357104275
Epochs 3, rate 1892.3790560570953, time 4.77947588734969
Updated best error: 1883.6643124395243. was found in iteration 4, time 4.766851833468536
Epochs 4, rate 1883.6643124395243, time 4.778110556551837
Updated best error: 1839.1064192741412. was found in iteration 5, time 4.767202750706929
Epochs 5, rate 1839.1064192741412, time 4.778432720209821
Epochs 6, rate 1844.1653984370976, time 4.795262215557159
Epochs 7, rate 1879.4607684976709, time 4.783863434757222
Epochs 8, rate 1895.457532743664, time 4.75384285277687
Epochs 9, rate 1924.8732496482792, time 4.7793144963507075
Updated best error: 1827.784183842909. was found in iteration 10, time 4.752237290536868
Epochs 10, rate 1827.784183842909, time 4.763255472993478
Epochs 11, rate 1851.1309264784802, time 4.778945337602636
Epochs 12, rate 1937.0137026555726, time 4.736601841286756
Updated best error: 1815.586598677683. was found in iteration 13, time 4.762703280779533
Epochs 13, rate 1815.586598677683, time 4.77366735706164
Epochs 14, rate 1851.8137101373989, time 4.756160452336189
Updated best error: 1764.0304160116664. was found in iteration 15, time 4.757783637731336
Epochs 15, rate 1764.0304160116664, time 4.768866438433179
Epochs 16, rate 1946.2586730646813, time 4.75759411152103
Epochs 17, rate 1957.2370863928409, time 4.784137984985136
Epochs 18, rate 1907.2861568602498, time 4.811840349051636
Epochs 19, rate 1906.0431424379985, time 4.777527755708434
Epochs 20, rate 1825.8064321660931, time 4.773379821359413
Epochs 21, rate 1878.9022043066623, time 4.769689779903274
Epochs 22, rate 1806.5046068799923, time 4.845628885406768
Epochs 23, rate 1774.5532500926536, time 4.796392261763685
Updated best error: 1716.884271615091. was found in iteration 24, time 4.759998590147006
Epochs 24, rate 1716.884271615091, time 4.770984618065995
Epochs 25, rate 1838.0798885018191, time 4.75478801043937
Epochs 26, rate 1725.045254861919, time 4.779212158362498
Epochs 27, rate 1982.3724136670935, time 4.788992700603558
Epochs 28, rate 1989.1184936433613, time 4.778745917690685
Epochs 29, rate 1947.4339844988924, time 4.752984883351019
Epochs 30, rate 1894.3075813074834, time 4.781921795845847
Epochs 31, rate 1894.7750155277465, time 4.77470434064162
Epochs 32, rate 1889.8140344533178, time 4.774778543403954
Epochs 33, rate 1887.9444140257708, time 4.774537075252738
Epochs 34, rate 1885.824590724519, time 4.771635747310938
Epochs 35, rate 1885.588245388415, time 4.786509072364424
Epochs 36, rate 1884.5677801391587, time 4.798603813222144
Epochs 37, rate 1883.7022554884613, time 4.763633288719575
Epochs 38, rate 1882.8151543763563, time 4.788631580508081
Epochs 39, rate 1874.316104673655, time 4.759903981626849
Epochs 40, rate 2098.955364916233, time 4.744419720489532
Epochs 41, rate 2055.8845931776555, time 4.776568994187983
Epochs 42, rate 2055.5780182538315, time 4.787857707546209
Epochs 43, rate 2055.964072930926, time 4.770841777761234
Epochs 44, rate 2055.5065029801185, time 4.7748038960271515
Epochs 45, rate 2053.0053218436283, time 4.7737925742258085
Epochs 46, rate 2055.8927772540715, time 4.777304529066896
Epochs 47, rate 2055.938140445952, time 4.773872960548033
Epochs 48, rate 2055.6635546149682, time 4.755000106670195
Epochs 49, rate 2037.507987410787, time 4.779458882549079
Epochs 50, rate 2047.0929285573286, time 4.764373770434759
Epochs 51, rate 1949.4389601824087, time 4.785004920573556
Epochs 52, rate 1979.3853247742775, time 4.787965301555232
Epochs 53, rate 2070.5822319969825, time 4.78063685138477
Epochs 54, rate 2057.363769585567, time 4.764906793599948
Epochs 55, rate 2000.0601111031083, time 4.778873917457531
Epochs 56, rate 1965.5930222145346, time 4.772531436465215
Epochs 57, rate 1991.5494403938555, time 4.76056407703436
Epochs 58, rate 1981.4711956809506, time 4.958764907409204
Epochs 59, rate 2055.544807091037, time 4.858442774682771
Epochs 60, rate 2055.793474165838, time 4.796952801785665
Epochs 61, rate 2060.093840736323, time 4.7987686051783385
Epochs 62, rate 2082.0011472782835, time 4.802223671227694
Epochs 63, rate 2074.57724310291, time 4.762998855119804
Epochs 64, rate 2056.128360653183, time 4.811473663750803
Epochs 65, rate 2106.3469187258947, time 4.769745741141378
Epochs 66, rate 2107.209639291333, time 4.7773036015132675
Epochs 67, rate 2107.171631640193, time 4.805124380829511
Epochs 68, rate 2107.0789828188335, time 4.782219843618805
Epochs 69, rate 2109.1546756277817, time 4.814653561232262
Epochs 70, rate 2107.479473142796, time 4.778161570939119
Epochs 71, rate 2107.058647256967, time 4.772258741315454
Epochs 72, rate 2080.3959125858446, time 4.767131021362729
Epochs 73, rate 2091.8348247926324, time 4.776305265215342
Epochs 74, rate 2084.191802489731, time 4.760252116248012
Epochs 75, rate 2033.5096243433493, time 4.79997718265804
Epochs 76, rate 1966.5405095202432, time 4.7543505233334145
Epochs 77, rate 2095.9744288607167, time 4.758422709011938
Epochs 78, rate 2084.629236598574, time 4.752565328570199
Epochs 79, rate 2082.2997818186054, time 4.773743724072119
Epochs 80, rate 2081.9711606169953, time 4.794103724954766
Epochs 81, rate 2080.334150741476, time 4.780959015042754
Epochs 82, rate 2085.417723382549, time 4.7782592712464975
Epochs 83, rate 2081.8359425256676, time 4.775912608936778
Epochs 84, rate 2066.009087281184, time 4.775599411455914
Epochs 85, rate 2075.758557663067, time 4.790497779948055
Epochs 86, rate 2107.3316387800905, time 4.781578298905515
Epochs 87, rate 2107.2875589663977, time 4.7529796273156535
Epochs 88, rate 2107.2788092726246, time 4.771904732304392
Epochs 89, rate 2107.2652119787217, time 4.766025400225772
Epochs 90, rate 2107.239262464314, time 4.76448291032284
Epochs 91, rate 2107.1633436236525, time 4.778771888668416
Epochs 92, rate 2106.875249551366, time 4.805932263392606
Epochs 93, rate 2098.2654499581977, time 4.7757484353205655
Epochs 94, rate 2069.0041663448637, time 4.896240115180262
Epochs 95, rate 1951.1192467086241, time 4.800065916788299
Epochs 96, rate 1980.3798564081644, time 4.775900860171532
Epochs 97, rate 2107.0073605094162, time 4.782836035708897
Epochs 98, rate 2107.1814972800767, time 4.771291632001521
Epochs 99, rate 2107.056486466923, time 4.7778004508436425
