Updated best error: 14139.314595731938. was found in iteration 0, time 3.7967725509151933
Epochs 0, rate 14139.314595731938, time 3.807171758671757
Updated best error: 13426.436390147344. was found in iteration 1, time 3.8697583865287015
Epochs 1, rate 13426.436390147344, time 3.8797092859458644
Epochs 2, rate 13529.462734551094, time 3.8051939459182904
Epochs 3, rate 13755.520428566022, time 3.82846331338078
Epochs 4, rate 13480.255361696021, time 3.819679561558587
Epochs 5, rate 13520.512825674912, time 3.8410403721718467
Epochs 6, rate 13532.76341829772, time 3.809424740000395
Epochs 7, rate 13591.232169558187, time 3.871378789328446
Epochs 8, rate 13538.135982205464, time 3.8139752243150724
Epochs 9, rate 13572.181630181234, time 3.8074184828510624
Epochs 10, rate 13558.260825447094, time 3.8497607424724265
Epochs 11, rate 13555.679870619311, time 3.816642504389165
Epochs 12, rate 13531.724759215682, time 3.802663013419078
Epochs 13, rate 13628.606206401086, time 3.805139221381978
Epochs 14, rate 13536.952758875947, time 3.8132056798494887
Epochs 15, rate 13527.961550335427, time 3.7989871941463207
Epochs 16, rate 13455.908041126919, time 3.807879158332071
Epochs 17, rate 13526.913845737468, time 3.827435295963369
Epochs 18, rate 13501.893857730134, time 3.8187755245890003
Epochs 19, rate 13518.292376349853, time 3.8695132082430064
Epochs 20, rate 13565.589372689219, time 3.8118153056202573
Epochs 21, rate 13454.1758050774, time 3.8064034509225166
Epochs 22, rate 13577.073219347192, time 3.806390465440927
Epochs 23, rate 13504.406150551873, time 3.80920244090521
Epochs 24, rate 13524.705389699307, time 3.8325426101582707
Epochs 25, rate 13492.468176904631, time 3.803128017389099
Epochs 26, rate 13578.397346788248, time 3.810620950345765
Updated best error: 13415.446879278492. was found in iteration 27, time 3.8101111155410763
Epochs 27, rate 13415.446879278492, time 3.820495482752449
Epochs 28, rate 13518.048053433902, time 3.8167519534617895
Epochs 29, rate 13485.733369235759, time 3.8369480899127666
Epochs 30, rate 13539.76649031808, time 3.8136762490248657
Epochs 31, rate 13645.229770454436, time 3.8307098019722616
