Updated best error: 2329.223855797603. was found in iteration 0, time 4.671123779175105
Epochs 0, rate 2329.223855797603, time 4.682124338476569
Updated best error: 1892.8095884773245. was found in iteration 1, time 4.725514093734091
Epochs 1, rate 1892.8095884773245, time 4.737025106194778
Epochs 2, rate 1913.0398191937504, time 4.680357694407576
Updated best error: 1887.0730326988407. was found in iteration 3, time 4.667884519483778
Epochs 3, rate 1887.0730326988407, time 4.678827880823519
Epochs 4, rate 1894.784228852614, time 4.687088503182167
Epochs 5, rate 1914.0628197095023, time 4.67024107548059
Epochs 6, rate 1905.3897132649229, time 4.703596453240607
Epochs 7, rate 1903.434688318315, time 4.691060515135177
Epochs 8, rate 1908.2489967131758, time 4.669553772415384
Updated best error: 1871.4201611183796. was found in iteration 9, time 4.690819046969409
Epochs 9, rate 1871.4201611183796, time 4.702306252715061
Epochs 10, rate 1926.9222292662466, time 4.689631184461177
Epochs 11, rate 1896.2203389350875, time 4.66984099894762
Epochs 12, rate 1914.1981405571237, time 4.673232683475362
Epochs 13, rate 1929.7920307957938, time 4.6794756090821465
Epochs 14, rate 1907.6832286187778, time 4.678446973310201
Epochs 15, rate 1931.4367762597335, time 4.69081719192036
Epochs 16, rate 1955.6580749746556, time 4.692101208856911
Epochs 17, rate 1919.555958411972, time 4.688332326957607
Epochs 18, rate 1911.3568229802584, time 4.685536428762134
Epochs 19, rate 1914.724485316405, time 4.692222715879325
Epochs 20, rate 1915.1172486198925, time 4.700600207579555
Epochs 21, rate 1911.9542742347808, time 4.688625737035181
Epochs 22, rate 1903.3651515986771, time 4.669223260963918
Epochs 23, rate 1899.4492828592895, time 4.792142298625549
Epochs 24, rate 1895.2543877857718, time 4.736731386932661
Epochs 25, rate 1898.655447783995, time 4.676781121335807
Epochs 26, rate 1897.7981237603535, time 4.674854941331432
Epochs 27, rate 1889.7454205726322, time 4.6897944305383135
Epochs 28, rate 1914.3642467133334, time 4.6647074046049966
Epochs 29, rate 1916.1067263469881, time 4.695666342333425
Epochs 30, rate 1914.8268250407793, time 4.697502551483922
Epochs 31, rate 1915.8420339177585, time 4.694298538102885
Epochs 32, rate 1912.8129192860483, time 4.6806272977701155
Epochs 33, rate 1896.9144286794037, time 4.6999611363135045
Epochs 34, rate 2047.3907605920717, time 4.697966627936694
Epochs 35, rate 2017.4239294883591, time 4.700868574233027
Epochs 36, rate 1995.5840749584922, time 4.677252618042985
Epochs 37, rate 1993.5618937877664, time 4.6784494467428885
Epochs 38, rate 1992.3330540226227, time 4.689126914861845
Epochs 39, rate 1973.312656369197, time 4.68977866244677
Epochs 40, rate 1971.0170297142065, time 4.71647032306646
Epochs 41, rate 2032.0009430520754, time 4.716246168885846
Epochs 42, rate 1996.4625395477537, time 4.692355044127908
Epochs 43, rate 2055.1360613799175, time 4.862891230193782
Epochs 44, rate 2017.6067113907943, time 4.685670302918879
Epochs 45, rate 2005.7224189041738, time 4.672175912477542
Epochs 46, rate 2005.4831422893487, time 4.716628313122783
Epochs 47, rate 2004.0023376659694, time 4.703695081057958
Epochs 48, rate 2004.376565064389, time 4.6839658036478795
Epochs 49, rate 1997.7805986227484, time 4.711995896577719
Epochs 50, rate 1981.5103368864945, time 4.701277616957668
Epochs 51, rate 1981.4790406531108, time 4.741638353676535
Epochs 52, rate 1981.4053857040158, time 4.720266721822554
Epochs 53, rate 1980.5057769475025, time 4.699025563153555
