Updated best error: 3015.725370567712. was found in iteration 0, time 0.8920652823580895
Epochs 0, rate 3015.725370567712, time 0.9005679912224878
Updated best error: 2700.166677407867. was found in iteration 1, time 0.9053101659810636
Epochs 1, rate 2700.166677407867, time 0.9128522582759615
Updated best error: 2682.103075497165. was found in iteration 2, time 0.8910180958919227
Epochs 2, rate 2682.103075497165, time 0.8983462368778419
Updated best error: 2674.939496510528. was found in iteration 3, time 0.8930240438494366
Epochs 3, rate 2674.939496510528, time 0.9020928579557221
Updated best error: 2674.9394965105275. was found in iteration 4, time 0.8966469936713111
Epochs 4, rate 2674.9394965105275, time 0.8966717279108707
Epochs 5, rate 2674.9394965105275, time 0.8937332985806279
Epochs 6, rate 2674.9394965105275, time 0.9026128956465982
Epochs 7, rate 2674.9394965105275, time 0.8941729499492794
Epochs 8, rate 2674.939496510528, time 0.900561498478055
Updated best error: 2674.939496510527. was found in iteration 9, time 0.8900645904068369
Epochs 9, rate 2674.939496510527, time 0.8900871603982523
Epochs 10, rate 2674.9394965105275, time 0.8916438724845648
Epochs 11, rate 2674.939496510528, time 0.8941559451341163
Epochs 12, rate 2674.9394965105275, time 0.8918049543281086
Epochs 13, rate 2674.9394965105275, time 0.8938690277864225
Epochs 14, rate 2674.939496510528, time 0.8967545876512304
Epochs 15, rate 2674.9394965105275, time 0.8915161819022615
Epochs 16, rate 2674.939496510528, time 0.8912128781375941
Epochs 17, rate 2674.9394965105275, time 0.902668856899254
Epochs 18, rate 2674.939496510528, time 0.9094574819609988
Epochs 19, rate 2674.939496510528, time 0.8909278158680536
Epochs 20, rate 2674.9394965105275, time 0.9156963882560376
Epochs 21, rate 2674.939496510528, time 0.9002319145365618
Epochs 22, rate 2674.9394965105275, time 0.8943998867180198
Epochs 23, rate 2674.9394965105275, time 0.9029078516177833
Epochs 24, rate 2674.9394965105275, time 0.8985462751588784
Epochs 25, rate 2674.939496510528, time 0.893420410255203
Epochs 26, rate 2674.9394965105275, time 0.8928954257280566
Epochs 27, rate 2674.939496510528, time 0.8941101867821999
Epochs 28, rate 2674.939496510527, time 0.8948902432748582
Epochs 29, rate 2674.939496510528, time 0.8970164615602698
Epochs 30, rate 2674.9394965105275, time 0.8937858588760719
