Updated best error: 2057.6555192739015. was found in iteration 0, time 0.8465190093556885
Epochs 0, rate 2057.6555192739015, time 0.8570122072851518
Updated best error: 1891.2581750609174. was found in iteration 1, time 0.8119219720829278
Epochs 1, rate 1891.2581750609174, time 0.8196062863280531
Epochs 2, rate 1893.6690134589755, time 0.834558451839257
Epochs 3, rate 1893.5280642781172, time 0.8044581018766621
Epochs 4, rate 1903.0004026464092, time 0.8243871083832346
Epochs 5, rate 1893.8953802334127, time 0.8161277227336541
Epochs 6, rate 1893.922319670442, time 0.8257029706728645
Epochs 7, rate 1893.9127437519226, time 0.8257456372521119
Epochs 8, rate 1893.8971346727785, time 0.8295139008114347
Epochs 9, rate 1893.8652778383407, time 0.8275512377731502
Epochs 10, rate 1893.7313802618285, time 0.8231661637983052
Epochs 11, rate 1909.20457631274, time 0.8366559165442595
Epochs 12, rate 1908.1296265249325, time 0.8328406579239527
Epochs 13, rate 1894.314506581561, time 0.8163175581430551
Epochs 14, rate 1893.978491765311, time 0.8380719525594031
Epochs 15, rate 1893.9598103326293, time 0.8165729393076617
Epochs 16, rate 1893.9490795240802, time 0.8446602301992243
Epochs 17, rate 1893.93922836268, time 0.842983247799566
Epochs 18, rate 1893.927894249044, time 0.8254482078627916
Epochs 19, rate 1893.910885157759, time 0.8153133474406786
Epochs 20, rate 1893.8708326752837, time 0.8167482433345867
Epochs 21, rate 1892.4694133425605, time 0.8103120813611895
Epochs 22, rate 1893.8588246519603, time 0.8276186386210611
Epochs 23, rate 1893.9276259830438, time 0.8331656041700626
Epochs 24, rate 1893.9247695283443, time 0.8167677215533331
Epochs 25, rate 1893.9142096146493, time 0.8128377578250365
Epochs 26, rate 1893.8941218581886, time 0.8148950293689268
Epochs 27, rate 1893.834408108683, time 0.8166465237009106
Epochs 28, rate 1893.804626432094, time 0.819272992273909
Epochs 29, rate 1893.8274312024557, time 0.8462150872219354
Epochs 30, rate 1893.9437369934853, time 0.8601698439306347
Epochs 31, rate 1893.945551063625, time 0.8526732008467661
Epochs 32, rate 1893.9447356309668, time 0.8229775651125237
Epochs 33, rate 1893.9438812692356, time 0.8156249990279321
Epochs 34, rate 1893.9430208378992, time 0.82207940252556
Epochs 35, rate 1893.9421454894527, time 0.8182347719703102
Epochs 36, rate 1893.9412448773674, time 0.8163744469202356
Epochs 37, rate 1893.940307273953, time 0.8214211621962022
Epochs 38, rate 1893.9393188811605, time 0.8200876767368754
Epochs 39, rate 1893.9382628691017, time 0.8427708423841977
Epochs 40, rate 1893.9371179891305, time 0.8254191451123916
Epochs 41, rate 1893.935856488687, time 0.8251761310675647
Epochs 42, rate 1893.9344408420093, time 0.8413767580350395
Epochs 43, rate 1893.9328183941284, time 0.8255075700726593
Epochs 44, rate 1893.9309121392223, time 0.8302070782519877
Epochs 45, rate 1893.9286038865532, time 0.8283235648559639
Epochs 46, rate 1893.9257012472633, time 0.8212514233746333
Epochs 47, rate 1893.921866723483, time 0.8208074435242452
Epochs 48, rate 1893.9164458395196, time 0.8376582721684827
Epochs 49, rate 1893.9079732289329, time 0.8373067365901079
Epochs 50, rate 1893.8923231335432, time 0.8049679366813507
Epochs 51, rate 1893.8512709916818, time 0.815312110731611
Epochs 52, rate 1905.4328559082116, time 0.8354049816553015
Epochs 53, rate 1915.5283625454736, time 0.8742198275285773
Epochs 54, rate 1894.6382616912322, time 0.8672735215805005
Epochs 55, rate 1893.921851495243, time 0.8221257792465622
Epochs 56, rate 1893.8714157770546, time 0.8396200076531386
Epochs 57, rate 1892.9856471621868, time 0.8321824175945949
Updated best error: 1886.0321262469422. was found in iteration 58, time 0.8414673472288996
Epochs 58, rate 1886.0321262469422, time 0.8493306756427046
Updated best error: 1878.9748375778813. was found in iteration 59, time 0.8199652421899373
Epochs 59, rate 1878.9748375778813, time 0.8304173194192117
Epochs 60, rate 1926.4816886622423, time 0.8161558579595294
Epochs 61, rate 1924.9819372205063, time 0.8135089836432599
Epochs 62, rate 1924.9773617238172, time 0.8225688315578736
Epochs 63, rate 1924.974199255199, time 0.8081274284049869
Epochs 64, rate 1924.9698612626628, time 0.8346283261053031
Epochs 65, rate 1924.96343374229, time 0.8261812692944659
Epochs 66, rate 1924.9527155093178, time 0.8644037298072362
Epochs 67, rate 1924.930601689029, time 0.8313207380269887
Epochs 68, rate 1924.8524088492704, time 0.8660225866915425
Epochs 69, rate 1923.8989060545905, time 0.8606314469507197
Epochs 70, rate 1924.8789879677777, time 0.8563545853103278
Epochs 71, rate 1924.7145438767852, time 0.9163159813178936
Epochs 72, rate 1951.8727160774492, time 1.0205300488742068
Epochs 73, rate 1958.2780433567716, time 1.0429992632271023
Epochs 74, rate 1958.1406430622924, time 1.030650068743853
Epochs 75, rate 1958.1333422911387, time 0.9286902192397974
Epochs 76, rate 1958.1116209557576, time 0.8522935300425161
Epochs 77, rate 1941.928401134931, time 0.8585865425266093
Epochs 78, rate 1925.0497039480927, time 0.8368383316701511
Epochs 79, rate 1924.968159062185, time 0.8947226687305374
Epochs 80, rate 1924.9573738921604, time 0.950355261171353
Epochs 81, rate 1924.9350393972172, time 1.0395921197923599
Epochs 82, rate 1924.8553644565238, time 0.933076220768271
Epochs 83, rate 1926.404926590156, time 0.8969240173028084
Epochs 84, rate 1924.9361546575255, time 0.8681593170476845
Epochs 85, rate 1924.9976370266604, time 0.8843225334421732
Epochs 86, rate 1924.9978007684783, time 1.015291333955247
Epochs 87, rate 1924.99774733214, time 0.908591473926208
Epochs 88, rate 1924.9976942090211, time 0.8446892929350724
Epochs 89, rate 1924.9976418118595, time 0.8405806242371909
Epochs 90, rate 1924.9975901068478, time 0.9937431613652734
Epochs 91, rate 1924.9975390604768, time 1.1564299320452847
Epochs 92, rate 1924.9974886403436, time 1.1868765615508892
Epochs 93, rate 1924.9974388151827, time 1.0998141529998975
Epochs 94, rate 1924.9973895546445, time 0.8674395502457628
Epochs 95, rate 1924.997340829426, time 0.8265893844800303
Epochs 96, rate 1924.9972926109972, time 0.8312103614152875
Epochs 97, rate 1924.9972448717215, time 0.8408010682760505
Epochs 98, rate 1924.9971975846654, time 0.828881940615247
Epochs 99, rate 1924.9971507235705, time 0.8160977324441774
