Updated best error: 2937.5094108603125. was found in iteration 0, time 1.1354123091878137
Epochs 0, rate 2937.5094108603125, time 1.1432620337582193
Updated best error: 2368.1729180047187. was found in iteration 1, time 1.1586436477373354
Epochs 1, rate 2368.1729180047187, time 1.16604908327281
Updated best error: 2367.4279089959778. was found in iteration 2, time 1.1320697839837521
Epochs 2, rate 2367.4279089959778, time 1.132093590713339
Updated best error: 2367.2126712698214. was found in iteration 3, time 1.1375700636417605
Epochs 3, rate 2367.2126712698214, time 1.1375929428177187
Updated best error: 2365.4267218472282. was found in iteration 4, time 1.1399584650062025
Epochs 4, rate 2365.4267218472282, time 1.1478187016327865
Epochs 5, rate 2367.9626633103753, time 1.1345701078535058
Epochs 6, rate 2367.5578005207335, time 1.1350889088207623
Epochs 7, rate 2367.548442577966, time 1.1364916501770495
Epochs 8, rate 2367.5354118685937, time 1.1328575699590147
Epochs 9, rate 2367.5159909364074, time 1.132450073127984
Epochs 10, rate 2367.483871232604, time 1.1553932576207444
Epochs 11, rate 2367.420160443841, time 1.1360832258069422
Epochs 12, rate 2367.227400791697, time 1.135923071517027
Epochs 13, rate 2375.033443200235, time 1.135376444508438
Epochs 14, rate 2367.615766817888, time 1.1389350852550706
Epochs 15, rate 2367.6155694002464, time 1.1348641363001661
Epochs 16, rate 2367.6155629233385, time 1.1364090996066807
Epochs 17, rate 2367.615556419235, time 1.1372024508018512
Epochs 18, rate 2367.6155498876997, time 1.16758693549491
Epochs 19, rate 2367.615543328589, time 1.147878991367179
Epochs 20, rate 2367.6155367417064, time 1.1374000156502007
Epochs 21, rate 2367.6155301268905, time 1.1325725076894742
Epochs 22, rate 2367.6155234839816, time 1.166403401453863
Epochs 23, rate 2367.6155168126784, time 1.144411867368035
Epochs 24, rate 2367.615510112966, time 1.1308324529527454
Epochs 25, rate 2367.6155033844757, time 1.1641890674072783
Epochs 26, rate 2367.6154966271656, time 1.1385328444594052
Epochs 27, rate 2367.6154898408063, time 1.144990648899693
Epochs 28, rate 2367.615483025164, time 1.1427617834706325
Epochs 29, rate 2367.615476180051, time 1.1342785528249806
Epochs 30, rate 2367.6154693053286, time 1.136539572791662
Epochs 31, rate 2367.615462400729, time 1.1437681584211532
Epochs 32, rate 2367.6154554660943, time 1.1289990264049266
Epochs 33, rate 2367.6154485012003, time 1.1414431385783246
Epochs 34, rate 2367.615441505872, time 1.137948806892382
Epochs 35, rate 2367.615434479854, time 1.1274930195213528
Epochs 36, rate 2367.615427422991, time 1.1453517689951696
Epochs 37, rate 2367.615420335051, time 1.1299584062653594
Epochs 38, rate 2367.61541321582, time 1.1354333333001705
Epochs 39, rate 2367.615406065108, time 1.1451034989440814
Epochs 40, rate 2367.6153988826873, time 1.1411355063028168
Epochs 41, rate 2367.615391668313, time 1.1419232922780793
Epochs 42, rate 2367.6153844217783, time 1.1406609178084182
