Updated best error: 2135.0506420123. was found in iteration 0, time 2.2343932270014193
Epochs 0, rate 2135.0506420123, time 2.2429958004213404
Updated best error: 1879.9513770483084. was found in iteration 1, time 2.2497853530512657
Epochs 1, rate 1879.9513770483084, time 2.2581424390082248
Epochs 2, rate 1893.9654199548797, time 2.2306212533439975
Epochs 3, rate 1907.5716856236552, time 2.277026114112232
Epochs 4, rate 1907.7549249890435, time 2.227880698046647
Epochs 5, rate 1904.509915316391, time 2.2272366799006704
Epochs 6, rate 1914.0608333114706, time 2.2331679539347533
Epochs 7, rate 1931.5988254743443, time 2.2390324454463553
Epochs 8, rate 1934.0286355746075, time 2.2463219391938765
Epochs 9, rate 1934.9541367899956, time 2.227175771811744
Epochs 10, rate 1935.0124750380685, time 2.236665068223374
Epochs 11, rate 1931.2170982737498, time 2.234203700820217
Epochs 12, rate 1932.9674485608505, time 2.3038748372346163
Epochs 13, rate 1938.5318993258948, time 2.2484908240730874
Epochs 14, rate 1933.8054711880484, time 2.239094590273453
Epochs 15, rate 1922.7638695963708, time 2.2353751768823713
Epochs 16, rate 1917.49673692744, time 2.2391657012631185
Epochs 17, rate 1933.9028141527112, time 2.2480316944711376
Epochs 18, rate 1934.7342879378912, time 2.2387300692207646
Epochs 19, rate 1950.8433868812983, time 2.232098815817153
Epochs 20, rate 1963.9774757883163, time 2.2455916603503283
Epochs 21, rate 1963.8989316796878, time 2.2484676357125863
Epochs 22, rate 1963.8944483495582, time 2.2356908477959223
Epochs 23, rate 1963.8889809651878, time 2.2295375838293694
Epochs 24, rate 1963.8820159482425, time 2.235505031712819
Epochs 25, rate 1963.87265338512, time 2.2488333934743423
Epochs 26, rate 1963.8590934534209, time 2.2365989040699787
Epochs 27, rate 1963.8371080253592, time 2.2464916780008934
Epochs 28, rate 1963.7937400060819, time 2.2737757240247447
Epochs 29, rate 1963.6583442066233, time 2.235156897106208
Epochs 30, rate 1963.4488000870072, time 2.272149446827825
Epochs 31, rate 1977.339487760714, time 2.248285220557591
Epochs 32, rate 1963.857697796603, time 2.2493534311361145
Epochs 33, rate 1963.8081413682628, time 2.2384212002216373
Epochs 34, rate 1965.8502421538606, time 2.251954237901373
Epochs 35, rate 1963.8846372954017, time 2.2445447830541525
Epochs 36, rate 1963.8979835319303, time 2.2467925083765294
Epochs 37, rate 1963.893219894198, time 2.241438469995046
Epochs 38, rate 1963.8868702060047, time 2.239888869022252
Epochs 39, rate 1963.8777563533959, time 2.2696138766477816
Epochs 40, rate 1963.8630025380548, time 2.2461905384552665
Epochs 41, rate 1963.8329976744542, time 2.242078468814725
Epochs 42, rate 1963.7172583229521, time 2.272035360103473
Epochs 43, rate 1963.4984755769838, time 2.2461784805054776
Epochs 44, rate 1963.8564660109269, time 2.2506124046631157
Epochs 45, rate 1963.857585445416, time 2.2442377691331785
Epochs 46, rate 1963.8908498449705, time 2.257197899685707
Epochs 47, rate 1954.096665018125, time 2.258638979139505
Epochs 48, rate 1917.9261960002361, time 2.240450645738747
Epochs 49, rate 1893.2848644544063, time 2.2415043249493465
Epochs 50, rate 1952.291499073055, time 2.2381460316537414
Epochs 51, rate 1919.8859990410542, time 2.2423372509365436
Epochs 52, rate 1934.922363401869, time 2.2404750708083156
Epochs 53, rate 1935.6079972797434, time 2.2445593144511804
Epochs 54, rate 1934.9704294845621, time 2.243344553426141
Epochs 55, rate 1935.6580353289987, time 2.252155203721486
Epochs 56, rate 1935.7226453620533, time 2.248374882241478
Epochs 57, rate 1935.7180874153592, time 2.274751181161264
Epochs 58, rate 1935.7118123155074, time 2.2365324307756964
Epochs 59, rate 1935.7027481746138, time 2.2597133732924704
Epochs 60, rate 1935.6882782123043, time 2.233989749511238
Epochs 61, rate 1935.660977812647, time 2.2503477481368463
