Updated best error: 22073.435129204336. was found in iteration 0, time 4.375532134290552
Epochs 0, rate 22073.435129204336, time 4.3868604224408045
Epochs 1, rate 22637.323541614434, time 4.383364544875803
Epochs 2, rate 22892.67251496325, time 4.377197986264946
Epochs 3, rate 22863.82192714204, time 4.40765079933044
Epochs 4, rate 22831.20213255328, time 4.410534194947104
Epochs 5, rate 22968.720798942675, time 4.423084355250467
Epochs 6, rate 22952.93345657185, time 4.384599711658666
Epochs 7, rate 22947.382795669793, time 4.396204405100434
Epochs 8, rate 23007.762882503423, time 4.417405370608321
Epochs 9, rate 23056.39417359798, time 4.401611931316438
Epochs 10, rate 22936.900773054, time 4.390000745115685
Epochs 11, rate 23010.02836293701, time 4.410858832023223
Epochs 12, rate 23029.80989693509, time 4.403188121621497
Epochs 13, rate 23077.252527860466, time 4.403826265363023
Epochs 14, rate 22937.95145592221, time 4.401235043114866
Epochs 15, rate 22919.017519692337, time 4.383306419375003
Epochs 16, rate 22725.583443140215, time 4.428795803585672
Epochs 17, rate 22843.466453928948, time 4.389054659928661
Epochs 18, rate 22874.038840094006, time 4.409729095001239
Epochs 19, rate 22956.77598578953, time 4.379612049408024
Epochs 20, rate 22926.59343497008, time 4.408400865577278
Epochs 21, rate 22748.739002468086, time 4.41170845364104
Epochs 22, rate 23121.040684645184, time 4.419526023688377
Epochs 23, rate 23065.81972501925, time 4.41364947418333
Epochs 24, rate 23008.99180665021, time 4.403293860552367
Epochs 25, rate 23092.11851436623, time 4.40682653033582
Epochs 26, rate 23076.320871166787, time 4.412015158392023
Epochs 27, rate 23103.12556407198, time 4.413581145810895
Epochs 28, rate 23134.654966867078, time 4.396843785565579
Epochs 29, rate 23146.788751779066, time 4.430270583470701
Epochs 30, rate 23053.340795662607, time 4.418473272016854
Epochs 31, rate 23039.696224553765, time 4.439286837266991
Epochs 32, rate 23133.065431306808, time 4.407185795367695
Epochs 33, rate 23066.56521281204, time 4.42714448296465
Epochs 34, rate 23024.856954972347, time 4.373342225298984
Epochs 35, rate 23112.23643973256, time 4.418861290614586
Epochs 36, rate 23083.819893436466, time 4.407431282845209
Epochs 37, rate 23141.57050750815, time 4.405886319509591
