Updated best error: 5426.204800342198. was found in iteration 0, time 5.655678783668918
Epochs 0, rate 5426.204800342198, time 5.667552771303235
Updated best error: 3866.7831124706463. was found in iteration 1, time 5.652564431957217
Epochs 1, rate 3866.7831124706463, time 5.663825319281386
Updated best error: 3818.4377023413363. was found in iteration 2, time 5.653167638569357
Epochs 2, rate 3818.4377023413363, time 5.66457167538465
Epochs 3, rate 3854.556713706184, time 5.645101489279114
Epochs 4, rate 3831.460195197882, time 5.63812766646879
Epochs 5, rate 3880.3990397633106, time 5.658305252225546
Epochs 6, rate 3838.575304259932, time 5.644638340381789
Epochs 7, rate 3826.5426059332167, time 5.644605258316005
Epochs 8, rate 3844.5568701869292, time 5.649410196263489
Updated best error: 3800.7417532211734. was found in iteration 9, time 5.660232668940807
Epochs 9, rate 3800.7417532211734, time 5.671377614449739
Epochs 10, rate 3802.6462871200843, time 5.730259669469888
Epochs 11, rate 3878.5050843366266, time 5.793428170643892
Epochs 12, rate 3804.7423010546163, time 5.790328968665563
Updated best error: 3794.6483735852. was found in iteration 13, time 5.777705842323485
Epochs 13, rate 3794.6483735852, time 5.789553549813718
Epochs 14, rate 3825.309203056519, time 5.775169035434374
Epochs 15, rate 3843.5864584914316, time 5.776200762989902
Epochs 16, rate 3801.5323580215872, time 5.767164103424875
Epochs 17, rate 3950.6814218377644, time 5.799423753725932
Epochs 18, rate 3803.1453980664096, time 5.803499649546211
Epochs 19, rate 3805.706363604975, time 6.517799851038944
Epochs 20, rate 3920.6778716682984, time 5.791301334011223
Epochs 21, rate 3860.7798821005676, time 5.807028300005186
Epochs 22, rate 3806.139662846071, time 5.833469526318368
Epochs 23, rate 3814.7720165797386, time 5.856725599118363
Epochs 24, rate 3795.0967987017525, time 5.777754692473536
Epochs 25, rate 3815.807120868553, time 5.670972591045938
Epochs 26, rate 3807.0904039434176, time 5.669605714354475
Epochs 27, rate 3806.955576160078, time 5.68206683133576
Epochs 28, rate 3805.66518936328, time 5.66410914484004
Epochs 29, rate 3805.2736068776, time 5.661572028773662
Epochs 30, rate 3829.7705128252087, time 5.6680020071853505
Epochs 31, rate 3806.929455326542, time 5.682362405666936
Epochs 32, rate 3805.109409677627, time 5.656802646317374
Epochs 33, rate 3806.826419556496, time 5.671010929139811
Epochs 34, rate 3807.002424198491, time 5.6693175603013515
Epochs 35, rate 3806.8460194401373, time 5.657669272728526
Epochs 36, rate 3808.886092849343, time 5.756160761518913
Epochs 37, rate 3837.9282583007443, time 5.814259668233717
Epochs 38, rate 3806.573943804358, time 5.795338891737629
Epochs 39, rate 3805.7737878877774, time 5.864690956323102
Epochs 40, rate 3805.5519272122974, time 5.929388961905715
Epochs 41, rate 3811.36850952856, time 5.808091872911973
Epochs 42, rate 3806.3095198741903, time 5.78906164734326
Epochs 43, rate 3804.7653233903757, time 5.6844880055869
Epochs 44, rate 3804.119211843647, time 5.704029302669369
Epochs 45, rate 3804.2761945354005, time 5.669119377093011
Epochs 46, rate 3871.527246080179, time 5.664301144484853
Epochs 47, rate 3814.617668939003, time 5.70005388975369
Epochs 48, rate 3831.0053244818732, time 5.676993526736624
Epochs 49, rate 3806.951489622973, time 5.668751145891292
Epochs 50, rate 3806.462463413477, time 5.753916746356481
Epochs 51, rate 3805.3210023245356, time 5.785464668510031
Epochs 52, rate 3807.7692214318945, time 5.828223391121355
Epochs 53, rate 3842.080931889351, time 5.812848888241206
Epochs 54, rate 3805.1611106025384, time 5.805490756963991
Epochs 55, rate 3842.6891763148687, time 5.782996808353346
Epochs 56, rate 3815.402685455179, time 5.778114575865402
Epochs 57, rate 3806.141624806672, time 5.815696419191227
Epochs 58, rate 3809.741545346518, time 5.808277070636905
Epochs 59, rate 3814.217279009433, time 5.804320517589076
Epochs 60, rate 3806.5826197147917, time 5.824614663517423
Epochs 61, rate 3812.082191074056, time 5.773565019087982
Epochs 62, rate 3806.7067142615188, time 5.833075633328917
Epochs 63, rate 3806.3358862041855, time 5.826919895955143
Epochs 64, rate 3833.5918083046763, time 5.797368028070196
Epochs 65, rate 3807.4858512228902, time 5.779900698154961
Epochs 66, rate 3806.5152481387795, time 5.772487842341434
Epochs 67, rate 3902.9987342824356, time 5.816317558135779
Epochs 68, rate 3807.680506879942, time 5.80288005649345
Epochs 69, rate 3807.4834874922444, time 5.815521733524292
Epochs 70, rate 3807.071288821636, time 5.814704266442277
Epochs 71, rate 3804.594611464363, time 5.771180946214372
Epochs 72, rate 3821.4191491205215, time 5.827097673403841
Epochs 73, rate 3806.0389092378887, time 5.7581623809928715
Epochs 74, rate 3806.349698350155, time 5.697516155332778
Epochs 75, rate 3812.1626139989944, time 5.720497059561239
Epochs 76, rate 3807.7327045409197, time 5.684137088364878
Epochs 77, rate 3807.5648433073047, time 5.6781309932266595
Epochs 78, rate 3807.2493705506326, time 5.687633893472594
Epochs 79, rate 3806.391565349411, time 5.753880881689838
Epochs 80, rate 3821.711165872989, time 5.830419483665537
Epochs 81, rate 3807.8405535219545, time 5.763353173297219
Epochs 82, rate 3807.707223788168, time 5.679318546577633
Epochs 83, rate 3807.427732307547, time 5.684606420827549
Epochs 84, rate 3806.440352901797, time 5.6590717049111845
Epochs 85, rate 3814.293423322535, time 5.702081171017198
Epochs 86, rate 3807.565740713945, time 5.697548309861304
Epochs 87, rate 3806.721097714757, time 5.669971472130783
Epochs 88, rate 3824.897303091088, time 5.66872393821177
Epochs 89, rate 3808.019558411213, time 5.69401533090786
Epochs 90, rate 3807.9773302365425, time 5.779188660830187
Epochs 91, rate 3807.922487194278, time 5.835509174708932
Epochs 92, rate 3807.8475157662083, time 5.800672833534918
Epochs 93, rate 3807.734860786489, time 5.754135953678997
Epochs 94, rate 3807.5356144550146, time 5.668490817872225
Epochs 95, rate 3807.038296870772, time 5.696470823939308
Epochs 96, rate 3807.2007971923435, time 5.708684907560382
Epochs 97, rate 3804.8090192304926, time 5.690359299043848
Epochs 98, rate 3850.1629220407954, time 5.670348051142355
Epochs 99, rate 3807.9205008715385, time 5.673856605018955
