Updated best error: 22777.523344126792. was found in iteration 0, time 6.4477360583114205
Epochs 0, rate 22777.523344126792, time 6.461197057491518
Epochs 1, rate 22943.73507806316, time 6.439862217841437
Epochs 2, rate 23354.240839591497, time 6.468331962125376
Epochs 3, rate 23627.16340700392, time 6.465850807304378
Epochs 4, rate 23590.720758371404, time 6.4449358316051075
Epochs 5, rate 23832.110463606303, time 6.470310393240652
Epochs 6, rate 23862.038363230335, time 6.47496816237981
Epochs 7, rate 23786.26400512207, time 6.453845109776012
Epochs 8, rate 23481.825792184136, time 6.474973109230632
Epochs 9, rate 23719.317292062336, time 6.4960099011223065
Epochs 10, rate 23558.77346317979, time 6.494211102530244
Epochs 11, rate 23502.103909900063, time 6.456895152427023
Epochs 12, rate 23801.316071332152, time 6.474929515097756
Epochs 13, rate 23991.03649130609, time 6.490375747322105
Epochs 14, rate 23822.1386220267, time 6.479761351554771
Epochs 15, rate 23649.614822701846, time 6.463042232819134
Epochs 16, rate 23623.49352006814, time 6.528764545670128
Epochs 17, rate 23392.31999849339, time 6.50324343360262
Epochs 18, rate 23508.500144321875, time 6.457336349674733
Epochs 19, rate 23319.378940693412, time 6.472094660464791
Epochs 20, rate 23647.68842069352, time 6.463420976069756
Epochs 21, rate 23167.925014428296, time 6.496034944560961
Epochs 22, rate 23659.286929898084, time 6.477553510238067
Epochs 23, rate 23803.31421439971, time 6.4970066915411735
Epochs 24, rate 23591.52539387188, time 6.496856430952903
Epochs 25, rate 23707.48563477083, time 6.478107866700157
Epochs 26, rate 23420.788144520237, time 6.453317651816178
Epochs 27, rate 23515.031507733613, time 6.480828325409675
Epochs 28, rate 23564.16182512436, time 6.520263382699341
Epochs 29, rate 23587.068211815833, time 6.460329812718555
Epochs 30, rate 23690.68159149449, time 6.526368724022177
Epochs 31, rate 23684.174854928024, time 6.472547297307756
Epochs 32, rate 23592.254140452173, time 6.459518220028258
Epochs 33, rate 23525.450166450868, time 6.497974728394183
Epochs 34, rate 23490.31586004651, time 6.474090405565221
Epochs 35, rate 23547.75287254066, time 6.515983120116289
Epochs 36, rate 23800.989403683125, time 6.47558868296619
Epochs 37, rate 23536.000565177193, time 6.487223675867426
Epochs 38, rate 23546.211749546634, time 6.486457532373606
Epochs 39, rate 24053.517991195265, time 6.511466954572825
Epochs 40, rate 24072.57428645257, time 6.485370771100861
Epochs 41, rate 23928.564642346122, time 6.5113769837334985
Epochs 42, rate 23762.50607583972, time 6.492995413966128
Epochs 43, rate 23877.519154721995, time 6.530895092437277
Epochs 44, rate 23977.71184321714, time 6.501467823356506
Epochs 45, rate 23936.183707798293, time 6.480376616120338
Epochs 46, rate 23707.164721865975, time 6.50865219651314
Epochs 47, rate 23757.30557042415, time 6.50934784738638
Epochs 48, rate 23854.18401944294, time 6.4751001814584015
Epochs 49, rate 23851.385297412584, time 6.468521488350234
Epochs 50, rate 24021.404264298864, time 6.47426972888934
Epochs 51, rate 24003.155926977455, time 6.50511241563072
Epochs 52, rate 23813.93195933111, time 6.453711853988352
Epochs 53, rate 23799.42543836347, time 6.479377043098793
Epochs 54, rate 23863.80869426598, time 6.463473845535191
Epochs 55, rate 24157.92731239959, time 6.470257523775217
Epochs 56, rate 24025.811564309115, time 6.528962110518478
Epochs 57, rate 23924.03696146025, time 6.471198662125971
Epochs 58, rate 23890.687175072388, time 6.538329590737703
Epochs 59, rate 23916.413850893252, time 6.494765458992333
Epochs 60, rate 23833.694263677597, time 6.511486741976114
Epochs 61, rate 23755.122174267257, time 6.447446049176506
Epochs 62, rate 23678.306159465476, time 6.4949457098700805
Epochs 63, rate 23825.130411445156, time 6.4531404927111
Epochs 64, rate 23897.20858407228, time 6.492134661937598
Epochs 65, rate 23887.889455737284, time 6.472571413192782
Epochs 66, rate 23791.56065735152, time 6.489016600098694
Epochs 67, rate 23836.599215757717, time 6.475401630174019
Epochs 68, rate 23795.23366672306, time 6.470653581010993
Epochs 69, rate 23902.91114529791, time 6.458373024084722
Epochs 70, rate 23768.140166013374, time 6.451534002946573
Epochs 71, rate 23978.573191744934, time 6.475725339711062
Epochs 72, rate 24020.45216687402, time 6.500360965510481
Epochs 73, rate 24089.40142087664, time 6.489018145977752
Epochs 74, rate 24073.045609280674, time 6.506801455980167
Epochs 75, rate 24053.339426673432, time 6.488417721964652
Epochs 76, rate 24058.577026003088, time 6.518129125790438
Epochs 77, rate 24071.270148223142, time 6.489392251562094
Epochs 78, rate 24186.000417220785, time 6.493477422729484
Epochs 79, rate 24207.33926700166, time 6.47826462003286
Epochs 80, rate 24080.450418498018, time 6.485219582973514
Epochs 81, rate 23944.478588271526, time 6.484309362451313
Epochs 82, rate 23931.752726169398, time 6.505245053078397
Epochs 83, rate 23856.921858870985, time 6.464727872196818
Epochs 84, rate 23994.69452736016, time 6.459728151996387
Epochs 85, rate 24397.30541781685, time 6.506470016989624
Epochs 86, rate 24425.10536323945, time 6.510848907404579
Epochs 87, rate 24530.14257697513, time 6.460506971809082
Epochs 88, rate 24471.162659638678, time 6.536035488708876
Epochs 89, rate 24417.842635714605, time 6.489506956655532
Epochs 90, rate 24460.19398007875, time 6.4937414608866675
Epochs 91, rate 24410.898527414814, time 6.4946096331841545
Epochs 92, rate 24414.88041684429, time 6.4891143003769685
Epochs 93, rate 24434.63482720563, time 6.502815530999214
Epochs 94, rate 24400.959006016667, time 6.463895873734145
Epochs 95, rate 24383.341561921658, time 6.489318667168845
Epochs 96, rate 24364.770864056754, time 6.48848635952163
