Updated best error: 3762.126950633602. was found in iteration 0, time 1.5713881574265542
Epochs 0, rate 3762.126950633602, time 1.5876821561832912
Updated best error: 3288.0007772976755. was found in iteration 1, time 1.5883308119882713
Epochs 1, rate 3288.0007772976755, time 1.5977567268710118
Epochs 2, rate 3316.321670685907, time 1.2419115125885583
Epochs 3, rate 3288.7683387952397, time 1.2428248248979799
Epochs 4, rate 3288.767976904422, time 1.2370605070973397
Epochs 5, rate 3288.76758769942, time 1.2363849527901039
Epochs 6, rate 3288.7671676374434, time 1.2384963305157726
Epochs 7, rate 3288.766712522197, time 1.2380288531203405
Epochs 8, rate 3288.766217344626, time 1.2379524861171376
Epochs 9, rate 3288.765676075008, time 1.2342012273802538
Epochs 10, rate 3288.7650813874, time 1.2337720880750567
Epochs 11, rate 3288.764424289724, time 1.2430619645601837
Epochs 12, rate 3288.763693619662, time 1.243865209442447
Epochs 13, rate 3288.7628753452886, time 1.2327428339485778
Epochs 14, rate 3288.76195157664, time 1.2469801795159583
Epochs 15, rate 3288.760899138254, time 1.2252143454970792
Epochs 16, rate 3288.7596874578717, time 1.2166652599044028
Epochs 17, rate 3288.758275354847, time 1.2167632693890482
Epochs 18, rate 3288.7566059977044, time 1.220988189081254
Epochs 19, rate 3288.7545986848395, time 1.2254508667974733
Epochs 20, rate 3288.7521348429445, time 1.227697046204412
Epochs 21, rate 3288.7490328731133, time 1.2320886129382416
Epochs 22, rate 3288.744999905991, time 1.2515455043758266
Epochs 23, rate 3288.739531311419, time 1.379726445338747
Epochs 24, rate 3288.7316775223103, time 1.2443397979441215
Epochs 25, rate 3288.7194164303405, time 1.2420546620851383
Epochs 26, rate 3288.6975476878606, time 1.2427632984472439
Epochs 27, rate 3288.6473896908333, time 1.2508350129428436
Epochs 28, rate 3288.4023666920684, time 1.2463865574245574
Epochs 29, rate 3336.142078579897, time 1.2433451717661228
Epochs 30, rate 3288.7733797874, time 1.2686053374636685
Epochs 31, rate 3288.7732594087065, time 1.2821290998253971
Epochs 32, rate 3288.7731345255693, time 1.2502942603241536
Epochs 33, rate 3288.7730048533545, time 1.2396279226231854
Epochs 34, rate 3288.772870082879, time 1.2411973110138206
Epochs 35, rate 3288.7727298773975, time 1.2458458048131433
Epochs 36, rate 3288.7725838696633, time 1.246627407228516
Epochs 37, rate 3288.772431658337, time 1.285336204979103
Epochs 38, rate 3288.7722728038602, time 1.2414684602699708
Epochs 39, rate 3288.772106823629, time 1.2523487492653658
Epochs 40, rate 3288.7719331867456, time 1.240970992599614
Epochs 41, rate 3288.771751307958, time 1.2363011655033915
Epochs 42, rate 3288.7715605400153, time 1.241657986487553
Epochs 43, rate 3288.7713601655273, time 1.2448539612378227
Epochs 44, rate 3288.771149387151, time 1.253459008075879
Epochs 45, rate 3288.7709273157766, time 1.2408906062701135
Epochs 46, rate 3288.770692957409, time 1.2376992691933992
Epochs 47, rate 3288.7704451967697, time 1.2900536455053953
Epochs 48, rate 3288.7701827781575, time 1.2689275011216523
Epochs 49, rate 3288.769904282732, time 1.2612691578397062
Epochs 50, rate 3288.7696081010213, time 1.2475586518703494
Epochs 51, rate 3288.769292399633, time 1.2476353280580952
