Updated best error: 9897.563287731213. was found in iteration 0, time 2.338380666958983
Epochs 0, rate 9897.563287731213, time 2.347024979419075
Updated best error: 9268.24451815097. was found in iteration 1, time 2.3825906718993792
Epochs 1, rate 9268.24451815097, time 2.391217979573412
Epochs 2, rate 9276.965490461484, time 2.3380687062017387
Epochs 3, rate 9295.142945338817, time 2.345692112343386
Updated best error: 9250.655055100608. was found in iteration 4, time 2.3480397021921817
Epochs 4, rate 9250.655055100608, time 2.3566806136950618
Epochs 5, rate 9253.698777516469, time 2.343557855419931
Epochs 6, rate 9252.189594981593, time 2.3465290576423286
Epochs 7, rate 9258.1760414419, time 2.3833698008966167
Epochs 8, rate 9278.728805152541, time 2.3447222204122227
Updated best error: 9249.17509626066. was found in iteration 9, time 2.3538961550802924
Epochs 9, rate 9249.17509626066, time 2.362497800961137
Epochs 10, rate 9255.466597701157, time 2.3434502614254598
Epochs 11, rate 9254.612039992357, time 2.351277415989898
Epochs 12, rate 9253.790629325325, time 2.34987436546362
Epochs 13, rate 9255.088575836045, time 2.346278623328544
Epochs 14, rate 9254.122508334134, time 2.3469201680272818
Epochs 15, rate 9269.99459885923, time 2.3464087873289827
Updated best error: 9230.11227457013. was found in iteration 16, time 2.348120397698949
Epochs 16, rate 9230.11227457013, time 2.3569876276160358
Epochs 17, rate 9237.150575573798, time 2.3468533855484566
Epochs 18, rate 9257.930080718235, time 2.350131910876371
Epochs 19, rate 9335.198571855823, time 2.3511942470504437
Epochs 20, rate 9259.94636073416, time 2.3582274320797296
Epochs 21, rate 9250.902704135719, time 2.3596623279736377
Epochs 22, rate 9259.01198482913, time 2.358884126515477
Epochs 23, rate 9283.685934932293, time 2.357486332010012
Epochs 24, rate 9377.848267236053, time 2.3430090641777497
Epochs 25, rate 9250.849363501997, time 2.3422695099870907
Epochs 26, rate 9256.50649018799, time 2.3602825393754756
Epochs 27, rate 9271.454405847267, time 2.3506309244257864
Epochs 28, rate 9241.823424643657, time 2.3521146704733837
Epochs 29, rate 9261.395477085302, time 2.3519780137285125
Updated best error: 9225.722161535736. was found in iteration 30, time 2.359407565163565
Epochs 30, rate 9225.722161535736, time 2.367919858545065
Epochs 31, rate 9241.920361801596, time 2.3524012786365347
Epochs 32, rate 9263.95924222004, time 2.3581640505581163
Epochs 33, rate 9266.572771204314, time 2.378522505547153
Epochs 34, rate 9273.045416280633, time 2.348422155584558
Epochs 35, rate 9264.974130991397, time 2.3665146437560907
