Updated best error: 2252.2343901517993. was found in iteration 0, time 3.6991693310119445
Epochs 0, rate 2252.2343901517993, time 3.7099064705107594
Updated best error: 1896.7007152845028. was found in iteration 1, time 3.749247846804792
Epochs 1, rate 1896.7007152845028, time 3.7591703018260887
Updated best error: 1880.7028685406437. was found in iteration 2, time 3.7276823602296645
Epochs 2, rate 1880.7028685406437, time 3.7397424731316278
Epochs 3, rate 1944.17229354088, time 3.7579425553121837
Epochs 4, rate 1921.6776884487938, time 3.699253118291381
Epochs 5, rate 1904.145398575873, time 3.728136852150783
Epochs 6, rate 1909.2083488124306, time 3.7220287282107165
Epochs 7, rate 1916.0053244467306, time 3.7074531417165417
Updated best error: 1823.9167440302313. was found in iteration 8, time 3.7339988702588016
Epochs 8, rate 1823.9167440302313, time 3.744219682223047
Epochs 9, rate 1933.7259788750664, time 3.7347090525290696
Epochs 10, rate 1827.4540290988325, time 3.7251857465162175
Updated best error: 1818.3139076770653. was found in iteration 11, time 3.7279157897719415
Epochs 11, rate 1818.3139076770653, time 3.7380645632074447
Epochs 12, rate 2016.9309354038446, time 3.7543715474457713
Epochs 13, rate 1924.765170667496, time 3.731723009754205
Epochs 14, rate 1867.051991441922, time 3.7595456441194983
Epochs 15, rate 1958.7250147533261, time 3.718428657608456
Epochs 16, rate 1979.5718584045414, time 3.750327187794028
Epochs 17, rate 2006.4599957919704, time 3.754453788831597
Epochs 18, rate 2028.576563420261, time 3.736681300055352
Epochs 19, rate 2032.2485080113272, time 3.7256996006326517
Epochs 20, rate 2021.7517863784071, time 3.727443365525687
Epochs 21, rate 2023.0616873172978, time 3.6985466461774195
Epochs 22, rate 1951.9299063647688, time 3.718513063242426
Epochs 23, rate 1989.3347382573822, time 3.9532732847583247
Epochs 24, rate 2084.132925681953, time 3.7787208742665825
Epochs 25, rate 2034.8572312767892, time 3.7069971039309166
Epochs 26, rate 2020.1328545556396, time 3.73081402592652
Epochs 27, rate 2013.3979512789251, time 3.757043774370686
Epochs 28, rate 2003.3111632158852, time 3.7174006401764927
Epochs 29, rate 1932.122071184711, time 3.7112006903334986
Epochs 30, rate 1934.1059918335527, time 3.705358459628769
Epochs 31, rate 1909.3428017553326, time 3.7291722898517037
Epochs 32, rate 1891.2058863590332, time 3.7449632557109
Epochs 33, rate 1851.967042798554, time 3.7463530115928734
Epochs 34, rate 1895.886682194274, time 3.729761892609531
Epochs 35, rate 1891.088255215451, time 3.729764675212209
Updated best error: 1811.7329666325384. was found in iteration 36, time 3.721191473727231
Epochs 36, rate 1811.7329666325384, time 3.731305000852444
Epochs 37, rate 2059.6745407572294, time 3.7390214696497424
Epochs 38, rate 2000.4548187626287, time 3.7291936231486034
Epochs 39, rate 1988.5295334427321, time 3.7270596754096914
Epochs 40, rate 1979.8774222140376, time 3.807241014597821
Epochs 41, rate 1924.6738222118345, time 3.7245071004435886
Epochs 42, rate 2005.887594890779, time 3.745120318228146
Epochs 43, rate 1949.299915395802, time 3.746309726659092
Epochs 44, rate 2072.845051642932, time 3.731515860388754
Epochs 45, rate 2055.708078863214, time 3.7102239965024637
Epochs 46, rate 2048.3002717088602, time 3.7111577145551564
Epochs 47, rate 2032.1370626102605, time 3.7182669574103784
Epochs 48, rate 2031.9114544957408, time 3.7221097329020267
Epochs 49, rate 2028.8304895541983, time 3.7052063439623453
Epochs 50, rate 2030.4428547517311, time 3.7317749516805634
Epochs 51, rate 2030.7440100714043, time 3.734035353292711
Epochs 52, rate 2030.735957146715, time 3.730958102954901
Epochs 53, rate 2030.725638386751, time 3.883606476782006
Epochs 54, rate 2030.7109521407394, time 3.7368519664305495
Epochs 55, rate 2030.685400072304, time 3.7550610147591215
Epochs 56, rate 2030.6085419197877, time 3.749484058935195
Epochs 57, rate 2032.2556108794222, time 3.7221567279775627
Epochs 58, rate 2030.6637156135616, time 3.7427804578328505
Epochs 59, rate 2030.609430524062, time 3.7245782114041504
Epochs 60, rate 2030.4328153535112, time 3.7489392869902076
Epochs 61, rate 2030.5233920540293, time 3.7262233484507306
Epochs 62, rate 2029.7650002081566, time 3.731796284977463
Epochs 63, rate 2029.463237874162, time 3.711565211400739
Epochs 64, rate 2036.508401594803, time 3.737773935732548
Epochs 65, rate 2056.1615931065794, time 3.7358381711965194
Epochs 66, rate 2055.93977025333, time 3.7320192024490098
Epochs 67, rate 2055.8636370037807, time 3.7338201652746648
Epochs 68, rate 2055.502824613421, time 3.7283257600211073
Epochs 69, rate 2036.2389278968813, time 3.74586852939683
Epochs 70, rate 2030.3313473347, time 3.724541110030259
Epochs 71, rate 2032.1467852776511, time 3.7337620397884166
Epochs 72, rate 2026.0717939035762, time 3.7306025480647804
Epochs 73, rate 2030.1318070679108, time 3.728703266562661
Epochs 74, rate 2030.7374855412882, time 3.751256577379536
Epochs 75, rate 2030.6848219575495, time 3.7318946036393754
Epochs 76, rate 2028.5320848280298, time 3.7294119029247668
Epochs 77, rate 1994.3130266191251, time 3.74838833148533
Epochs 78, rate 2033.2945228547424, time 3.745979215193074
Epochs 79, rate 1998.8669340746578, time 3.7353116407757625
Epochs 80, rate 1937.3792208905309, time 3.760744637082098
Epochs 81, rate 1931.7731357774096, time 3.721278971162974
Epochs 82, rate 1926.843524121413, time 3.7206553587748203
Epochs 83, rate 1922.4576372732322, time 3.7202716686733766
Epochs 84, rate 1902.6834770986482, time 3.7220809793361695
Updated best error: 1725.1230433801072. was found in iteration 85, time 3.7266769128327724
Epochs 85, rate 1725.1230433801072, time 3.7372647192678414
Epochs 86, rate 1725.4213209111856, time 3.7116400325176073
Epochs 87, rate 1917.6385422506257, time 3.7416692715050885
Epochs 88, rate 1967.098815074512, time 3.721024208338349
Epochs 89, rate 2004.3195112943708, time 3.7811964638676727
Epochs 90, rate 2010.592808751425, time 3.7315235898422543
