Updated best error: 2799.000985851316. was found in iteration 0, time 0.6634196775266901
Epochs 0, rate 2799.000985851316, time 0.6711191415088251
Updated best error: 2409.5310976755345. was found in iteration 1, time 0.67701022233814
Epochs 1, rate 2409.5310976755345, time 0.6847288553835824
Updated best error: 2409.528517464637. was found in iteration 2, time 0.6900151837617159
Epochs 2, rate 2409.528517464637, time 0.6900405363703612
Updated best error: 2409.525113741323. was found in iteration 3, time 0.6574018336250447
Epochs 3, rate 2409.525113741323, time 0.6574240944464691
Updated best error: 2409.5204180729115. was found in iteration 4, time 0.6692903526418377
Epochs 4, rate 2409.5204180729115, time 0.6693123042932712
Updated best error: 2409.5135247434087. was found in iteration 5, time 0.658613812061958
Epochs 5, rate 2409.5135247434087, time 0.6586370004224591
Updated best error: 2409.502426682658. was found in iteration 6, time 0.6560562902013771
Epochs 6, rate 2409.502426682658, time 0.6560779326828197
Updated best error: 2409.4816139427276. was found in iteration 7, time 0.6627438140276354
Epochs 7, rate 2409.4816139427276, time 0.6627694758062717
Updated best error: 2409.4284256307606. was found in iteration 8, time 0.6644071926129982
Epochs 8, rate 2409.4284256307606, time 0.6644306901434902
Updated best error: 2408.0363998853454. was found in iteration 9, time 0.6627518526802305
Epochs 9, rate 2408.0363998853454, time 0.6705691135430243
Updated best error: 2404.394454723354. was found in iteration 10, time 0.6615281254635192
Epochs 10, rate 2404.394454723354, time 0.6697714338370133
Epochs 11, rate 2409.5261878837055, time 0.6650864570401609
Epochs 12, rate 2409.5498282704953, time 0.6559901260770857
Epochs 13, rate 2409.5498274123847, time 0.6593573855352588
Epochs 14, rate 2409.5498265509823, time 0.6588320918381214
Epochs 15, rate 2409.5498256863507, time 0.6630641226365697
Epochs 16, rate 2409.5498248183485, time 0.6636478510044981
Epochs 17, rate 2409.549823947029, time 0.6614514492684975
Epochs 18, rate 2409.549823072385, time 0.6600938479532488
Epochs 19, rate 2409.5498221943362, time 0.662542848236626
Epochs 20, rate 2409.5498213129526, time 0.6701174042245839
Epochs 21, rate 2409.5498204281084, time 0.6569535252638161
Epochs 22, rate 2409.5498195398695, time 0.6649321771401446
Epochs 23, rate 2409.549818648198, time 0.6614078551647253
Epochs 24, rate 2409.5498177530944, time 0.6602907944470644
Epochs 25, rate 2409.549816854411, time 0.6636459959554486
Epochs 26, rate 2409.549815952242, time 0.6696530186163727
