Updated best error: 25245.485221450344. was found in iteration 0, time 1.630422946473118
Epochs 0, rate 25245.485221450344, time 1.63940890080994
Updated best error: 25021.74692772114. was found in iteration 1, time 1.6553195186133962
Epochs 1, rate 25021.74692772114, time 1.6630996781168506
Epochs 2, rate 25027.978533474172, time 1.6309337088023312
Epochs 3, rate 25034.0046548389, time 1.6174111831642222
Epochs 4, rate 25023.965667164583, time 1.619356223003706
Epochs 5, rate 25042.705998438167, time 1.6492815781384706
Epochs 6, rate 25038.33670516679, time 1.6336189212161116
Epochs 7, rate 25066.493053164322, time 1.63136686742655
Epochs 8, rate 25049.930312497203, time 1.643968660471728
Epochs 9, rate 25048.328484343467, time 1.621539020910859
Epochs 10, rate 25044.80018967452, time 1.7007854052935727
Epochs 11, rate 25076.62162318391, time 1.6921896338171791
Epochs 12, rate 25062.59907130513, time 1.6595939068356529
Epochs 13, rate 25053.759137731813, time 1.6360741050739307
Epochs 14, rate 25059.860920224815, time 1.6336467472428922
Epochs 15, rate 25073.200548604604, time 1.6219616674934514
Epochs 16, rate 25056.957197430685, time 1.6219372423947789
Epochs 17, rate 25065.58409799619, time 1.6445257995219436
Epochs 18, rate 25061.983762095, time 1.654636234859936
Epochs 19, rate 25055.36928965642, time 1.8325735279649962
Epochs 20, rate 25057.326655169818, time 1.8269421567965765
Epochs 21, rate 25048.799168512618, time 1.697618493315531
Epochs 22, rate 25063.682168764106, time 1.6194829860760365
Epochs 23, rate 25068.465964481256, time 1.6320971462409943
Epochs 24, rate 25056.656990892297, time 1.6259457373816986
Epochs 25, rate 25062.438320159024, time 1.629479025490582
Epochs 26, rate 25059.933659370035, time 1.6368492147303186
Epochs 27, rate 25054.66358044002, time 1.6205651096825022
Epochs 28, rate 25067.619577513236, time 1.6219888751511462
Epochs 29, rate 25062.383642240642, time 1.6365310703986324
Epochs 30, rate 25061.749082135004, time 1.6269728272745851
Epochs 31, rate 25066.10324574712, time 1.6655786686751526
Epochs 32, rate 25055.50113733544, time 1.6329399659589399
Epochs 33, rate 25056.987362350676, time 1.618057983898325
Epochs 34, rate 25070.974827054783, time 1.6391232201713137
Epochs 35, rate 25063.152661773245, time 1.6489597236795817
Epochs 36, rate 25067.880302079546, time 1.6442107469483744
Epochs 37, rate 25057.165040967873, time 1.6354603864019737
Epochs 38, rate 25069.722057537747, time 1.6157771765138023
Epochs 39, rate 25060.832016528697, time 1.6379134059825446
Epochs 40, rate 25056.772940445815, time 1.6293658662762027
Epochs 41, rate 25069.978530988563, time 1.6221518120437395
Epochs 42, rate 25052.97440767401, time 1.6332680039922707
Epochs 43, rate 25059.804864059453, time 1.6402745996892918
Epochs 44, rate 25060.499576042104, time 1.62498573915218
Epochs 45, rate 25070.609131431273, time 1.624880618590396
Epochs 46, rate 25057.327179605505, time 1.6174689994659275
Epochs 47, rate 25069.788123277616, time 1.6284581191721372
Epochs 48, rate 25061.578029768163, time 1.6185180410102475
Epochs 49, rate 25060.78299080217, time 1.6426614551455714
Epochs 50, rate 25060.199631634758, time 1.67499870917527
Epochs 51, rate 25066.37956539794, time 1.652113031828776
Epochs 52, rate 25061.002387008895, time 1.6317932241072413
Epochs 53, rate 25062.464131840487, time 1.6268173106363975
Epochs 54, rate 25066.572181863106, time 1.6228354049671907
Epochs 55, rate 25070.807624033547, time 1.629078330588527
Epochs 56, rate 25062.995385978575, time 1.6169767878309358
Epochs 57, rate 25065.46269644773, time 1.6298018075176515
Epochs 58, rate 25062.683179449385, time 1.6315508284315001
Epochs 59, rate 25074.836780127218, time 1.7378972978331149
Epochs 60, rate 25066.011736740642, time 1.6665547441516537
