Updated best error: 2276.2279034123767. was found in iteration 0, time 5.767374962939357
Epochs 0, rate 2276.2279034123767, time 5.778796004553442
Updated best error: 1804.2405617553213. was found in iteration 1, time 5.84841705414874
Epochs 1, rate 1804.2405617553213, time 5.859581477881875
Epochs 2, rate 1820.5648099707862, time 5.849771872883139
Epochs 3, rate 1807.0839632600546, time 5.784590621820826
Updated best error: 1778.2758680261475. was found in iteration 4, time 5.9155152098683175
Epochs 4, rate 1778.2758680261475, time 5.926757546498266
Epochs 5, rate 1819.9375774907712, time 5.798150248840102
Epochs 6, rate 1830.3099484012407, time 5.78610157554067
Updated best error: 1736.1577030340363. was found in iteration 7, time 5.803806354291737
Epochs 7, rate 1736.1577030340363, time 5.814691280960687
Updated best error: 1675.4396751873633. was found in iteration 8, time 5.814037059950351
Epochs 8, rate 1675.4396751873633, time 5.825581463657727
Epochs 9, rate 1712.779454079484, time 5.839082037644403
Epochs 10, rate 1751.9112075467897, time 5.854676366201602
Epochs 11, rate 1861.5095582588851, time 5.810081434443418
Epochs 12, rate 1795.1121688721119, time 5.748396370123373
Epochs 13, rate 1791.3230599517794, time 5.979216425032064
Epochs 14, rate 1835.3223525808953, time 5.912575234644464
Epochs 15, rate 1842.7307061667825, time 5.801743208357948
Epochs 16, rate 1798.603633944413, time 5.836193695176917
Epochs 17, rate 1695.498649067254, time 5.848913594287296
Updated best error: 1660.6120523989534. was found in iteration 18, time 5.798784064085339
Epochs 18, rate 1660.6120523989534, time 5.809758034069091
Epochs 19, rate 1661.4914020686488, time 5.8229287149515585
Epochs 20, rate 1663.3133235936562, time 5.857219356650603
Epochs 21, rate 1742.9472283839682, time 5.810539327307197
Epochs 22, rate 1706.3216688670793, time 5.844110511403414
Epochs 23, rate 1695.0399575588626, time 5.895598261304258
Updated best error: 1643.440314651911. was found in iteration 24, time 5.858006215094065
Epochs 24, rate 1643.440314651911, time 5.869038310571341
Epochs 25, rate 1663.6065674804265, time 5.836642621885403
Epochs 26, rate 1647.0049375890603, time 5.867947220809583
Epochs 27, rate 1674.5233083456028, time 5.807684376086399
Epochs 28, rate 1653.9946342584049, time 5.833172715269029
Epochs 29, rate 1662.4547132253144, time 5.825371222505055
Epochs 30, rate 1837.9867036332753, time 5.798579078968032
Epochs 31, rate 1760.6661810316898, time 5.82256821320334
