Updated best error: 2132.7003273390487. was found in iteration 0, time 2.774405365344137
Epochs 0, rate 2132.7003273390487, time 2.7845943319553044
Updated best error: 1908.7852749337542. was found in iteration 1, time 2.815747433589422
Epochs 1, rate 1908.7852749337542, time 2.8440579511225224
Updated best error: 1898.0270384442986. was found in iteration 2, time 2.7320439366885694
Epochs 2, rate 1898.0270384442986, time 2.741328866322874
Updated best error: 1890.4148756343827. was found in iteration 3, time 2.793233697564574
Epochs 3, rate 1890.4148756343827, time 2.803183978627203
Epochs 4, rate 1892.6311833351328, time 2.818560336585506
Updated best error: 1858.19562145486. was found in iteration 5, time 2.8096829037822317
Epochs 5, rate 1858.19562145486, time 2.8187959303468233
Epochs 6, rate 1889.8569661505737, time 2.767489358855528
Updated best error: 1855.9777580577008. was found in iteration 7, time 2.808644065124099
Epochs 7, rate 1855.9777580577008, time 2.8185590998618864
Epochs 8, rate 1896.648230845309, time 2.785121480745147
Updated best error: 1735.827080009981. was found in iteration 9, time 2.792403245010064
Epochs 9, rate 1735.827080009981, time 2.8016736432764446
Epochs 10, rate 1836.8412794063968, time 2.8207044871960534
Epochs 11, rate 1931.107252313603, time 2.7910125616035657
Epochs 12, rate 1938.2214258590616, time 2.8045650775165996
Epochs 13, rate 1934.5519149023219, time 2.8295884127437603
Epochs 14, rate 1931.6625320537526, time 2.8019314978591865
Epochs 15, rate 1953.4967884908228, time 2.791946898039896
Epochs 16, rate 1936.7152481838234, time 2.7757895560207544
Epochs 17, rate 1939.9125896345504, time 2.81948632519925
Epochs 18, rate 1908.0038617113787, time 2.7908848710212624
Epochs 19, rate 1872.8669834289096, time 2.7107573288376443
Epochs 20, rate 1966.6949982021538, time 2.710725792669109
Epochs 21, rate 1920.1018345029127, time 2.716043657186674
Epochs 22, rate 1963.1330411374277, time 2.7244662889133906
Epochs 23, rate 1978.950258999017, time 2.725622306097648
Epochs 24, rate 1980.72532743433, time 2.727069878281327
Epochs 25, rate 1952.9078375341653, time 2.735491273284424
Epochs 26, rate 1976.8922915118399, time 2.720404924461036
Epochs 27, rate 1971.4274104701826, time 2.712850774230901
Epochs 28, rate 1914.9654522936416, time 2.8123811016703257
Epochs 29, rate 2015.2953686755836, time 2.800936562518473
Epochs 30, rate 1828.3060265284305, time 2.775454716058448
Epochs 31, rate 1883.581325492885, time 2.830106595356483
Epochs 32, rate 1869.409181657427, time 2.791020291057066
Epochs 33, rate 1750.3355640404234, time 2.787559041433269
Epochs 34, rate 1992.8276251335687, time 2.7978243750549154
Epochs 35, rate 2002.0525335421883, time 2.7244056899799034
Epochs 36, rate 1990.2155941500039, time 2.819493127113674
Epochs 37, rate 1975.8617736412905, time 2.7281436540652066
Epochs 38, rate 2004.8909538557803, time 2.719075149158016
Epochs 39, rate 2006.9098233799175, time 2.7344991205463884
Epochs 40, rate 2005.8881114511987, time 2.7441838175582234
Epochs 41, rate 2005.8847121807048, time 2.727700910923886
Epochs 42, rate 2005.881154436613, time 2.7072144561825553
Epochs 43, rate 2005.8773677497495, time 2.714642461738549
Epochs 44, rate 2005.8732738127405, time 2.7221542545594275
Epochs 45, rate 2005.868774686045, time 2.7387150740687503
Epochs 46, rate 2005.863742318508, time 2.741630315038492
Epochs 47, rate 2005.8580020108182, time 2.7303329447022406
Epochs 48, rate 2005.851304751926, time 2.7508957664540503
Epochs 49, rate 2005.8432780424757, time 2.729785699339118
Epochs 50, rate 2005.833332155785, time 2.731629637943115
Epochs 51, rate 2005.8204654774133, time 2.749894338354352
Epochs 52, rate 2005.802812863319, time 2.710238218685845
Epochs 53, rate 2005.7764255360855, time 2.7862388506473508
Epochs 54, rate 2005.7311352119887, time 2.790854262377252
Epochs 55, rate 2005.6297516415348, time 2.808559041135595
Epochs 56, rate 2005.0879379419655, time 2.8110312297794735
Epochs 57, rate 1998.3005818928848, time 2.7461239105759887
Epochs 58, rate 2005.760115191335, time 2.7428509504679823
Epochs 59, rate 2005.7762429516913, time 2.728554551853449
Epochs 60, rate 2005.738845169683, time 2.7266732026910177
Epochs 61, rate 2005.6585423735098, time 2.7606005600537173
Epochs 62, rate 2004.8878343414422, time 2.740627650229726
Epochs 63, rate 2026.7266822601732, time 2.758902862711693
Epochs 64, rate 2029.0419677776933, time 2.7269771248393226
Epochs 65, rate 2030.8972268436423, time 2.721283918013796
Epochs 66, rate 2030.6951086431081, time 2.725332915317267
Epochs 67, rate 2030.6592453551627, time 2.71110299002612
Epochs 68, rate 2030.6136382303114, time 2.7338059430767316
Epochs 69, rate 2030.542859093911, time 2.7300475732336054
Epochs 70, rate 2030.3964086690946, time 2.7401205980422674
Epochs 71, rate 2028.5541867381178, time 2.750873196448083
Epochs 72, rate 2031.051810485636, time 2.763501887995517
Epochs 73, rate 2025.6696968883002, time 2.7867168400989613
Epochs 74, rate 2059.6223067868214, time 2.722580302070128
Epochs 75, rate 2059.095138586344, time 2.8741783976583974
Epochs 76, rate 2080.902964252118, time 2.7150954077515053
Epochs 77, rate 2112.7707459666944, time 2.794365289679263
Epochs 78, rate 2107.448956852738, time 2.800985721842153
Epochs 79, rate 2107.4269936528676, time 2.833684405151871
Epochs 80, rate 2107.4172661053403, time 2.8165321277920157
Epochs 81, rate 2107.419367402989, time 2.8229222222144017
Epochs 82, rate 2107.4622590353747, time 2.8452962096926058
Epochs 83, rate 2113.4913562452107, time 2.7843012310477206
Epochs 84, rate 2098.4034244811764, time 2.7658708111412125
Epochs 85, rate 2081.626193168298, time 2.745683950037346
Epochs 86, rate 2081.624388076184, time 2.7340690537093906
Epochs 87, rate 2081.6223450001953, time 2.7798527755367104
Epochs 88, rate 2081.6204126511484, time 2.7193629940302344
Epochs 89, rate 2081.6185559576306, time 2.7788723715639208
Epochs 90, rate 2081.6167449922664, time 2.7534214429324493
Epochs 91, rate 2081.6149521180378, time 2.7604107246443164
Epochs 92, rate 2081.613149229678, time 2.743665325760958
Epochs 93, rate 2081.6113043208866, time 2.7278403502859874
Epochs 94, rate 2081.6093761039388, time 2.729781680027372
Epochs 95, rate 2081.6073039831895, time 2.714409032210824
Epochs 96, rate 2081.604986775752, time 2.7391445225512143
Epochs 97, rate 2081.602232215412, time 2.7560544042207766
Epochs 98, rate 2081.5986253915, time 2.7293828401743667
Epochs 99, rate 2081.5932075533215, time 2.754974444877007
