Updated best error: 4750.513457937766. was found in iteration 0, time 4.72485059738392
Epochs 0, rate 4750.513457937766, time 4.735600413187058
Updated best error: 3323.5171073904453. was found in iteration 1, time 4.689707242279837
Epochs 1, rate 3323.5171073904453, time 4.700555685922154
Updated best error: 3258.240685630778. was found in iteration 2, time 4.791199614388461
Epochs 2, rate 3258.240685630778, time 4.803173157393758
Epochs 3, rate 3292.9026633852372, time 4.930764495584299
Epochs 4, rate 3275.256066326847, time 4.685633201530436
Updated best error: 3243.5784523300913. was found in iteration 5, time 4.78365226607275
Epochs 5, rate 3243.5784523300913, time 4.794087338501413
Epochs 6, rate 3303.0412666053016, time 4.672095526162593
Epochs 7, rate 3346.2933630892057, time 4.716400448800414
Updated best error: 3242.0641434764348. was found in iteration 8, time 4.652593494705798
Epochs 8, rate 3242.0641434764348, time 4.663177281836397
Epochs 9, rate 3477.208815055855, time 4.667863186186878
Epochs 10, rate 3276.1912287712917, time 4.667168462830887
Epochs 11, rate 3248.749917923209, time 4.790405026491499
Epochs 12, rate 3248.7254113699937, time 5.008939886793087
Epochs 13, rate 3246.1272835406844, time 4.933039428564371
Epochs 14, rate 3252.447521750136, time 4.78677805737243
Epochs 15, rate 3249.1134377789717, time 4.973348532534146
Epochs 16, rate 3249.006118033609, time 4.843374667361786
Epochs 17, rate 3248.8642870780072, time 4.793308209511451
Epochs 18, rate 3248.651772599956, time 4.720112751099805
Epochs 19, rate 3248.2555665797636, time 4.748085027706111
Epochs 20, rate 3247.0284147839243, time 4.902696682918759
Epochs 21, rate 3273.8202037832675, time 4.863758474966744
Epochs 22, rate 3317.9930786518294, time 5.103315286600264
Epochs 23, rate 3248.7670440585716, time 4.934004064452893
Epochs 24, rate 3248.542267619595, time 4.779798669362208
Epochs 25, rate 3248.017786788545, time 4.885960559375235
Epochs 26, rate 3247.002032186206, time 4.786906984671077
Updated best error: 3241.9466508450864. was found in iteration 27, time 4.7725209244090365
Epochs 27, rate 3241.9466508450864, time 4.772545658663148
Epochs 28, rate 3246.801619685849, time 4.73360404973937
Epochs 29, rate 3248.02962294587, time 4.680876186197565
Epochs 30, rate 3259.674672091645, time 4.753645597098512
Epochs 31, rate 3248.498075620922, time 4.763714293403609
Epochs 32, rate 3248.0657922177575, time 4.725502963316103
Epochs 33, rate 3250.640371665648, time 4.700837656419026
Epochs 34, rate 3246.7210217532993, time 4.715426537564781
Epochs 35, rate 3243.6517810023765, time 5.015583198146487
Epochs 36, rate 3286.9719282906603, time 4.711033115760074
Epochs 37, rate 3247.5364183594675, time 4.677207787208317
Epochs 38, rate 3245.733408209222, time 4.773458352618036
Epochs 39, rate 3244.397939741555, time 4.748249201315048
Epochs 40, rate 3258.123492745622, time 4.693944529113651
Epochs 41, rate 3242.5987299824205, time 4.746961165059474
Epochs 42, rate 3250.781003734844, time 4.782740808826929
Epochs 43, rate 3390.5406034224065, time 4.833954008514411
Epochs 44, rate 3270.331191177166, time 4.676123499368259
Epochs 45, rate 3272.5526898031626, time 4.839575176825747
Epochs 46, rate 3247.2156499708385, time 4.9606348169909324
Epochs 47, rate 3263.2768853866323, time 4.83910522601218
Epochs 48, rate 3249.4084857138555, time 4.758349124611414
Epochs 49, rate 3249.39074588753, time 4.71358971005975
Epochs 50, rate 3249.3706678705894, time 4.747074324266578
Epochs 51, rate 3249.346420789488, time 4.669921076092578
Epochs 52, rate 3249.3160528189687, time 4.72231471802661
Epochs 53, rate 3249.2761296583735, time 4.740219535051438
Epochs 54, rate 3249.2199854669207, time 5.036492299455858
Epochs 55, rate 3249.132775660774, time 4.718716193296132
Epochs 56, rate 3248.9737260173815, time 4.99372801163554
Epochs 57, rate 3248.5797431476444, time 4.834150336646417
Epochs 58, rate 3245.737082603909, time 4.841801568836672
Epochs 59, rate 3253.2514642376723, time 4.81767794208281
Epochs 60, rate 3249.255535353639, time 4.739008793338144
Epochs 61, rate 3249.2158436659442, time 4.676356001349632
Epochs 62, rate 3249.1649868043173, time 4.765422502794536
Epochs 63, rate 3249.096722852529, time 4.6827525885164505
Epochs 64, rate 3248.9989794712765, time 4.672742017712153
Epochs 65, rate 3248.84501494954, time 4.687354396410228
Epochs 66, rate 3248.562096580232, time 4.678800982321263
Epochs 67, rate 3247.867885320449, time 4.75220451765199
Epochs 68, rate 3243.369549722528, time 4.828102193278028
Epochs 69, rate 3255.378706674322, time 5.007444701164786
Epochs 70, rate 3249.6590237438513, time 4.716849993863434
Epochs 71, rate 3358.613265457594, time 4.701902156863071
Epochs 72, rate 3248.9581951120435, time 4.783953405618377
Epochs 73, rate 3248.766562362475, time 4.886227998496906
Epochs 74, rate 3248.364437189665, time 4.829842248022032
Epochs 75, rate 3246.9769092407864, time 5.377969385794131
Epochs 76, rate 3266.2222335610986, time 5.208980018120201
Epochs 77, rate 3243.0881545769116, time 5.133329685028002
Epochs 78, rate 3257.9605437347404, time 4.721660806200816
Epochs 79, rate 3248.5764698195626, time 4.7327946212899406
Epochs 80, rate 3247.750342349377, time 4.688739823788637
Epochs 81, rate 3243.4624489836824, time 4.675221008285007
Epochs 82, rate 3413.7745825770567, time 4.7973479314896394
Epochs 83, rate 3249.441871613882, time 4.691881383179862
Epochs 84, rate 3249.4303279842356, time 4.694234538234014
Epochs 85, rate 3249.416983652549, time 4.838992375975067
Epochs 86, rate 3249.4012755799895, time 4.708409738988848
Epochs 87, rate 3249.3823628598734, time 4.73074353330594
Epochs 88, rate 3249.3589240623583, time 4.72432994133851
Epochs 89, rate 3249.328741713716, time 4.6592754533267
Epochs 90, rate 3249.287756471696, time 4.6753072689971304
Epochs 91, rate 3249.2275819466463, time 4.665198070353654
Epochs 92, rate 3249.1274567292508, time 4.670507587077736
Epochs 93, rate 3248.917439754899, time 4.659452921594493
Epochs 94, rate 3248.1066302487498, time 4.694392528275785
Epochs 95, rate 3249.852537929132, time 4.700153445126489
Epochs 96, rate 3251.613595867869, time 4.708966878053616
Epochs 97, rate 3249.246621902753, time 4.682257285086962
Epochs 98, rate 3249.183871903887, time 4.668608614752884
Epochs 99, rate 3249.0826256714495, time 4.649940436829638
