Updated best error: 10921.779416656722. was found in iteration 0, time 3.288697590054653
Epochs 0, rate 10921.779416656722, time 3.3000948249464273
Updated best error: 10218.372569829076. was found in iteration 1, time 3.3640678077208577
Epochs 1, rate 10218.372569829076, time 3.3736446015536785
Epochs 2, rate 10323.53291919187, time 3.3251027012593113
Epochs 3, rate 10344.284781024173, time 3.3047368259940413
Updated best error: 10160.374294018697. was found in iteration 4, time 3.303930489324557
Epochs 4, rate 10160.374294018697, time 3.3135644811191014
Epochs 5, rate 10256.228191923212, time 3.3271868713054573
Epochs 6, rate 10226.717975299687, time 3.347545326287218
Epochs 7, rate 10227.849558099279, time 3.3073079516616417
Epochs 8, rate 10209.955270407378, time 3.321489954338176
Epochs 9, rate 10208.292203424733, time 3.3081093414803036
Epochs 10, rate 10263.07932360242, time 3.3179875840214663
Epochs 11, rate 10167.28101876472, time 3.317800840413838
Epochs 12, rate 10256.632844859487, time 3.31315605675627
Epochs 13, rate 10223.078744422173, time 3.3033099687381764
Epochs 14, rate 10298.633638053388, time 3.302594530454371
Epochs 15, rate 10219.212805608573, time 3.324527939039399
Epochs 16, rate 10243.923037462893, time 3.3074217292305548
Epochs 17, rate 10205.414618888337, time 3.341157705290243
Epochs 18, rate 10241.904336138965, time 3.3216170265659457
Epochs 19, rate 10227.36766073307, time 3.3135119208309334
Epochs 20, rate 10211.230706253165, time 3.2470608750154497
Epochs 21, rate 10233.544908135224, time 3.249600464507239
Epochs 22, rate 10212.722231726264, time 3.2835986236605095
Epochs 23, rate 10234.182309289503, time 3.315977616737655
Epochs 24, rate 10219.746355661877, time 3.332245026176679
Epochs 25, rate 10208.749257255004, time 3.307772028099862
Epochs 26, rate 10279.289699643527, time 3.239471478467749
Epochs 27, rate 10255.756417870476, time 3.2448085120413452
Epochs 28, rate 10241.972197899251, time 3.2777904025497264
Epochs 29, rate 10218.371343009208, time 3.312446183670545
Epochs 30, rate 10246.117241616006, time 3.3147328654231387
Epochs 31, rate 10259.603976201934, time 3.3041166145849274
Epochs 32, rate 10258.91047580557, time 3.324159398660413
Epochs 33, rate 10231.064052344404, time 3.312563362203946
Epochs 34, rate 10244.063133713462, time 3.3309109223700943
Epochs 35, rate 10204.487132644746, time 3.304097754713439
Epochs 36, rate 10249.62116448756, time 3.4477181259717327
Epochs 37, rate 10238.876559821256, time 3.3865187805640744
Epochs 38, rate 10241.755574835533, time 3.327892106710351
Epochs 39, rate 10266.924809577004, time 3.323864133511961
Epochs 40, rate 10213.162310458207, time 3.327202948566992
Epochs 41, rate 10258.990008536226, time 3.3068438752306974
Epochs 42, rate 10249.12390626466, time 3.327310542576015
Epochs 43, rate 10240.324291501449, time 3.3182732646528166
Epochs 44, rate 10240.660069676913, time 3.317354387130763
Epochs 45, rate 10257.806254439714, time 3.341540158682619
Epochs 46, rate 10257.070885704947, time 3.3161723989906022
Epochs 47, rate 10240.034219807332, time 3.3529695481120143
Epochs 48, rate 10225.345876771893, time 3.382612005203555
Epochs 49, rate 10219.698618026285, time 3.3220937793084886
Epochs 50, rate 10223.167497345985, time 3.328035256206931
Epochs 51, rate 10203.3977556916, time 3.324393137358129
Epochs 52, rate 10205.342363313743, time 3.32274429017707
Epochs 53, rate 10213.979019372367, time 3.3137691570664174
Epochs 54, rate 10225.821248759094, time 3.336205907711701
Epochs 55, rate 10236.582031524473, time 3.319823793179239
Epochs 56, rate 10227.162971191741, time 3.3126085022158804
Epochs 57, rate 10205.045964385581, time 3.305524611969304
Epochs 58, rate 10204.863504486195, time 3.2833318029006477
Epochs 59, rate 10204.278452705661, time 3.2619487314586877
Epochs 60, rate 10233.48010736919, time 3.2370255699643167
Epochs 61, rate 10218.068397798876, time 3.4642965686507523
Epochs 62, rate 10243.414825224261, time 3.9543974565749522
Epochs 63, rate 10235.345933333552, time 3.605625620482897
Epochs 64, rate 10241.438763523776, time 3.4436351190524874
Epochs 65, rate 10250.194952238498, time 3.4591329840186518
Epochs 66, rate 10232.44642351602, time 3.4549120836454676
Epochs 67, rate 10212.894324062603, time 3.5304560594449867
Epochs 68, rate 10251.217146554018, time 3.528166904274258
Epochs 69, rate 10202.808214872597, time 3.5233152804212295
Epochs 70, rate 10266.16850584846, time 3.4972178602329222
Epochs 71, rate 10266.445561410228, time 3.5054846661514603
Epochs 72, rate 10189.23751409205, time 3.560365646473656
Epochs 73, rate 10259.629530304483, time 3.5231668748965603
Epochs 74, rate 10238.111537517292, time 3.4966032140291645
Epochs 75, rate 10247.248719866946, time 3.5160196031283704
Epochs 76, rate 10253.012140242465, time 3.5173840064016986
Epochs 77, rate 10243.432062816859, time 3.4722263703588396
Epochs 78, rate 10274.593663037766, time 3.4253787664492847
Epochs 79, rate 10210.718231455885, time 3.4730509485452785
Epochs 80, rate 10250.563305391343, time 3.4184575039253104
Epochs 81, rate 10202.334800759576, time 3.404585606949695
Epochs 82, rate 10227.960689767708, time 3.429557618597755
Epochs 83, rate 10249.314298977213, time 3.4271067632362247
Epochs 84, rate 10274.081281775749, time 3.445585724133707
Epochs 85, rate 10235.454000023134, time 3.4542291090619983
Epochs 86, rate 10223.591997320704, time 3.4157880596030736
Epochs 87, rate 10259.659812646216, time 3.48040073201264
Epochs 88, rate 10234.043810231447, time 3.4179989926924463
Epochs 89, rate 10252.856784590165, time 3.4135870202007936
Epochs 90, rate 10252.13944209456, time 3.4250732984146453
Epochs 91, rate 10246.170232679991, time 3.5127883820750867
Epochs 92, rate 10258.230788936502, time 3.5196147269016365
Epochs 93, rate 10224.216054651763, time 3.5533244228208787
Epochs 94, rate 10193.496315199884, time 3.4743170331494184
Epochs 95, rate 10178.333608505845, time 3.4854857853788417
Epochs 96, rate 10241.338601598321, time 3.417448037194845
Epochs 97, rate 10248.713890763227, time 3.430385288556863
Epochs 98, rate 10254.304921769877, time 3.4539659984438913
Epochs 99, rate 10215.122012807251, time 3.459158954989107
