Updated best error: 12936.261013213707. was found in iteration 0, time 1.4485872258082964
Epochs 0, rate 12936.261013213707, time 1.4569474035379244
Updated best error: 11876.682906700295. was found in iteration 1, time 1.4614366705645807
Epochs 1, rate 11876.682906700295, time 1.4694147040718235
Updated best error: 11814.687892573224. was found in iteration 2, time 1.4735530539037427
Epochs 2, rate 11814.687892573224, time 1.4812673584237928
Epochs 3, rate 11901.549872449874, time 1.4886115766857984
Epochs 4, rate 11867.233942644616, time 1.4954199891653843
Epochs 5, rate 11915.584158840358, time 1.551414320085314
Epochs 6, rate 11878.2117516872, time 1.5734590328211198
Epochs 7, rate 11817.12442939017, time 1.59676240987028
Epochs 8, rate 11840.475165245729, time 1.510258995462209
Updated best error: 11799.816116090678. was found in iteration 9, time 1.5041471613803878
Epochs 9, rate 11799.816116090678, time 1.512600401736563
Epochs 10, rate 11848.044662643279, time 1.5107700669759652
Epochs 11, rate 11867.129926023734, time 1.490714915766148
Updated best error: 11787.365008107736. was found in iteration 12, time 1.5205422614089912
Epochs 12, rate 11787.365008107736, time 1.528502362591098
Epochs 13, rate 11904.116234860876, time 1.5056033905711956
Epochs 14, rate 11856.682152416057, time 1.5089047950750683
Epochs 15, rate 11881.208445922906, time 1.4928024867840577
Epochs 16, rate 11813.871206831504, time 1.530627962507424
Epochs 17, rate 11835.973403028636, time 1.4750046454137191
Epochs 18, rate 11830.826421363585, time 1.4760434840572998
Epochs 19, rate 11799.970376169422, time 1.4660672320314916
Epochs 20, rate 11860.940969534968, time 1.5230898895242717
Epochs 21, rate 11866.384635760543, time 1.5077766039321432
Updated best error: 11766.940146040406. was found in iteration 22, time 1.4611175986938179
Epochs 22, rate 11766.940146040406, time 1.4692341440240853
Epochs 23, rate 11803.625974525741, time 1.4653286053799093
Epochs 24, rate 11779.666331867324, time 1.4731047455425141
Epochs 25, rate 11798.769516164346, time 1.5283607589954045
Epochs 26, rate 11832.154004304874, time 1.4915979286306538
Epochs 27, rate 11845.880041128277, time 1.4952196417289088
Epochs 28, rate 11849.813979158782, time 1.5077163141831988
Epochs 29, rate 11878.119715099332, time 1.5514251413260354
Epochs 30, rate 11899.478616769235, time 1.7309670691320207
Epochs 31, rate 11795.77926944804, time 1.53959598451911
Epochs 32, rate 11806.813545254727, time 1.5327739681961248
Epochs 33, rate 11895.367805854512, time 1.759435267522349
