Updated best error: 3101.347143231695. was found in iteration 0, time 1.4359331816503982
Epochs 0, rate 3101.347143231695, time 1.4856131667852424
Updated best error: 2196.6018588327333. was found in iteration 1, time 1.4178054471631185
Epochs 1, rate 2196.6018588327333, time 1.4273782216755535
Updated best error: 2169.043754232637. was found in iteration 2, time 1.419745540182248
Epochs 2, rate 2169.043754232637, time 1.4276039217397738
Epochs 3, rate 2169.0536112736922, time 1.42243724533364
Epochs 4, rate 2173.7240120114825, time 1.4380457960892272
Epochs 5, rate 2178.998651788612, time 1.4209958567030299
Epochs 6, rate 2172.9377451173987, time 1.4404774823992739
Epochs 7, rate 2173.3120007038856, time 1.421678212925599
Epochs 8, rate 2184.018603782651, time 1.4224570327369292
Epochs 9, rate 2176.253445132311, time 1.4373421065729417
Epochs 10, rate 2176.2134485224274, time 1.4279115540193743
Epochs 11, rate 2176.186698733528, time 1.4496538904968475
Epochs 12, rate 2176.1380822468805, time 1.4764883914417624
Epochs 13, rate 2176.022564127314, time 1.498967190321764
Epochs 14, rate 2175.59089325181, time 1.4956076603220936
Epochs 15, rate 2176.7571459431542, time 1.4313360114347233
Epochs 16, rate 2176.2517549369977, time 1.4232268863811441
Epochs 17, rate 2176.245142167406, time 1.4236584991067502
Epochs 18, rate 2176.2369535448156, time 1.4348368358582775
Epochs 19, rate 2176.2265340190056, time 1.4251459552847336
Epochs 20, rate 2176.212809255684, time 1.4274558253960095
Epochs 21, rate 2176.193879741051, time 1.4257905917702374
Epochs 22, rate 2176.1660381343304, time 1.442712840571403
Epochs 23, rate 2176.1209403796584, time 1.440314236325321
Epochs 24, rate 2176.035022070147, time 1.4346924496526299
Epochs 25, rate 2175.804978038247, time 1.4418387938835622
Epochs 26, rate 2189.2712401477856, time 1.4257262827104569
Epochs 27, rate 2182.4459435294007, time 1.4236368566353121
Epochs 28, rate 2176.312947030969, time 1.4447144600462707
Epochs 29, rate 2176.3128647153517, time 1.4276438057236192
Epochs 30, rate 2176.3127814579216, time 1.4257899734138846
Epochs 31, rate 2176.312697241376, time 1.4241176286900554
Epochs 32, rate 2176.3126120481907, time 1.4559088740629704
Epochs 33, rate 2176.312525860304, time 1.4852248390029672
Epochs 34, rate 2176.31243865922, time 1.4623107172596974
Epochs 35, rate 2176.312350426074, time 1.477544544072316
Epochs 36, rate 2176.312261141367, time 1.4634265412760215
Epochs 37, rate 2176.312170785229, time 1.454682673439038
Epochs 38, rate 2176.3120793371177, time 1.4778812390995881
Epochs 39, rate 2176.311986776115, time 1.4229325487626738
Epochs 40, rate 2176.311893080626, time 1.4328008976062847
Epochs 41, rate 2176.311798228551, time 1.424849144241307
Epochs 42, rate 2176.3117021971343, time 1.4476933917185306
Epochs 43, rate 2176.311604963119, time 1.4294722854233441
Epochs 44, rate 2176.3115065023962, time 1.4276119603719053
Epochs 45, rate 2176.311406790424, time 1.4283453309922152
Epochs 46, rate 2176.3113058019117, time 1.421696145259375
Epochs 47, rate 2176.3112035107533, time 1.4369593439982964
Epochs 48, rate 2176.3110998902616, time 1.4346442178580219
Epochs 49, rate 2176.3109949128643, time 1.4252195396893512
Epochs 50, rate 2176.310888550354, time 1.4309971521597618
Epochs 51, rate 2176.310780773546, time 1.437436405914923
Epochs 52, rate 2176.310671552444, time 1.4306094427342941
Epochs 53, rate 2176.310560856336, time 1.4261112095327917
Epochs 54, rate 2176.3104486533603, time 1.4335154083578345
Epochs 55, rate 2176.3103349108865, time 1.4361186885530515
Epochs 56, rate 2176.3102195952815, time 1.4305067955815503
Epochs 57, rate 2176.310102671786, time 1.4313882625456245
Epochs 58, rate 2176.309984104715, time 1.430548534634454
Epochs 59, rate 2176.309863857168, time 1.431557383004474
Epochs 60, rate 2176.309741891246, time 1.4327368977251353
Epochs 61, rate 2176.309618167747, time 1.4245569708700714
Epochs 62, rate 2176.3094926462218, time 1.430071781895549
Epochs 63, rate 2176.309365285022, time 1.4298955503386424
Epochs 64, rate 2176.309236041148, time 1.4234899970042534
Epochs 65, rate 2176.309104870179, time 1.4352885451653492
Epochs 66, rate 2176.3089717261355, time 1.4340917164672646
Epochs 67, rate 2176.308836561752, time 1.4314287648858226
Epochs 68, rate 2176.308699328022, time 1.428280712754713
Epochs 69, rate 2176.308559974443, time 1.4420938658740852
Epochs 70, rate 2176.308418448523, time 1.4324481253138401
Epochs 71, rate 2176.3082746962896, time 1.4285376398142944
Epochs 72, rate 2176.3081286617034, time 1.4433500567802184
Epochs 73, rate 2176.3079802868856, time 1.443641611795556
Epochs 74, rate 2176.307829511862, time 1.427903515386788
Epochs 75, rate 2176.307676274475, time 1.4288854652559166
Epochs 76, rate 2176.3075205104105, time 1.4539044719840604
Epochs 77, rate 2176.3073621530816, time 1.4274493326543052
Epochs 78, rate 2176.307201133272, time 1.4290323248869754
Epochs 79, rate 2176.3070373794153, time 1.4731477213103972
Epochs 80, rate 2176.3068708171077, time 1.497288043678509
Epochs 81, rate 2176.3067013691702, time 1.4638040478221228
Epochs 82, rate 2176.306528955572, time 1.5075787299024341
Epochs 83, rate 2176.3063534930493, time 1.4788647348595987
Epochs 84, rate 2176.306174895119, time 1.468309082943506
Epochs 85, rate 2176.3059930719323, time 1.477489201179651
Epochs 86, rate 2176.305807930103, time 1.485867929597589
Epochs 87, rate 2176.3056193723273, time 1.4770390377634612
Epochs 88, rate 2176.30542729743, time 1.4906082493062058
Epochs 89, rate 2176.305231599979, time 1.4790598262852654
Epochs 90, rate 2176.3050321702503, time 1.4702436107559151
Epochs 91, rate 2176.30482889373, time 1.4776147275165386
Epochs 92, rate 2176.304621651114, time 1.4982814331397094
Epochs 93, rate 2176.3044103178627, time 1.5840480759688944
Epochs 94, rate 2176.3041947640054, time 1.472887084112699
Epochs 95, rate 2176.303974853764, time 1.4533482604551864
Epochs 96, rate 2176.3037504452363, time 1.4326067337151471
Epochs 97, rate 2176.3035213901153, time 1.437088889651477
Epochs 98, rate 2176.3032875331483, time 1.4486768874785412
Epochs 99, rate 2176.3030487118513, time 1.4357476747481996
