Updated best error: 23557.223078103616. was found in iteration 0, time 1.693803543861577
Epochs 0, rate 23557.223078103616, time 1.7025740010212758
Epochs 1, rate 23888.514800477788, time 1.7469602375240356
Epochs 2, rate 23910.768836302388, time 1.733354852131015
Epochs 3, rate 24038.49007779259, time 1.708454569823516
Epochs 4, rate 24028.86284360645, time 1.6875191883700609
Epochs 5, rate 24090.63415248009, time 1.7232713152843644
Epochs 6, rate 24154.45722980221, time 1.7111577145697083
Epochs 7, rate 24212.310658633865, time 1.6692232609566418
Epochs 8, rate 24188.264923460556, time 1.7045805673478753
Epochs 9, rate 24100.79858359642, time 1.7232465810302529
Epochs 10, rate 24010.102280997336, time 1.696308814574877
Epochs 11, rate 24104.871880019975, time 1.7390112667635549
Epochs 12, rate 24117.133889061573, time 1.7257790594267135
Epochs 13, rate 24082.50696052732, time 1.7161713477798912
Epochs 14, rate 23934.999649406604, time 1.7087216997642827
Epochs 15, rate 24078.2191360465, time 1.6990091767183912
Epochs 16, rate 23956.667433263727, time 1.7488731228622783
Epochs 17, rate 24147.484436312694, time 1.6895455420999497
Epochs 18, rate 24084.631539731923, time 1.7213729613176838
Epochs 19, rate 24134.336747533423, time 1.7136917388525035
Epochs 20, rate 24184.14914214683, time 1.7034659800447116
Epochs 21, rate 24173.295001510814, time 1.7101352623576531
Epochs 22, rate 24109.770787216337, time 1.7136357775998476
Epochs 23, rate 24110.44800329036, time 1.7217776755423984
Epochs 24, rate 24166.389997910697, time 1.7084239611867815
Epochs 25, rate 24087.18850327896, time 1.7510525197867537
Epochs 26, rate 24220.43291084322, time 1.7093644811793638
Epochs 27, rate 24145.551157139234, time 1.6997660448796523
Epochs 28, rate 24103.386136696532, time 1.6958373178676993
Epochs 29, rate 24160.423801150195, time 1.721117889326706
Epochs 30, rate 24226.59766431726, time 1.71700489212526
Epochs 31, rate 24209.871492685674, time 1.7121832585580705
Epochs 32, rate 24187.115080204705, time 1.6914055579727574
Epochs 33, rate 24166.46933537628, time 1.7500362511382264
Epochs 34, rate 24212.70636700528, time 1.7085884439729853
Epochs 35, rate 24205.502273502003, time 1.67947406319945
Epochs 36, rate 24232.55566788233, time 1.7520585855527315
Epochs 37, rate 24253.621094349484, time 1.7163948835950578
Epochs 38, rate 24139.81043414388, time 1.706867249096831
Epochs 39, rate 24191.480186069843, time 1.698074531108432
Epochs 40, rate 24199.000021341475, time 1.7391525611856196
Epochs 41, rate 24261.78296608975, time 1.7520168465016468
Epochs 42, rate 24239.196815932988, time 1.7339815562845615
Epochs 43, rate 24272.769481988104, time 1.7176887942368921
Epochs 44, rate 24295.319897057878, time 1.7206921509859967
Epochs 45, rate 24249.967729631833, time 1.8112631134063122
Epochs 46, rate 24233.454407128713, time 1.7872096701030387
Epochs 47, rate 24221.305378261222, time 1.7101556681191141
