Updated best error: 25166.9351824205. was found in iteration 0, time 5.53107317906688
Epochs 0, rate 25166.9351824205, time 5.542957369572832
Updated best error: 24843.742707195954. was found in iteration 1, time 5.554690371980541
Epochs 1, rate 24843.742707195954, time 5.565609926605248
Epochs 2, rate 24846.907909936413, time 5.520634396496462
Epochs 3, rate 24894.743719687925, time 5.508323540125275
Epochs 4, rate 24958.963674356164, time 5.528259348546271
Epochs 5, rate 24963.725624740033, time 5.536174309701892
Epochs 6, rate 24974.384190620905, time 5.588054406704032
Epochs 7, rate 24958.765406155373, time 5.527172587273526
Epochs 8, rate 24994.159333352796, time 5.5116694662719965
Epochs 9, rate 25000.71974712079, time 5.524165829570848
Epochs 10, rate 25001.973013759278, time 5.540019558611675
Epochs 11, rate 24972.903792710975, time 5.505179198124097
Epochs 12, rate 25012.395256123607, time 5.526700163027272
Epochs 13, rate 25000.424674855414, time 5.570152681466425
Epochs 14, rate 24999.8101420949, time 5.5479756404674845
Epochs 15, rate 24974.15267084246, time 5.525898154854076
Epochs 16, rate 25021.15463116485, time 5.583219478459796
Epochs 17, rate 25000.078587468182, time 5.543977657551295
Epochs 18, rate 24999.5670526727, time 5.523184188874438
Epochs 19, rate 25009.449971712467, time 5.536564183377777
Epochs 20, rate 25023.28671014523, time 5.565033000137191
Epochs 21, rate 25019.008049723227, time 5.5177701699285535
Epochs 22, rate 25006.237299286426, time 5.52409131762397
Epochs 23, rate 25011.07423490161, time 5.527505881342222
Epochs 24, rate 25002.44268121425, time 5.567940820823424
Epochs 25, rate 24992.63515383214, time 5.542876364910626
Epochs 26, rate 25009.09605226797, time 5.524650002582348
Epochs 27, rate 25003.974414048942, time 5.559273938357364
Epochs 28, rate 25010.609539834564, time 5.555968514527194
Epochs 29, rate 25019.151061172222, time 5.538952893926762
Epochs 30, rate 25026.824328331262, time 5.569418692481122
Epochs 31, rate 25008.178557962303, time 5.529874804487918
Epochs 32, rate 25012.990186125287, time 5.5202955372369615
Epochs 33, rate 24994.501631554016, time 5.541490937524941
Epochs 34, rate 25020.148091416868, time 5.55257188314863
Epochs 35, rate 25019.40891586397, time 5.589060781640001
Epochs 36, rate 25011.485839436373, time 5.50798282577307
Epochs 37, rate 25021.582951669592, time 5.5090442344371695
Epochs 38, rate 24995.666354852834, time 5.528726825941703
Epochs 39, rate 25002.54523372332, time 5.535858020433807
Epochs 40, rate 25019.009119188777, time 5.546891352627426
Epochs 41, rate 25007.273930882806, time 5.5451225443102885
Epochs 42, rate 25007.703785859067, time 5.538587136150454
Epochs 43, rate 25021.321447106995, time 5.553317620899179
Epochs 44, rate 24999.935298263244, time 5.535928513068939
Epochs 45, rate 25013.55326195045, time 5.528715695516439
Epochs 46, rate 25007.850507971594, time 5.588145305082435
Epochs 47, rate 25000.49298351122, time 5.568129728693748
Epochs 48, rate 25000.702257304096, time 5.557973534960183
Epochs 49, rate 24998.029792832654, time 5.763615047209896
Epochs 50, rate 24995.24062827531, time 5.693416143607465
Epochs 51, rate 25005.578765258953, time 5.555390042180079
Epochs 52, rate 24991.333358389096, time 5.567132629090338
Epochs 53, rate 25009.786615387322, time 5.532645040890202
Epochs 54, rate 25016.629609457454, time 5.61133274032909
Epochs 55, rate 24995.329209991283, time 5.546966792098829
Epochs 56, rate 25017.593099298127, time 5.5729717680223985
Epochs 57, rate 25010.76757262973, time 5.557309729440021
Epochs 58, rate 25014.87615760018, time 5.573010106105357
Epochs 59, rate 25009.157614580723, time 5.551422358708805
Epochs 60, rate 24996.862985941498, time 5.566009384798235
Epochs 61, rate 24990.238203384957, time 5.563156906995573
Epochs 62, rate 25006.512345944448, time 5.534248748066602
Epochs 63, rate 24991.434618945736, time 5.543348479972337
Epochs 64, rate 25041.84640230226, time 5.602337510645157
Epochs 65, rate 25005.81594987153, time 5.592050843741163
Epochs 66, rate 25026.224921541725, time 5.526977805027855
Epochs 67, rate 25030.75917386047, time 5.538359271842637
Epochs 68, rate 25040.22475997292, time 5.551101431759889
Epochs 69, rate 25030.567104185673, time 5.527354074860341
Epochs 70, rate 25028.62657943132, time 5.557514405387337
Epochs 71, rate 25017.522004857805, time 5.54908404420712
Epochs 72, rate 25027.535486590466, time 5.540396137628704
Epochs 73, rate 25024.35042307581, time 5.559663193664164
Epochs 74, rate 25006.47936660821, time 5.548859580856515
Epochs 75, rate 25028.537033556142, time 5.539908254460897
Epochs 76, rate 25024.166162252484, time 5.523722777244984
Epochs 77, rate 25023.47094811421, time 5.562054377645836
Epochs 78, rate 25017.511252176806, time 5.556734348865575
Epochs 79, rate 25016.420911346635, time 5.534409829881042
Epochs 80, rate 24981.40449636031, time 5.584685292182257
Epochs 81, rate 24983.426324094868, time 5.571074032399338
Epochs 82, rate 24983.594834876567, time 5.682607893133536
Epochs 83, rate 24994.442024968823, time 5.5918146316107595
Epochs 84, rate 24983.90146518947, time 5.555734775829478
Epochs 85, rate 25014.87246445083, time 5.5533284421399
Epochs 86, rate 24984.651270156042, time 5.558747407922056
Epochs 87, rate 24965.54595926378, time 5.570292739168508
Epochs 88, rate 25012.155040035042, time 5.585324981817394
Epochs 89, rate 24972.125899107472, time 5.5179018798226025
Epochs 90, rate 24946.89242891223, time 5.54189225078153
Epochs 91, rate 24974.95604649916, time 5.551705565929296
Epochs 92, rate 24946.10895317998, time 5.543491320277099
Epochs 93, rate 24967.35906108547, time 5.56035791701288
Epochs 94, rate 24962.09466075559, time 5.5659444573684596
Epochs 95, rate 24976.762151066774, time 5.536168126142002
Epochs 96, rate 24979.42302491231, time 5.554111281249789
Epochs 97, rate 24977.45559657449, time 5.5521909756353125
Epochs 98, rate 24955.78036695574, time 5.536793284394662
Epochs 99, rate 24973.838601895186, time 5.57271020328335
