Updated best error: 7918.6680562486445. was found in iteration 0, time 7.611894826237403
Epochs 0, rate 7918.6680562486445, time 7.625174956192495
Updated best error: 5995.9974993445485. was found in iteration 1, time 7.5724894500672235
Epochs 1, rate 5995.9974993445485, time 7.584979629798909
Updated best error: 5772.540811599754. was found in iteration 2, time 7.443845669389702
Epochs 2, rate 5772.540811599754, time 7.4562514434728655
Epochs 3, rate 5902.766321418287, time 7.761877465891303
Updated best error: 5716.161443376398. was found in iteration 4, time 7.623335346084787
Epochs 4, rate 5716.161443376398, time 7.636095129179012
Updated best error: 5602.443017754898. was found in iteration 5, time 7.595635146259156
Epochs 5, rate 5602.443017754898, time 7.60824621465872
Epochs 6, rate 5672.372834505064, time 7.562012947761104
Updated best error: 5599.142870413968. was found in iteration 7, time 7.689179165972746
Epochs 7, rate 5599.142870413968, time 7.701932456322538
Epochs 8, rate 5678.04396591067, time 7.733660629346559
Epochs 9, rate 5726.3651860476175, time 7.723924608755624
Epochs 10, rate 5684.888913954064, time 7.716830824814679
Epochs 11, rate 5645.3114464804485, time 7.721220845662174
Updated best error: 5559.416418893563. was found in iteration 12, time 7.750124985272123
Epochs 12, rate 5559.416418893563, time 7.763324419727724
Epochs 13, rate 5635.153096083832, time 7.747662690329889
Epochs 14, rate 5568.578006262753, time 7.723912550813111
Epochs 15, rate 5667.4659161050995, time 7.755051739419287
Epochs 16, rate 5651.976473437048, time 7.794948399714485
Epochs 17, rate 5570.50358275891, time 7.725149572674127
Epochs 18, rate 5575.81007776658, time 7.773311802164244
Epochs 19, rate 5690.823161853987, time 7.760587574564852
Epochs 20, rate 5618.7304914577035, time 7.599949727627973
Epochs 21, rate 5613.344617801461, time 7.629720184479083
Epochs 22, rate 5570.532106221785, time 7.766112897639687
Epochs 23, rate 5581.351623946211, time 7.785543508944102
Epochs 24, rate 5575.789743264234, time 7.777294944535242
Epochs 25, rate 5575.4070281390905, time 7.698625795790576
Epochs 26, rate 5574.911885382146, time 7.753882427583449
Epochs 27, rate 5574.062581260319, time 7.5506991909715
Epochs 28, rate 5573.781365963519, time 7.554959356988547
Epochs 29, rate 5569.02646983219, time 7.639906986834831
Epochs 30, rate 5672.862043241521, time 7.7341540777051705
Epochs 31, rate 5589.145246908802, time 7.731529773394868
Epochs 32, rate 5613.177583222747, time 7.685134497143736
Epochs 33, rate 5619.342717172067, time 7.7203038232109975
Epochs 34, rate 5611.325445346756, time 7.696000873118464
Epochs 35, rate 5572.124133560386, time 7.712817382984213
Epochs 36, rate 5580.1943833157075, time 7.7160009906074265
Epochs 37, rate 5565.4325516809495, time 7.68943578384642
Epochs 38, rate 5573.8028962768085, time 7.725155137879483
Epochs 39, rate 5573.163734046241, time 7.727644331331248
Epochs 40, rate 5573.7213084696, time 7.7811766764643835
Epochs 41, rate 5577.760354883713, time 7.708666975224332
Epochs 42, rate 5575.805612021352, time 7.728197451069718
Epochs 43, rate 5564.026969497677, time 7.739662086809403
Epochs 44, rate 5592.863298204901, time 7.606042701838305
Epochs 45, rate 5571.140833301433, time 7.55961341598595
Epochs 46, rate 5601.833958246535, time 7.6064483435984585
Epochs 47, rate 5573.290138724122, time 7.587229519347602
Epochs 48, rate 5567.21555319606, time 7.6175796852621716
Epochs 49, rate 5753.217336852693, time 7.5759067963808775
Epochs 50, rate 5567.427955084573, time 7.494648898813466
Epochs 51, rate 5572.386829121259, time 7.562799497027299
Epochs 52, rate 5677.943347446147, time 7.748613104020478
Epochs 53, rate 5572.075560756895, time 7.628064844553592
Epochs 54, rate 5574.290507123192, time 7.6494163798270165
Epochs 55, rate 5571.862165381008, time 7.559605377347907
