Updated best error: 2123.36861478915. was found in iteration 0, time 1.0375605100416578
Epochs 0, rate 2123.36861478915, time 1.0489970105554676
Updated best error: 1995.1921454813462. was found in iteration 1, time 0.9797809843585128
Epochs 1, rate 1995.1921454813462, time 1.0073222666105721
Updated best error: 1993.633898104744. was found in iteration 2, time 1.028802419998101
Epochs 2, rate 1993.633898104744, time 1.038103736078483
Updated best error: 1993.3676488044707. was found in iteration 3, time 1.0083147285331506
Epochs 3, rate 1993.3676488044707, time 1.0083493564889068
Epochs 4, rate 1993.6937646204055, time 1.0137547184422147
Epochs 5, rate 1993.6525474138102, time 0.9975172992999433
Epochs 6, rate 1993.497112675015, time 0.98436671498348
Epochs 7, rate 1995.0710551408763, time 0.9955929743591696
Epochs 8, rate 2026.1991660204956, time 1.0210253522964194
Epochs 9, rate 2030.874274677183, time 1.0304271512868581
Epochs 10, rate 2030.8556665533883, time 0.9996506286552176
Epochs 11, rate 2030.8442031916195, time 0.9828681283979677
Epochs 12, rate 2030.8354479781274, time 0.9864128561166581
Epochs 13, rate 2030.8277088185855, time 1.0268042014795355
Epochs 14, rate 2030.8198558531767, time 0.9804197464691242
Epochs 15, rate 2030.810492084764, time 1.0298288915219018
Epochs 16, rate 2030.7965730929589, time 0.9867010101734195
Epochs 17, rate 2030.766729062332, time 0.9860501901275711
Epochs 18, rate 2030.598273781531, time 1.0005620859155897
Epochs 19, rate 2033.8776910869678, time 1.055797693596105
Epochs 20, rate 2068.9870835511033, time 0.9968142281286418
Epochs 21, rate 2068.8579580205974, time 0.9935202439082786
Epochs 22, rate 2068.855620419721, time 1.0232866814476438
Epochs 23, rate 2068.853583731372, time 1.0433112239988986
Epochs 24, rate 2068.851779138234, time 0.9997755366493948
Epochs 25, rate 2068.8501583066677, time 0.9872176468925318
Epochs 26, rate 2068.8486858809, time 0.9886683108779835
Epochs 27, rate 2068.8473350842255, time 0.9827960898837773
Epochs 28, rate 2068.846085015345, time 1.010879979818128
Epochs 29, rate 2068.8449189075427, time 1.0205925028567435
Epochs 30, rate 2068.843822959706, time 1.0706104197306558
Epochs 31, rate 2068.84278552012, time 1.0154347926290939
Epochs 32, rate 2068.8417964930672, time 1.0327351663290756
Epochs 33, rate 2068.8408468875978, time 1.0425200370664243
Epochs 34, rate 2068.8399284561538, time 1.0116779686650261
Epochs 35, rate 2068.839033385841, time 1.0698096482810797
Epochs 36, rate 2068.8381540143273, time 1.0333906240412034
Epochs 37, rate 2068.8372825450374, time 0.9926446513272822
Epochs 38, rate 2068.836410736585, time 1.0469329370971536
Epochs 39, rate 2068.835529536196, time 1.000125526334159
Epochs 40, rate 2068.834628616877, time 1.0203519622446038
Epochs 41, rate 2068.833695760307, time 1.0297392298671184
Epochs 42, rate 2068.8327159948885, time 1.2365049139334587
Epochs 43, rate 2068.8316703431665, time 1.0813070568983676
Epochs 44, rate 2068.830533931899, time 1.1085329774068668
Epochs 45, rate 2068.8292730292105, time 1.0494796376879094
Epochs 46, rate 2068.827840203833, time 0.9947986956394743
Epochs 47, rate 2068.8261660338662, time 1.0180151936365291
Epochs 48, rate 2068.8241440946194, time 1.0048364741232945
Epochs 49, rate 2068.82160186473, time 0.9996738170302706
Epochs 50, rate 2068.8182392987624, time 1.1272067205427447
Epochs 51, rate 2068.8134836878003, time 1.181404726288747
Epochs 52, rate 2068.8060889000835, time 1.0642252721590921
Epochs 53, rate 2068.7927363413855, time 1.0396490085840924
Epochs 54, rate 2068.760661231343, time 1.0487623443332268
Epochs 55, rate 2068.5651629482118, time 1.0359775177930715
Epochs 56, rate 2070.4678542954507, time 1.03215854903101
Epochs 57, rate 2068.8330617454612, time 1.0667008617601823
Epochs 58, rate 2068.832831087892, time 1.017723329438013
Epochs 59, rate 2068.83261230556, time 1.0175758514524205
Epochs 60, rate 2068.8324001733813, time 0.9915918996557593
Epochs 61, rate 2068.8321943335204, time 1.0425144718465162
Epochs 62, rate 2068.8319944513364, time 1.0124094842176419
Epochs 63, rate 2068.8318002135325, time 1.025496068643406
