Updated best error: 2197.9136703932145. was found in iteration 0, time 1.216465839970624
Epochs 0, rate 2197.9136703932145, time 1.2247524333070032
Updated best error: 1855.2769406530597. was found in iteration 1, time 1.2009818880469538
Epochs 1, rate 1855.2769406530597, time 1.2086674390011467
Updated best error: 1845.9380882061303. was found in iteration 2, time 1.22308967311983
Epochs 2, rate 1845.9380882061303, time 1.2311502571974415
Updated best error: 1844.5542921774488. was found in iteration 3, time 1.2154656485945452
Epochs 3, rate 1844.5542921774488, time 1.230666393355932
Epochs 4, rate 1850.722804293654, time 1.1933594094298314
Epochs 5, rate 1846.124602302696, time 1.1951010100601707
Epochs 6, rate 1845.8309341103607, time 1.1946307500766125
Epochs 7, rate 1846.702410162423, time 1.200487512134714
Updated best error: 1843.5932727962438. was found in iteration 8, time 1.1889480552927125
Epochs 8, rate 1843.5932727962438, time 1.188973098731367
Epochs 9, rate 1868.560568728609, time 1.1966892583004665
Epochs 10, rate 1847.7764560146577, time 1.2345564730931073
Epochs 11, rate 1846.0419069553516, time 1.1933006655599456
Epochs 12, rate 1846.2588737987687, time 1.2062119459733367
Epochs 13, rate 1846.434325839075, time 1.198821041820338
Epochs 14, rate 1846.4112611170915, time 1.1915269104065374
Epochs 15, rate 1846.4581219268196, time 1.1979964636266232
Epochs 16, rate 1846.4803577099847, time 1.2007030093227513
Epochs 17, rate 1846.483985484546, time 1.1946384795301128
Epochs 18, rate 1846.4813928681867, time 1.2372747675690334
Epochs 19, rate 1846.475959380894, time 1.2032475456653628
Epochs 20, rate 1846.4677215769316, time 1.2004130001878366
Epochs 21, rate 1846.4547506974181, time 1.2104037835961208
Epochs 22, rate 1846.4310702974444, time 1.2017891522264108
Epochs 23, rate 1846.3714089269488, time 1.2021963398728985
Epochs 24, rate 1845.8424812819262, time 1.205798883922398
Epochs 25, rate 1845.331424599628, time 1.2018794322793838
Epochs 26, rate 1846.3868869348778, time 1.2051165277080145
Epochs 27, rate 1846.3603797782816, time 1.1960192692058627
Epochs 28, rate 1846.087073049948, time 1.2106140247487929
Epochs 29, rate 1845.781197237916, time 1.2073382820526604
Epochs 30, rate 1846.9838952014563, time 1.2107797442586161
Epochs 31, rate 1848.4859678026587, time 1.2001501987397205
Epochs 32, rate 1846.3532466527965, time 1.202016089024255
Epochs 33, rate 1846.4293553833477, time 1.2028851888608187
Epochs 34, rate 1846.4449959579188, time 1.201364650594769
Epochs 35, rate 1846.433463816246, time 1.201355684432201
Epochs 36, rate 1846.4007052331085, time 1.220713020506082
Epochs 37, rate 1846.3115270298642, time 1.2043012248759624
Epochs 38, rate 1845.367223946497, time 1.1965155001962557
Epochs 39, rate 1850.1088199004948, time 1.2057466328260489
Epochs 40, rate 1851.280600772466, time 1.2072130648884922
Epochs 41, rate 1871.1755843890176, time 1.2001217543438543
Epochs 42, rate 1876.5608928576262, time 1.1974557109933812
Epochs 43, rate 1872.48105648669, time 1.195611463219393
Epochs 44, rate 1872.4081128834846, time 1.2019137510214932
Epochs 45, rate 1872.3941007711564, time 1.201665171800414
Epochs 46, rate 1872.382001531499, time 1.1979395748348907
Epochs 47, rate 1872.3664827219864, time 1.2001174258766696
Epochs 48, rate 1872.340211894402, time 1.2052701892680489
Epochs 49, rate 1872.2694131385317, time 1.2015204764320515
Epochs 50, rate 1872.1554262302548, time 1.2035440475447103
Epochs 51, rate 1866.3469484276902, time 1.2065436941338703
Epochs 52, rate 1845.83866418821, time 1.204924528079573
Epochs 53, rate 1873.774270205921, time 1.2083174493163824
Epochs 54, rate 1887.7152801890488, time 1.2022297311050352
Epochs 55, rate 1873.0858984342851, time 1.206924292462645
Epochs 56, rate 1874.022711979253, time 1.2076987837790512
Epochs 57, rate 1871.9884625303116, time 1.2084692557982635
Epochs 58, rate 1872.371933429654, time 1.2203141806821804
Epochs 59, rate 1872.4084586950814, time 1.2000827979354654
Epochs 60, rate 1872.4104134627999, time 1.230514586874051
Epochs 61, rate 1872.410147797368, time 1.2004170195141342
Epochs 62, rate 1872.4097776271913, time 1.2026554694748484
Epochs 63, rate 1872.4094340290198, time 1.2193204820505343
Epochs 64, rate 1872.409120753577, time 1.211958331434289
Epochs 65, rate 1872.4088341237052, time 1.2051520831882954
Epochs 66, rate 1872.4085706531184, time 1.2118272398947738
Epochs 67, rate 1872.4083274054826, time 1.2162191157985944
Epochs 68, rate 1872.408101910892, time 1.2041568386775907
Epochs 69, rate 1872.4078920777733, time 1.2527559369045775
Epochs 70, rate 1872.4076961226879, time 1.205845569842495
Epochs 71, rate 1872.4075125152588, time 1.2099186830746476
Epochs 72, rate 1872.4073399339989, time 1.1985959600715432
Epochs 73, rate 1872.4071772316847, time 1.2083935071423184
