Updated best error: 24891.467288151805. was found in iteration 0, time 6.378458505656454
Epochs 0, rate 24891.467288151805, time 6.40443101785786
Updated best error: 24775.942647722914. was found in iteration 1, time 6.399953190426459
Epochs 1, rate 24775.942647722914, time 6.411922095750924
Epochs 2, rate 24868.628552601203, time 5.958597023665789
Epochs 3, rate 24898.2898666404, time 5.846371531370096
Epochs 4, rate 24891.678260759258, time 5.774613133078674
Epochs 5, rate 24904.354342236693, time 5.527845358970808
Epochs 6, rate 24933.765765133066, time 5.651619274285622
Epochs 7, rate 24948.60106052379, time 5.49639359122375
Epochs 8, rate 24989.233158389066, time 5.849340569344349
Epochs 9, rate 24944.347955244873, time 5.487943751839339
Epochs 10, rate 24971.426079234618, time 5.447404310121783
Epochs 11, rate 24974.039078009355, time 5.305041057319613
Epochs 12, rate 24969.499456482583, time 5.4040723711950704
Epochs 13, rate 24991.215850433335, time 5.27564717947098
Epochs 14, rate 24982.298987158683, time 5.386571340859518
Epochs 15, rate 24979.552889451083, time 5.269006650734809
Epochs 16, rate 24974.600015473505, time 5.341868505915045
Epochs 17, rate 24993.564467533328, time 5.362561800851836
Epochs 18, rate 24996.608989753095, time 5.294965868277359
Epochs 19, rate 24987.394077755707, time 5.591009531664895
Epochs 20, rate 24980.230625292155, time 5.362008681113366
Epochs 21, rate 24979.516401251884, time 5.447863439709181
Epochs 22, rate 24998.181939719547, time 5.227599964258843
Epochs 23, rate 24985.403601984926, time 5.741864362920751
Epochs 24, rate 24993.75272661468, time 5.3100676760223
Epochs 25, rate 24991.91483019563, time 5.4622148720227415
Epochs 26, rate 24986.505863134083, time 5.254923894244712
Epochs 27, rate 24993.38570756277, time 5.461889616592089
Epochs 28, rate 25014.91138831728, time 5.371797880332451
Epochs 29, rate 24994.075074260993, time 5.466636119861505
Epochs 30, rate 25012.908218637986, time 5.275625227819546
Epochs 31, rate 24987.936275096192, time 5.437777429440757
Epochs 32, rate 25014.66914640794, time 5.271547167751123
Epochs 33, rate 25029.30015366104, time 5.475602595994133
Epochs 34, rate 25033.059451304944, time 5.311355093916063
Epochs 35, rate 25014.42878911678, time 5.375927882341784
Epochs 36, rate 25009.167888402222, time 5.318999524170067
Epochs 37, rate 25000.704736112704, time 5.4275748589861905
