Updated best error: 28026.65547816956. was found in iteration 0, time 5.2317846907972125
Epochs 0, rate 28026.65547816956, time 5.243320128334744
Updated best error: 25705.0333385995. was found in iteration 1, time 5.491570102596597
Epochs 1, rate 25705.0333385995, time 5.503613210690673
Updated best error: 25459.01178291711. was found in iteration 2, time 5.696424756388296
Epochs 2, rate 25459.01178291711, time 5.707495499133074
Updated best error: 25432.280022815245. was found in iteration 3, time 5.4301500039728126
Epochs 3, rate 25432.280022815245, time 5.445422787233838
Updated best error: 25284.38226736815. was found in iteration 4, time 5.736099426751025
Epochs 4, rate 25284.38226736815, time 5.746729281432636
Epochs 5, rate 25301.32639622338, time 5.361271600348118
Updated best error: 25280.72590677371. was found in iteration 6, time 5.196876311107189
Epochs 6, rate 25280.72590677371, time 5.209438838530332
Epochs 7, rate 25306.73307680294, time 5.63691599721642
Updated best error: 25258.779400066538. was found in iteration 8, time 5.695878129386983
Epochs 8, rate 25258.779400066538, time 5.706314129354723
Updated best error: 25190.65675980803. was found in iteration 9, time 5.24265539526823
Epochs 9, rate 25190.65675980803, time 5.252981946156069
Updated best error: 25168.512684542977. was found in iteration 10, time 5.212295644822007
Epochs 10, rate 25168.512684542977, time 5.2251525098618
Epochs 11, rate 25173.308122947048, time 5.363110282924026
Epochs 12, rate 25177.246422266533, time 5.2889916184940375
Epochs 13, rate 25174.46028531565, time 5.146709679531341
Epochs 14, rate 25184.80340183667, time 5.31860841379239
Epochs 15, rate 25191.332949475553, time 5.5352480119036045
Epochs 16, rate 25181.271908919323, time 5.587040302307287
Epochs 17, rate 25181.03920599308, time 5.25003176806058
Epochs 18, rate 25172.249421033805, time 5.128289153319201
Updated best error: 25165.064649996. was found in iteration 19, time 5.12241384054505
Epochs 19, rate 25165.064649996, time 5.133099347294774
Epochs 20, rate 25171.66007290094, time 5.1098435836684075
Updated best error: 25161.70086308733. was found in iteration 21, time 5.113512910204008
Epochs 21, rate 25161.70086308733, time 5.124633121457009
Epochs 22, rate 25180.489638105984, time 5.3338774869189365
