Updated best error: 23686.37115383686. was found in iteration 0, time 7.023136730014812
Epochs 0, rate 23686.37115383686, time 7.03631575871259
Epochs 1, rate 23814.511961739292, time 7.147685136660584
Epochs 2, rate 24050.196456083897, time 7.006514074877487
Epochs 3, rate 24075.994231560235, time 7.024955006854725
Epochs 4, rate 24354.010128709375, time 7.036892376010655
Epochs 5, rate 24362.58388108849, time 7.082376195015968
Epochs 6, rate 24232.004362544, time 7.0520464348373935
Epochs 7, rate 24182.604500090813, time 7.058273901551729
Epochs 8, rate 24275.86317131839, time 7.140766656739288
Epochs 9, rate 23948.319234250044, time 7.233448687708005
Epochs 10, rate 24201.35317302129, time 7.014692146665766
Epochs 11, rate 24391.019119608027, time 7.006162230114569
Epochs 12, rate 24224.96984432929, time 7.042905891416012
Epochs 13, rate 24151.814369732703, time 7.026816259429324
Epochs 14, rate 24100.289539224133, time 7.046107740548905
Epochs 15, rate 24045.709388811636, time 7.0117234178760555
Epochs 16, rate 24295.259281452512, time 7.012129368798924
Epochs 17, rate 24168.655011415594, time 7.017899870174006
Epochs 18, rate 24259.74457774584, time 7.065138584468514
Epochs 19, rate 24350.69205832494, time 7.024561732221628
Epochs 20, rate 24262.59168074914, time 7.0365736133098835
Epochs 21, rate 24305.920827032904, time 7.038519271533005
Epochs 22, rate 24170.924337471508, time 7.041283633574494
Epochs 23, rate 24170.640446184123, time 7.0131001882691635
Epochs 24, rate 24198.039718942895, time 7.033983009416261
Epochs 25, rate 24183.71567019217, time 7.01934033127327
Epochs 26, rate 24285.719586071482, time 7.021188907558098
Epochs 27, rate 24377.14654903494, time 7.013633829774335
Epochs 28, rate 24317.813921182908, time 7.003437752078753
Epochs 29, rate 24303.536441088214, time 7.027908585907426
Epochs 30, rate 24259.162295945007, time 7.0246118190843845
Epochs 31, rate 24266.2406360024, time 7.019875209502061
Epochs 32, rate 24155.98645185844, time 7.031222048361087
Epochs 33, rate 24331.699342115124, time 7.084564867269364
Epochs 34, rate 24202.31479355321, time 7.0276315622759284
Epochs 35, rate 24221.336364261537, time 7.07171542251308
Epochs 36, rate 24359.00523501704, time 7.030996966641396
Epochs 37, rate 24086.76952520206, time 7.034222004149342
Epochs 38, rate 24160.398920871663, time 7.021136038078112
Epochs 39, rate 24330.676698311243, time 7.066289654801949
Epochs 40, rate 24178.10436147396, time 7.061714127048617
