Updated best error: 2121.435787969793. was found in iteration 0, time 3.9678528905496933
Epochs 0, rate 2121.435787969793, time 3.9783578372444026
Updated best error: 1942.2373893516535. was found in iteration 1, time 3.92205340063083
Epochs 1, rate 1942.2373893516535, time 3.9321282804885413
Epochs 2, rate 1952.2367060725962, time 3.9477281742583727
Epochs 3, rate 1956.9858883708853, time 3.9388835143472534
Epochs 4, rate 1978.0318334546819, time 3.956698669688194
Epochs 5, rate 1970.0019468973446, time 3.947873487995821
Epochs 6, rate 1963.1759671041305, time 3.9578611796168843
Epochs 7, rate 1974.9069596644697, time 3.95593809139973
Epochs 8, rate 2010.9834749203424, time 3.9267346673150314
Epochs 9, rate 2031.3520821644015, time 3.93053941387916
Epochs 10, rate 2043.3287055371356, time 3.9612367868976435
Epochs 11, rate 2025.148526827124, time 3.949135862480034
Epochs 12, rate 2018.731463687006, time 3.9454201592161553
Epochs 13, rate 2018.5020869221469, time 3.963276126087294
Epochs 14, rate 1977.0660568172727, time 3.955465048798942
Epochs 15, rate 2047.3496759376876, time 3.964564780704677
Epochs 16, rate 2040.1982969992841, time 3.932082212952082
Epochs 17, rate 2028.154078694633, time 3.950124923445401
Epochs 18, rate 2048.5905259306, time 3.9945587733818684
Epochs 19, rate 2050.9549737787524, time 3.980762006700388
Epochs 20, rate 2042.846925762937, time 3.9442502290185075
Epochs 21, rate 2074.5087418533076, time 3.950068962192745
Epochs 22, rate 2089.996739758089, time 3.96754123896244
Epochs 23, rate 2071.829971116789, time 3.9420760881330352
Epochs 24, rate 2057.5739623769177, time 3.990237080914085
Epochs 25, rate 2085.1245743857808, time 3.9534937287971843
Epochs 26, rate 2055.0005664318473, time 3.9404559945105575
Epochs 27, rate 2056.068278834012, time 3.9397690006153425
Epochs 28, rate 2071.5394211466355, time 3.943716896683327
Epochs 29, rate 2073.9099607589674, time 3.9578784935874864
Epochs 30, rate 2072.2636376042424, time 3.9563873272709316
Epochs 31, rate 2058.8008432724064, time 3.9609248261112953
Epochs 32, rate 2047.0220944209104, time 3.9791242899227655
Updated best error: 1840.1378842732045. was found in iteration 33, time 3.9852243752393406
Epochs 33, rate 1840.1378842732045, time 3.995428182402975
Epochs 34, rate 2091.1487105958154, time 3.935406496631913
Epochs 35, rate 2061.0255917118334, time 3.953857322325348
Epochs 36, rate 2158.6330070802737, time 3.966941124133882
Epochs 37, rate 2158.8272682097263, time 3.9554789618123323
Epochs 38, rate 2159.3984477894846, time 3.971496246114839
Epochs 39, rate 2163.3666888813045, time 3.954558847588487
Epochs 40, rate 2109.987629316377, time 3.9614801100979093
Epochs 41, rate 2127.641856917038, time 3.957952696349821
Epochs 42, rate 2158.897237007819, time 3.9825756458594697
Epochs 43, rate 2158.5739808615845, time 3.962922117090784
Epochs 44, rate 2159.819743593936, time 3.948419805834419
Epochs 45, rate 2158.9560435575136, time 3.9728386977221817
Epochs 46, rate 2158.1114470769203, time 3.9657390393986134
Epochs 47, rate 2149.8387146346963, time 3.970432364018052
Epochs 48, rate 2149.513219062217, time 3.958347826061072
Epochs 49, rate 2159.0578056625936, time 3.9367455472965958
Epochs 50, rate 2159.012121892314, time 3.9722580611269223
Epochs 51, rate 2158.8558728173452, time 3.9726615386316553
Epochs 52, rate 2158.861146227399, time 3.956713201085222
Epochs 53, rate 2158.7771057351556, time 3.9735260008019395
Epochs 54, rate 2192.4731320763517, time 4.082877372828079
Epochs 55, rate 2182.7453929949684, time 3.954520509490976
Epochs 56, rate 2159.0461808982363, time 3.944929802630213
Epochs 57, rate 2159.0479825923467, time 3.9478666860813973
Epochs 58, rate 2158.9869693899327, time 3.9828715293551795
Epochs 59, rate 2158.5478029094825, time 3.9439691860607127
Epochs 60, rate 2157.9226647619234, time 3.9829469688265817
Epochs 61, rate 2159.0708649976787, time 3.955359619038063
Epochs 62, rate 2159.0522473376996, time 3.952524764390546
Epochs 63, rate 2159.0198863846617, time 3.959341524692718
