Updated best error: 10462.773691968274. was found in iteration 0, time 2.4128703452151967
Epochs 0, rate 10462.773691968274, time 2.4233502484712517
Updated best error: 9927.69968118977. was found in iteration 1, time 2.431403412265354
Epochs 1, rate 9927.69968118977, time 2.4404314148414414
Epochs 2, rate 9932.12691853417, time 2.413890323994565
Epochs 3, rate 9935.389432053398, time 2.4091206323646475
Epochs 4, rate 9963.125847721178, time 2.4196388737182133
Epochs 5, rate 9941.207507524785, time 2.417593969294103
Epochs 6, rate 9936.629840785714, time 2.417643746972317
Updated best error: 9921.249462365517. was found in iteration 7, time 2.4189324015897
Epochs 7, rate 9921.249462365517, time 2.4276648298400687
Epochs 8, rate 9978.634998890795, time 2.411060107027879
Epochs 9, rate 9982.981859921574, time 2.4392092335474445
Epochs 10, rate 9941.55430575654, time 2.4230345775577007
Epochs 11, rate 9953.632543049533, time 2.4373269568459364
Epochs 12, rate 9975.727754053412, time 2.4205994902877137
Epochs 13, rate 9984.825535888194, time 2.4160669383127242
Epochs 14, rate 9978.948194462291, time 2.447594763885718
Epochs 15, rate 9938.15247718654, time 2.4206372100306908
Epochs 16, rate 9940.685762683555, time 2.4195186034048675
Epochs 17, rate 9960.13446133933, time 2.4171747236978263
Epochs 18, rate 9977.109098881994, time 2.4191850001661805
Epochs 19, rate 9952.474606272423, time 2.4046517710812623
Epochs 20, rate 9948.497109238217, time 2.429238855911535
Epochs 21, rate 9935.741085629406, time 2.42731267590716
Epochs 22, rate 10009.744324162053, time 2.4281885776581476
Epochs 23, rate 9967.075592209994, time 2.419818506226875
Epochs 24, rate 9953.911025740323, time 2.411454927540035
Epochs 25, rate 9962.808146265186, time 2.423556779496721
Updated best error: 9894.666454810196. was found in iteration 26, time 2.4371575272089103
Epochs 26, rate 9894.666454810196, time 2.445994766851072
Epochs 27, rate 9937.077577180631, time 2.4180775239510695
Epochs 28, rate 9966.311879388064, time 2.421022136855754
Epochs 29, rate 9916.693972545878, time 2.4177068193239393
Epochs 30, rate 9964.561171383624, time 2.4075271280598827
Epochs 31, rate 9926.280536273225, time 2.422305844607763
Epochs 32, rate 9964.819173426877, time 2.4264265712699853
Epochs 33, rate 9963.797848739105, time 2.4369500686589163
Epochs 34, rate 9942.59314492429, time 2.4672770462057088
Epochs 35, rate 9959.05669834095, time 2.4310419829998864
Epochs 36, rate 9938.61186000534, time 2.418038258329034
