Updated best error: 27876.927487713678. was found in iteration 0, time 1.963945187657373
Epochs 0, rate 27876.927487713678, time 1.9726803985249717
Updated best error: 25229.72057296089. was found in iteration 1, time 1.9923948353680316
Epochs 1, rate 25229.72057296089, time 2.0005388975550886
Updated best error: 25169.87511970805. was found in iteration 2, time 1.9492960167699493
Epochs 2, rate 25169.87511970805, time 1.9573630935919937
Updated best error: 25107.19491009856. was found in iteration 3, time 1.943223139125621
Epochs 3, rate 25107.19491009856, time 1.9515156068373471
Updated best error: 25097.32778055801. was found in iteration 4, time 1.937513855024008
Epochs 4, rate 25097.32778055801, time 1.9459275205736049
Epochs 5, rate 25099.240913141337, time 1.940963355882559
Updated best error: 25076.865016010473. was found in iteration 6, time 1.9413420991622843
Epochs 6, rate 25076.865016010473, time 1.94967166823335
Updated best error: 25065.92326957185. was found in iteration 7, time 1.9386460655077826
Epochs 7, rate 25065.92326957185, time 1.9471701076545287
Epochs 8, rate 25099.017629235288, time 1.96453324452159
Epochs 9, rate 25066.935690102426, time 1.9576169288775418
Epochs 10, rate 25074.109914582692, time 1.9798762112332042
Epochs 11, rate 25080.609745524576, time 1.9517947947315406
Epochs 12, rate 25080.600909006087, time 1.948385177878663
Epochs 13, rate 25077.80620130892, time 1.9778906690189615
Epochs 14, rate 25073.766223784827, time 1.9477689857885707
Epochs 15, rate 25076.245395009337, time 1.9488427615724504
Epochs 16, rate 25082.19244377635, time 1.9415733644273132
Epochs 17, rate 25072.335458288562, time 1.9447637739649508
Epochs 18, rate 25079.414244406817, time 1.9439549638773315
Epochs 19, rate 25078.1688302175, time 1.9503898891271092
Epochs 20, rate 25076.285946547334, time 1.9634282417537179
Epochs 21, rate 25092.956022097813, time 1.9470071707910392
Updated best error: 25065.27440259072. was found in iteration 22, time 1.9423494016227778
Epochs 22, rate 25065.27440259072, time 1.942372280813288
Epochs 23, rate 25066.817544036083, time 1.944897957291687
Epochs 24, rate 25069.12748321577, time 1.9395136194652878
Epochs 25, rate 25072.462803264767, time 1.9422059429634828
Epochs 26, rate 25073.32120851514, time 1.9512277619796805
Epochs 27, rate 25078.664051207412, time 1.9599867795477621
Epochs 28, rate 25075.182568231936, time 1.95119437071844
Epochs 29, rate 25073.644277700856, time 1.9505732317920774
Epochs 30, rate 25080.211613068732, time 1.9418683203984983
Epochs 31, rate 25079.129745244107, time 1.949881909386022
Epochs 32, rate 25073.885251733653, time 1.9600857165351044
Epochs 33, rate 25071.801185691857, time 1.9465644276351668
Epochs 34, rate 25079.839405189854, time 1.9549029628979042
Epochs 35, rate 25080.96812663486, time 1.9670023414073512
Updated best error: 25061.757150918562. was found in iteration 36, time 1.9547585766704287
Epochs 36, rate 25061.757150918562, time 1.9630377497232985
Epochs 37, rate 25070.810494690362, time 1.9486581821984146
Epochs 38, rate 25078.870890227925, time 1.956722476403229
Epochs 39, rate 25070.333490370824, time 2.027191601722734
Epochs 40, rate 25067.887340602087, time 1.9679190547030885
Epochs 41, rate 25081.927130491502, time 1.9570165048644412
