Updated best error: 10434.35665896791. was found in iteration 0, time 4.967418186046416
Epochs 0, rate 10434.35665896791, time 4.978229219130299
Updated best error: 9521.985812694737. was found in iteration 1, time 4.907161524883122
Epochs 1, rate 9521.985812694737, time 4.917838683817536
Updated best error: 9352.909296583088. was found in iteration 2, time 4.93983052708063
Epochs 2, rate 9352.909296583088, time 4.950318159797462
Updated best error: 9253.644257436998. was found in iteration 3, time 4.885088676935993
Epochs 3, rate 9253.644257436998, time 4.895367923563754
Epochs 4, rate 9303.229049567743, time 4.900220165778592
Epochs 5, rate 9326.320892001706, time 4.963520686025731
Updated best error: 9252.063891590053. was found in iteration 6, time 4.904224641439214
Epochs 6, rate 9252.063891590053, time 4.914386400363583
Updated best error: 9251.135924103806. was found in iteration 7, time 4.934219870818197
Epochs 7, rate 9251.135924103806, time 4.93424182246963
Epochs 8, rate 9294.950330382815, time 4.926689527295821
Epochs 9, rate 9287.335968200077, time 4.893642091024958
Epochs 10, rate 9259.93540542008, time 4.928031051378639
Epochs 11, rate 9275.736137982047, time 4.903721917733492
Epochs 12, rate 9267.153985840703, time 4.889439432154177
Epochs 13, rate 9268.216093455969, time 4.9696411770928535
Epochs 14, rate 9286.812417688068, time 4.913174421941221
Epochs 15, rate 9251.962364711475, time 4.92465358904883
Epochs 16, rate 9258.148196327442, time 4.929083184695628
Updated best error: 9236.61541845115. was found in iteration 17, time 4.936421219390468
Epochs 17, rate 9236.61541845115, time 4.956490283613675
Epochs 18, rate 9264.271312326468, time 4.978344542592822
Epochs 19, rate 9265.23814440633, time 4.943348356304341
Epochs 20, rate 9282.47721396424, time 4.95047027545661
Epochs 21, rate 9261.49935891786, time 4.949572731231456
Updated best error: 9212.00238856964. was found in iteration 22, time 4.935609935877437
Epochs 22, rate 9212.00238856964, time 4.946436427868321
Epochs 23, rate 9238.511912723648, time 4.886811108524853
Epochs 24, rate 9252.18364273408, time 4.937463459005812
Epochs 25, rate 9242.561486659371, time 4.897282045625616
Epochs 26, rate 9260.038023894434, time 4.894908484806365
Epochs 27, rate 9240.98671142306, time 4.938732017035363
Epochs 28, rate 9267.144571237797, time 4.9672880220314255
Epochs 29, rate 9240.990262058845, time 4.986470672447467
Epochs 30, rate 9286.638413003566, time 5.0360065805507475
Epochs 31, rate 9413.047317801325, time 4.940001502611267
Epochs 32, rate 9256.701317352321, time 4.960486102288996
Epochs 33, rate 9257.248239419618, time 4.937526222172892
Epochs 34, rate 9268.178818804996, time 4.922705766577565
Epochs 35, rate 9277.391219445877, time 4.988210418006929
Epochs 36, rate 9277.11310806325, time 4.929671241574397
Epochs 37, rate 9257.79143868525, time 4.92270205643581
Epochs 38, rate 9221.125080001342, time 4.914902418728161
Epochs 39, rate 9282.36031357259, time 4.9774695683663595
Epochs 40, rate 9261.506178647453, time 4.916706473355589
Epochs 41, rate 9282.852990869944, time 4.971406275260961
Epochs 42, rate 9268.550449747134, time 4.971465637470828
Epochs 43, rate 9250.764202791348, time 4.95721097792557
Epochs 44, rate 9228.728284370694, time 4.928866141621256
Epochs 45, rate 9282.422349354409, time 4.928662393205741
Epochs 46, rate 9268.867289631993, time 4.97777070790471
Epochs 47, rate 9270.22233355069, time 4.90073618414317
Epochs 48, rate 9275.620082975956, time 4.930959277837246
Epochs 49, rate 9265.013274934281, time 4.948788964560663
Epochs 50, rate 9273.979600943001, time 4.944339890695119
Epochs 51, rate 9272.928313051529, time 4.933320162344899
Epochs 52, rate 9276.645864394728, time 4.912159699182666
Epochs 53, rate 9234.429726755132, time 4.927579651259293
Epochs 54, rate 9248.904308213043, time 4.996050867230224
Epochs 55, rate 9267.80241083898, time 4.929461927960801
