Updated best error: 16680.089533290688. was found in iteration 0, time 3.3752585116017144
Epochs 0, rate 16680.089533290688, time 3.3853723479114706
Updated best error: 16626.31402026604. was found in iteration 1, time 3.3544424729188904
Epochs 1, rate 16626.31402026604, time 3.364961641811533
Epochs 2, rate 16665.99766652192, time 3.3287884142337134
Epochs 3, rate 16865.818507896372, time 3.3727643713064026
Epochs 4, rate 16778.514726449946, time 3.331630379980197
Epochs 5, rate 16707.366877098313, time 3.3068234694655985
Epochs 6, rate 16703.65681843169, time 3.3956936427712208
Epochs 7, rate 16696.12872323867, time 3.377784806434647
Epochs 8, rate 16796.374435549053, time 3.345270702484413
Epochs 9, rate 16733.865402642285, time 3.376446374124498
Epochs 10, rate 16660.82155811079, time 3.460116788963205
Epochs 11, rate 16731.981176125115, time 3.423097649909323
Updated best error: 16619.9132111287. was found in iteration 12, time 3.370434095428209
Epochs 12, rate 16619.9132111287, time 3.3809532643208513
Epochs 13, rate 16711.079156744894, time 3.390165227901889
Epochs 14, rate 16767.281316126253, time 3.3536330444767373
Epochs 15, rate 16788.287740395725, time 3.392471078710514
Epochs 16, rate 16789.61600949046, time 3.6953778791066725
Epochs 17, rate 16812.35570176341, time 3.3137546256912174
Epochs 18, rate 16673.70551518679, time 3.303454354943824
Updated best error: 16557.361925330235. was found in iteration 19, time 3.2944752025214257
Epochs 19, rate 16557.361925330235, time 3.3049053280992666
Epochs 20, rate 16725.47876418312, time 3.2836598409339786
Epochs 21, rate 16707.592825443357, time 3.298390634881798
Epochs 22, rate 16669.087033304026, time 3.291556869764463
Epochs 23, rate 16753.152197303836, time 3.306571180073661
Epochs 24, rate 16739.539236624547, time 3.3117134314088617
Epochs 25, rate 16770.661470656814, time 3.2942334251856664
Epochs 26, rate 16700.03422011862, time 3.3081359307980165
Epochs 27, rate 16804.303551562905, time 3.2972237964568194
Epochs 28, rate 16839.223613184484, time 3.2846186024398776
Epochs 29, rate 16786.67172606485, time 3.272778624406783
Epochs 30, rate 16767.74338351053, time 3.2788369706686353
Epochs 31, rate 16834.791940731855, time 3.2860417495685397
Epochs 32, rate 16705.34115807609, time 3.29113051306922
Epochs 33, rate 16739.542962285097, time 3.2575704593909904
Epochs 34, rate 16668.83839651547, time 3.2637521677388577
Epochs 35, rate 16799.648668349197, time 3.2725306635111338
Updated best error: 16496.27709884481. was found in iteration 36, time 3.281712327632704
Epochs 36, rate 16496.27709884481, time 3.2930375240248395
Epochs 37, rate 16689.450947580463, time 3.2929175628960365
Epochs 38, rate 16727.66382916578, time 3.2726224894431653
Epochs 39, rate 16724.083831047144, time 3.2684999077173416
Epochs 40, rate 16781.80200866127, time 3.2836858119117096
Epochs 41, rate 16853.07785413354, time 3.312191730045015
Epochs 42, rate 16816.86189930487, time 3.2862557008629665
Epochs 43, rate 16706.253499371192, time 3.2767991773434915
Epochs 44, rate 16700.314975756013, time 3.314031030968181
Epochs 45, rate 16750.114539305745, time 3.2793109407939482
Epochs 46, rate 16886.12531566063, time 3.2842509895999683
Epochs 47, rate 16815.101932184793, time 3.4628081849368755
Epochs 48, rate 16591.335636396125, time 3.444420122439624
Epochs 49, rate 16683.85905754938, time 3.3814405291050207
Epochs 50, rate 16857.915577073076, time 3.417137313139392
Epochs 51, rate 16723.883073378835, time 3.2949872015742585
Epochs 52, rate 16674.846702991308, time 3.3097736475610873
Epochs 53, rate 16841.70033887609, time 3.299669086598442
Epochs 54, rate 16830.859472099608, time 3.352285955188563
Epochs 55, rate 16755.80034166457, time 3.439295494245016
Epochs 56, rate 16797.3689797973, time 3.3117894892347977
Epochs 57, rate 16631.68097189328, time 3.2731969424785348
Epochs 58, rate 16586.753426731757, time 3.2731632420618553
Epochs 59, rate 16781.195543910075, time 3.4451318505743984
Epochs 60, rate 16672.71550120304, time 3.60497881975607
Epochs 61, rate 16753.71024661122, time 3.341958476754371
Epochs 62, rate 16734.981059463636, time 3.3172554501215927
Epochs 63, rate 16730.44496564592, time 3.270720425323816
Epochs 64, rate 16775.23028044566, time 3.340049919905141
Epochs 65, rate 16810.865485686383, time 3.3345845773874316
Updated best error: 16469.645281407695. was found in iteration 66, time 4.098096668269136
Epochs 66, rate 16469.645281407695, time 4.109458966020611
Epochs 67, rate 16738.943726702782, time 3.377166450081859
