Updated best error: 24462.936596725187. was found in iteration 0, time 5.056180146988481
Epochs 0, rate 24462.936596725187, time 5.067154116972233
Updated best error: 23386.11268598028. was found in iteration 1, time 5.088010039631627
Epochs 1, rate 23386.11268598028, time 5.098856009855808
Epochs 2, rate 23742.96164430664, time 5.04308706982556
Epochs 3, rate 23783.14994829288, time 5.0646392617345555
Epochs 4, rate 23809.823028739167, time 5.077939179092937
Epochs 5, rate 23857.34276127496, time 5.084944228889071
Epochs 6, rate 23993.982362299823, time 5.059441049153975
Epochs 7, rate 23958.001402907048, time 5.07966779423441
Epochs 8, rate 23885.758844970893, time 5.086404786576168
Epochs 9, rate 23833.054509162863, time 5.059150421671802
Epochs 10, rate 23761.795596093532, time 5.184294923819834
Epochs 11, rate 23837.80407106372, time 5.066945421705896
Epochs 12, rate 24061.50270863967, time 5.057105826432235
Epochs 13, rate 24050.507885841558, time 5.109112995654868
Epochs 14, rate 24074.993020728314, time 5.14086342950759
Epochs 15, rate 24116.659415496782, time 5.059470730258909
Epochs 16, rate 24187.164574012808, time 5.075436690982315
Epochs 17, rate 24178.011621882782, time 5.05802192135161
Epochs 18, rate 24143.760758821547, time 5.152112568059238
Epochs 19, rate 24152.974245763944, time 5.056702039742959
Epochs 20, rate 24104.628860758574, time 5.088298812042922
Epochs 21, rate 24225.449663620337, time 5.036897632038745
Epochs 22, rate 24167.447676937805, time 5.068251081116614
Epochs 23, rate 24172.56882609836, time 5.060290979941783
Epochs 24, rate 24213.327371489693, time 5.06466306844959
Epochs 25, rate 24195.485788639275, time 5.129618619452231
Epochs 26, rate 24169.27730915012, time 5.078620298598253
Epochs 27, rate 24181.685543529467, time 5.106096962605079
Epochs 28, rate 24161.53756135829, time 5.0737624911853345
Epochs 29, rate 24215.452881726505, time 5.058654809065047
Epochs 30, rate 24130.465519382753, time 5.066581518993189
Epochs 31, rate 24058.53038973185, time 5.114697990124114
Epochs 32, rate 24101.424268566167, time 5.050742630504828
Epochs 33, rate 24102.81374675708, time 5.074596653888875
Epochs 34, rate 24095.568632908467, time 5.044896380481077
Epochs 35, rate 24107.742427753936, time 5.042968654590368
Epochs 36, rate 24058.483082982944, time 5.055482641037088
Epochs 37, rate 24128.863246429377, time 5.080444140621694
Epochs 38, rate 24196.673988283328, time 5.106381715697353
Epochs 39, rate 24037.496178173773, time 5.097344746951421
Epochs 40, rate 24121.108339719372, time 5.054030121988035
Epochs 41, rate 24159.411369674952, time 5.1092852078945725
Epochs 42, rate 24122.1730624046, time 5.084021332055272
Epochs 43, rate 24111.346386441823, time 5.147666585973639
Epochs 44, rate 24029.24148812649, time 5.213546270519146
Epochs 45, rate 24049.723315071744, time 6.280619073637354
Epochs 46, rate 24132.752313974128, time 5.198135284619639
Epochs 47, rate 24122.917611527348, time 5.224650095333345
Epochs 48, rate 24139.624361277445, time 5.182970095360361
Epochs 49, rate 24115.136334073894, time 5.234323661927192
Epochs 50, rate 24120.43446635614, time 5.27777092433098
Epochs 51, rate 24136.908938418095, time 5.2162392123864265
Epochs 52, rate 24148.534613862434, time 5.2028916815979755
Epochs 53, rate 24133.91260379888, time 5.210926294705132
Epochs 54, rate 24183.546565981793, time 5.222109578309755
Epochs 55, rate 24166.449812431005, time 5.218324000794382
Epochs 56, rate 24191.94457463497, time 5.186801740426745
Epochs 57, rate 24128.400846525215, time 5.219593795533001
Epochs 58, rate 24155.928516749707, time 5.154343288559176
Epochs 59, rate 24189.96798276083, time 5.187327034138434
