Updated best error: 2241.7641936572386. was found in iteration 0, time 8.947583169705467
Epochs 0, rate 2241.7641936572386, time 8.968740231881384
Updated best error: 1896.1210687219714. was found in iteration 1, time 9.377760999719612
Epochs 1, rate 1896.1210687219714, time 9.39307243024814
Epochs 2, rate 1906.898439385801, time 9.064830643008463
Epochs 3, rate 1913.2101450287255, time 8.702210716670379
Epochs 4, rate 1975.0235147200576, time 8.332194320944836
Epochs 5, rate 1938.9931809439704, time 8.367028807057068
Epochs 6, rate 1898.4204854048119, time 8.561007191194221
Epochs 7, rate 1998.6225312992826, time 8.209344848350156
Updated best error: 1881.574874521791. was found in iteration 8, time 8.215234074159525
Epochs 8, rate 1881.574874521791, time 8.232032960862853
Epochs 9, rate 2054.904344102184, time 8.336931858037133
Epochs 10, rate 1945.122578749766, time 8.322529102180852
Epochs 11, rate 2042.691795328204, time 8.135270087223034
Epochs 12, rate 1973.3350944076642, time 8.265793052822119
Epochs 13, rate 2044.8173810747217, time 8.188601466536056
Epochs 14, rate 2143.446280542359, time 8.18278706187266
Epochs 15, rate 2195.242623415148, time 8.16325658603455
Epochs 16, rate 2113.6473875850497, time 8.116454431321472
Epochs 17, rate 2092.355198567977, time 8.454510770388879
Epochs 18, rate 2095.4823893447456, time 8.303023051383207
Epochs 19, rate 2064.0814148551663, time 8.274333172274055
Epochs 20, rate 2057.750443488459, time 8.13091160255135
Epochs 21, rate 2022.519289972026, time 8.23844778953935
Epochs 22, rate 2064.407740476583, time 8.245445728243794
Epochs 23, rate 1929.7423997773426, time 8.29722874329309
Epochs 24, rate 1994.8465227259776, time 8.264327857468743
Epochs 25, rate 1984.6118276146078, time 8.352110651147086
Epochs 26, rate 2144.504009220441, time 8.222144824627321
Epochs 27, rate 2133.6476047654382, time 8.204824972664937
Epochs 28, rate 2105.2112966135887, time 8.246868566202465
Epochs 29, rate 2157.9728550117748, time 8.183213727752445
Epochs 30, rate 2066.6294631131004, time 8.290149799897335
Epochs 31, rate 2048.942586612471, time 8.30490285466658
Epochs 32, rate 2026.5893699402925, time 8.2860528799647
Epochs 33, rate 1971.2433550879969, time 8.319660237932112
Epochs 34, rate 2155.0827767752953, time 8.263115569861839
Epochs 35, rate 2112.0441034487885, time 8.314935377100483
Epochs 36, rate 2109.2587268216735, time 8.28486068896018
Epochs 37, rate 2134.4808009757876, time 8.289295849797782
Epochs 38, rate 2146.305696238136, time 8.252759337890893
Epochs 39, rate 2135.2499554806714, time 8.326589539065026
Epochs 40, rate 2130.312337951487, time 8.24409245539573
Epochs 41, rate 2202.107803796037, time 8.224608665477717
Epochs 42, rate 2171.8094843967524, time 8.201169249980012
Epochs 43, rate 2167.3866021867752, time 8.390504705545027
Epochs 44, rate 2155.2210752294827, time 8.28238540852908
Epochs 45, rate 2117.9206226929223, time 8.395391575701069
Epochs 46, rate 2200.1300059633054, time 8.438585002819309
Epochs 47, rate 2224.519876067007, time 8.382254595228005
Epochs 48, rate 2208.6275167066683, time 8.377338043967029
Epochs 49, rate 2211.3154583951773, time 8.343317314807791
Epochs 50, rate 2194.2164786336257, time 8.492771878169151
Epochs 51, rate 2212.6834442225427, time 8.420536108751548
Epochs 52, rate 2232.761871056982, time 8.325884612859227
Epochs 53, rate 2215.570785682533, time 8.347690330876503
Epochs 54, rate 2223.1972884231554, time 8.207669102674117
Epochs 55, rate 2209.306400826506, time 8.240442607115256
Epochs 56, rate 2241.575349199929, time 8.559882710163947
Epochs 57, rate 2232.8504055595245, time 8.726547058002325
Epochs 58, rate 2226.5491811393013, time 10.24112991016591
Epochs 59, rate 2230.356305673698, time 8.960905038722558
Epochs 60, rate 2052.0594760996814, time 10.807018715480808
Epochs 61, rate 2370.8670581691517, time 9.408945637522265
Epochs 62, rate 2329.4889404105666, time 8.572839130589273
Epochs 63, rate 2257.761848845482, time 8.758036236278713
Epochs 64, rate 2331.640684725736, time 8.795244592387462
Epochs 65, rate 2309.1412266536927, time 8.203674211545149
Epochs 66, rate 2164.382256923111, time 8.25506178769865
Epochs 67, rate 2331.7389576875603, time 8.203617322753416
Epochs 68, rate 2327.2470963770756, time 8.245493650872959
Epochs 69, rate 2348.9038990615927, time 8.1412097090506
Epochs 70, rate 2397.67026577491, time 8.148600922402693
Epochs 71, rate 2348.024740834043, time 8.205995521246223
Epochs 72, rate 2378.1947057798725, time 8.177939457353204
Epochs 73, rate 2360.3077389828263, time 8.213230599591043
Epochs 74, rate 2328.4484642536886, time 8.269520814035786
Epochs 75, rate 2380.927219906322, time 8.209156868048012
Epochs 76, rate 2369.956195710899, time 8.112219927104888
Epochs 77, rate 2335.8681513599063, time 8.118507065199083
Epochs 78, rate 2256.099897921971, time 8.086898234934779
Epochs 79, rate 2342.853973331937, time 8.07185022419435
Epochs 80, rate 2149.338808868983, time 8.03849886576063
Epochs 81, rate 2208.4357189783486, time 8.10410987448995
