Updated best error: 17127.123579361843. was found in iteration 0, time 2.7952699449961074
Epochs 0, rate 17127.123579361843, time 2.804300421004882
Updated best error: 17104.031159350747. was found in iteration 1, time 2.7648233155196067
Epochs 1, rate 17104.031159350747, time 2.774012399924686
Updated best error: 16996.92388361058. was found in iteration 2, time 2.774027858802583
Epochs 2, rate 16996.92388361058, time 2.7827677073073573
Epochs 3, rate 17028.657536182207, time 2.7728047499549575
Updated best error: 16938.30441354924. was found in iteration 4, time 2.783674836071441
Epochs 4, rate 16938.30441354924, time 2.7926153412263375
Epochs 5, rate 17106.402508412517, time 2.7682650868664496
Epochs 6, rate 17099.55498092773, time 2.7822634377516806
Epochs 7, rate 16994.503133471804, time 2.7696127945382614
Epochs 8, rate 17075.304782554264, time 2.7799906689906493
Epochs 9, rate 17088.47055126295, time 2.7786658405384514
Epochs 10, rate 17066.415316793675, time 2.7756637205020525
Epochs 11, rate 17007.776703058906, time 2.7892245842376724
Epochs 12, rate 17084.177023929882, time 2.7693784374860115
Epochs 13, rate 17145.49893729752, time 2.816332398710074
Epochs 14, rate 17027.29244304525, time 2.7931356880872045
Epochs 15, rate 17111.318710964337, time 2.7763856515521184
Epochs 16, rate 17015.98582818829, time 2.7760183478822
Updated best error: 16928.10265586313. was found in iteration 17, time 2.773675086500589
Epochs 17, rate 16928.10265586313, time 2.7824288480333053
Epochs 18, rate 17000.794141468614, time 2.7836476283846423
Epochs 19, rate 16993.379736526018, time 2.7969583670201246
Epochs 20, rate 17013.38380973492, time 2.8091081415768713
Epochs 21, rate 16943.662589014057, time 2.7659437771944795
Epochs 22, rate 17090.774713193965, time 2.8553670702385716
Epochs 23, rate 17108.14059572454, time 2.776466037874343
Epochs 24, rate 17029.374903716616, time 2.7790183036704548
Epochs 25, rate 17125.15567800343, time 2.7739718975499272
Epochs 26, rate 17172.471144732262, time 2.795729692938039
Epochs 27, rate 17115.295462278773, time 2.7780320252932142
Epochs 28, rate 17087.051873365817, time 2.7961486293934286
Epochs 29, rate 17115.52137871659, time 2.8156883805640973
Epochs 30, rate 16975.884035052157, time 2.774700012145331
Epochs 31, rate 17019.89918116825, time 2.77973652453511
Epochs 32, rate 17121.014655276416, time 2.7829714557447005
Epochs 33, rate 17014.4388766452, time 2.770757372112712
Epochs 34, rate 17165.522501742038, time 2.7763154680724256
Epochs 35, rate 17048.357028532282, time 2.7846815201919526
Epochs 36, rate 17020.064091693705, time 2.7898472690721974
Epochs 37, rate 17117.754589357537, time 2.7834590297134127
Epochs 38, rate 17059.875698959095, time 2.783025561919203
Epochs 39, rate 17085.29941142246, time 2.7812369662278797
Epochs 40, rate 16984.380672057534, time 2.7874090900295414
Epochs 41, rate 17078.346355912516, time 2.7785489711968694
Epochs 42, rate 16990.729736519217, time 2.7833103150187526
Updated best error: 16925.78123957079. was found in iteration 43, time 2.81393224853673
Epochs 43, rate 16925.78123957079, time 2.825292691239156
Epochs 44, rate 17033.646991146077, time 2.779359636362642
Epochs 45, rate 17078.607252774484, time 2.8649880765588023
Epochs 46, rate 17009.464318282015, time 2.77106933289906
Epochs 47, rate 17030.693487358134, time 2.794230797153432
Epochs 48, rate 17020.837417009512, time 2.7910103973699734
Epochs 49, rate 17054.687140893606, time 2.7797587853856385
Epochs 50, rate 17068.502895503956, time 2.7819721919076983
Epochs 51, rate 16974.935743045447, time 2.776503139262786
Epochs 52, rate 17069.178534803894, time 2.784826833929401
Epochs 53, rate 17167.307779195908, time 2.7829804219072685
Epochs 54, rate 17028.751550812725, time 2.7839744297380093
Epochs 55, rate 17054.547552603362, time 2.7757960487506352
Epochs 56, rate 17026.90058584248, time 2.784641945385374
Epochs 57, rate 16926.673901955408, time 2.7851938284293283
Epochs 58, rate 17070.926632454688, time 2.782388345716754
Epochs 59, rate 17042.85518199235, time 2.7853793353424408
Epochs 60, rate 17022.157215964104, time 2.773191222688183
Epochs 61, rate 17195.370534567664, time 2.783633406215813
Epochs 62, rate 17068.286930973456, time 2.793204634828726
Epochs 63, rate 17003.662598381263, time 2.7985691852518357
Epochs 64, rate 17061.502250172463, time 2.7905256059602834
Epochs 65, rate 17007.541102481056, time 2.830503580131335
Updated best error: 16895.285791864564. was found in iteration 66, time 2.7867576516291592
Epochs 66, rate 16895.285791864564, time 2.7954350461659487
Epochs 67, rate 17011.600307336863, time 2.7764579992217477
Epochs 68, rate 17064.123447933274, time 2.7723156301071867
Epochs 69, rate 17189.888544435253, time 2.7837236862105783
Epochs 70, rate 17204.715630028673, time 2.7829306442290545
Epochs 71, rate 17142.148813377633, time 2.7962491122598294
Epochs 72, rate 17102.244596223984, time 2.814531745010754
Epochs 73, rate 17169.503330825708, time 2.791096039727563
Epochs 74, rate 17096.222125834924, time 2.790947325032903
Epochs 75, rate 17142.381794456545, time 2.7849532878026366
Epochs 76, rate 17052.15574980377, time 2.7794625927053858
Epochs 77, rate 17047.446968408454, time 2.780754029925447
Epochs 78, rate 17053.098880663016, time 2.799462091817986
Epochs 79, rate 17029.65544894005, time 2.7940091164491605
Epochs 80, rate 17107.20511702279, time 2.7857951799815055
Epochs 81, rate 17100.687404108452, time 2.7953166309162043
Epochs 82, rate 17047.584910166028, time 2.7798898769251537
Epochs 83, rate 16999.653374917136, time 2.7982337269349955
Epochs 84, rate 16984.877616125243, time 2.7947659845813178
Epochs 85, rate 17020.441120598356, time 2.776714617095422
Epochs 86, rate 16955.893506234002, time 2.798238055460388
Epochs 87, rate 17070.84190792726, time 2.8256816373905167
Epochs 88, rate 17057.24991524904, time 2.7896364095504396
Epochs 89, rate 16934.596635977217, time 2.7904112100659404
Epochs 90, rate 17044.888502915022, time 2.7980584229226224
Epochs 91, rate 16949.789724345923, time 2.7928197080327664
Epochs 92, rate 17013.867882740415, time 2.7829309533990454
Epochs 93, rate 17163.269113698574, time 2.7887719473801553
Epochs 94, rate 17067.599726339915, time 2.805461075884523
Epochs 95, rate 17136.098900623838, time 2.823178530932637
Epochs 96, rate 17078.607864390153, time 2.7843228735146113
Epochs 97, rate 17083.155698960443, time 2.7881455524184275
Epochs 98, rate 17063.697340479695, time 2.7783758314326406
Epochs 99, rate 17145.822394085415, time 2.783329793252051
