Updated best error: 20317.898307159132. was found in iteration 0, time 6.089003738277825
Epochs 0, rate 20317.898307159132, time 6.101974690056522
Epochs 1, rate 20635.12396257289, time 5.921384029905312
Epochs 2, rate 20879.228899289363, time 5.6599575003638165
Epochs 3, rate 20962.50255233886, time 5.923742131795734
Epochs 4, rate 21109.88070905344, time 5.972818910333444
Epochs 5, rate 20861.694930607668, time 6.137480711142416
Epochs 6, rate 20926.635898259712, time 6.20046246869606
Epochs 7, rate 21206.783344575008, time 6.479481236136053
Epochs 8, rate 21298.754154650946, time 6.886349196342053
Epochs 9, rate 21208.054633823955, time 6.109283043639152
Epochs 10, rate 21304.148958238686, time 6.189000615573605
Epochs 11, rate 21173.506101103158, time 7.87453395256307
Epochs 12, rate 21127.181284322432, time 7.205413957111887
Epochs 13, rate 21339.817612222894, time 7.394515983120073
Epochs 14, rate 21006.41364398763, time 6.566512417673948
Epochs 15, rate 21076.201352181473, time 5.747028875077376
Epochs 16, rate 21311.517155445792, time 6.252247647993499
Epochs 17, rate 21228.11668301512, time 6.257540778286057
Epochs 18, rate 21073.766875135807, time 5.757514961907873
Epochs 19, rate 21253.427878988405, time 6.544414835472708
Epochs 20, rate 21268.765300399868, time 7.183092220730032
Epochs 21, rate 21092.062955968217, time 7.337328533641994
Epochs 22, rate 20961.440271620766, time 6.648021677101497
Epochs 23, rate 21013.56136885073, time 6.0102446186647285
Epochs 24, rate 21049.701805214787, time 6.022045949430321
Epochs 25, rate 21100.553128553332, time 5.922613631482818
Epochs 26, rate 21004.30435532381, time 5.935520274200826
Epochs 27, rate 20962.051625317305, time 5.8270475865429034
Epochs 28, rate 20922.95397802662, time 5.512953174038557
Epochs 29, rate 20924.983805458734, time 5.637731609240291
Epochs 30, rate 21016.91073231578, time 5.7168342257791664
Epochs 31, rate 20902.67819907426, time 6.099090676085325
Epochs 32, rate 20849.28563353822, time 5.985844895825721
Epochs 33, rate 20973.268901324132, time 5.73127810236474
Epochs 34, rate 20781.536434609396, time 6.0393914631567895
Epochs 35, rate 20765.533048972324, time 5.962020862716599
Epochs 36, rate 20776.674020114093, time 5.753364244956174
Epochs 37, rate 20849.982463825872, time 5.843312522541964
Epochs 38, rate 21608.342681287144, time 5.49743985015084
Epochs 39, rate 21534.224107904716, time 5.494708570215153
Epochs 40, rate 21514.864089494404, time 5.713489227142418
Epochs 41, rate 21419.841887132887, time 5.842203500462347
Epochs 42, rate 21323.372091203735, time 5.560543733095983
Epochs 43, rate 21313.30363306562, time 5.570856680162251
Epochs 44, rate 21260.629156347008, time 5.395526377382339
Epochs 45, rate 21269.857482760523, time 5.481918487639632
Epochs 46, rate 21201.44190261991, time 5.391130482152221
Epochs 47, rate 21328.463720995704, time 5.393060063113808
Epochs 48, rate 21335.808828767433, time 5.434563213188085
Epochs 49, rate 21346.9688871084, time 5.929063706469606
Epochs 50, rate 21160.432875842434, time 6.517382769685355
Epochs 51, rate 21080.857450640207, time 6.9977652601810405
Epochs 52, rate 21144.80624517785, time 5.742820032653981
Epochs 53, rate 21039.681141814694, time 5.8035302581847645
Epochs 54, rate 21309.283196986577, time 5.720846121708746
Epochs 55, rate 21294.38632877653, time 5.782781311165309
Epochs 56, rate 21081.22278586053, time 5.678588886090438
Epochs 57, rate 21576.160221256014, time 5.694663677539211
Epochs 58, rate 21504.270041132928, time 5.742554139418644
Epochs 59, rate 21593.430718308908, time 5.7223122446011985
Epochs 60, rate 21496.630516705507, time 5.748275790640037
Epochs 61, rate 21515.35935055729, time 5.714902789739426
Epochs 62, rate 21468.627335354373, time 5.750670375564368
Epochs 63, rate 21130.387745029882, time 5.701751587082981
Epochs 64, rate 21334.414191366843, time 5.792440346398507
Epochs 65, rate 21378.71056426304, time 5.764893498941092
Epochs 66, rate 21285.418412822633, time 5.757472913668607
Epochs 67, rate 21172.858941501298, time 5.689388788770884
Epochs 68, rate 21079.306201882817, time 5.683528007371933
Epochs 69, rate 21165.14807386683, time 5.671353807731066
Epochs 70, rate 21221.347684287164, time 5.723961400959524
Epochs 71, rate 21160.372008656013, time 5.9153046595311025
Epochs 72, rate 21243.771313652316, time 6.070595888362732
Epochs 73, rate 21201.916405917767, time 5.622152430412825
Epochs 74, rate 21190.705497367875, time 5.465300779338577
Epochs 75, rate 21277.734922461546, time 5.546665343397763
Epochs 76, rate 21368.425826532002, time 5.622738013858907
Epochs 77, rate 21260.356557221538, time 5.433807581735891
Epochs 78, rate 21208.900880823992, time 5.445987037397572
Epochs 79, rate 21255.44190235675, time 5.454964953110903
Epochs 80, rate 21103.68640064832, time 5.742669153696625
Epochs 81, rate 21246.635431676837, time 5.677015169218066
Epochs 82, rate 21235.366444427764, time 5.742590931622544
Epochs 83, rate 21281.790016763123, time 5.622341338268598
Epochs 84, rate 21239.09700757128, time 5.494327662701835
