Updated best error: 2492.846755108035. was found in iteration 0, time 0.2754022566317076
Epochs 0, rate 2492.846755108035, time 0.28307297415452126
Updated best error: 2198.0192808573515. was found in iteration 1, time 0.28557082691014557
Epochs 1, rate 2198.0192808573515, time 0.2944572341266394
Epochs 2, rate 2198.0192808576203, time 0.34378603861389934
Epochs 3, rate 2198.0192808576203, time 0.3327564063322086
Epochs 4, rate 2198.0192808576203, time 0.279969749979756
Epochs 5, rate 2198.0192808576203, time 0.2884699933031811
Epochs 6, rate 2198.0192808576203, time 0.27881806022674027
Epochs 7, rate 2198.0192808576203, time 0.3007904456436563
Epochs 8, rate 2198.0192808576203, time 0.27966861016244593
Epochs 9, rate 2198.0192808576203, time 0.277896399245833
Epochs 10, rate 2198.0192808576203, time 0.3182856178220277
Epochs 11, rate 2198.0192808576203, time 0.2773809987577067
Epochs 12, rate 2198.0192808576203, time 0.2794206490397926
Epochs 13, rate 2198.0192808576203, time 0.28789646726511364
Epochs 14, rate 2198.0192808576203, time 0.297822641633104
Epochs 15, rate 2198.0192808576203, time 0.2911845801573065
Epochs 16, rate 2198.0192808576203, time 0.2880594043120652
Epochs 17, rate 2198.0192808576203, time 0.3195000708018938
Epochs 18, rate 2198.0192808576203, time 0.2745112043181166
Epochs 19, rate 2198.0192808576203, time 0.2712836904035498
Epochs 20, rate 2198.0192808576203, time 0.2745761317941344
Epochs 21, rate 2198.0192808576203, time 0.2703249280077955
Epochs 22, rate 2198.0192808576203, time 0.2731758625615157
Epochs 23, rate 2198.0192808576203, time 0.2718714386506349
Epochs 24, rate 2198.0192808576203, time 0.31905330793122744
Epochs 25, rate 2198.0192808576203, time 0.2744716294755847
Epochs 26, rate 2198.0192808576203, time 0.27092597092854476
Epochs 27, rate 2198.0192808576203, time 0.2787590071413888
Epochs 28, rate 2198.0192808576203, time 0.27165223112450576
Epochs 29, rate 2198.0192808576203, time 0.2730939302703632
Epochs 30, rate 2198.0192808576203, time 0.2727124040541753
Epochs 31, rate 2198.0192808576203, time 0.3018521644656289
Epochs 32, rate 2198.0192808576203, time 0.2910163870765814
Epochs 33, rate 2198.0192808576203, time 0.27612109654467076
Epochs 34, rate 2198.0192808576203, time 0.27474834419476224
Epochs 35, rate 2198.0192808576203, time 0.2754628556093337
Epochs 36, rate 2198.0192808576203, time 0.3532595757205854
Epochs 37, rate 2198.0192808576203, time 0.286235251414638
Epochs 38, rate 2198.0192808576203, time 0.3113903198698438
Epochs 39, rate 2198.0192808576203, time 0.27785280508336996
Epochs 40, rate 2198.0192808576203, time 0.31696171566838416
Epochs 41, rate 2198.0192808576203, time 0.3031992550035909
Epochs 42, rate 2198.0192808576203, time 0.2824533805263343
Epochs 43, rate 2198.0192808576203, time 0.27322718618540875
Epochs 44, rate 2198.0192808576203, time 0.2718856608596809
Epochs 45, rate 2198.0192808576203, time 0.32711359031009124
Epochs 46, rate 2198.0192808576203, time 0.3098487560823173
Epochs 47, rate 2198.0192808576203, time 0.2781183893781076
Epochs 48, rate 2198.0192808576203, time 0.27548975413509424
Epochs 49, rate 2198.0192808576203, time 0.2748256388090624
Epochs 50, rate 2198.0192808576203, time 0.2809906572453542
Epochs 51, rate 2198.0192808576203, time 0.2821887237670069
Epochs 52, rate 2198.0192808576203, time 0.33863759894484247
Epochs 53, rate 2198.0192808576203, time 0.2921309754147501
Epochs 54, rate 2198.0192808576203, time 0.27611676804627905
Epochs 55, rate 2198.0192808576203, time 0.2783675872146034
Epochs 56, rate 2198.0192808576203, time 0.27961203050480776
Epochs 57, rate 2198.0192808576203, time 0.297622912349766
Epochs 58, rate 2198.0192808576203, time 0.3272177834501804
Epochs 59, rate 2198.0192808576203, time 0.2890537222303635
Epochs 60, rate 2198.0192808576203, time 0.29687624637566046
Epochs 61, rate 2198.0192808576203, time 0.2821033905128161
Epochs 62, rate 2198.0192808576203, time 0.2850903635876705
Epochs 63, rate 2198.0192808576203, time 0.29793425505616256
Epochs 64, rate 2198.0192808576203, time 0.28041373024427685
Epochs 65, rate 2198.0192808576203, time 0.33905468068357436
Epochs 66, rate 2198.0192808576203, time 0.3088856651881713
Epochs 67, rate 2198.0192808576203, time 0.2815054393765877
Epochs 68, rate 2198.0192808576203, time 0.2917160579251856
Epochs 69, rate 2198.0192808576203, time 0.2764281107526756
Epochs 70, rate 2198.0192808576203, time 0.27444132998678583
Epochs 71, rate 2198.0192808576203, time 0.2733456015345155
Epochs 72, rate 2198.0192808576203, time 0.3071245846960551
Epochs 73, rate 2198.0192808576203, time 0.276207666512704
Epochs 74, rate 2198.0192808576203, time 0.27362880900130904
Epochs 75, rate 2198.0192808576203, time 0.2727714571395268
Epochs 76, rate 2198.0192808576203, time 0.2758790098127122
Epochs 77, rate 2198.0192808576203, time 0.2736266447521132
Epochs 78, rate 2198.0192808576203, time 0.27489829574651026
Epochs 79, rate 2198.0192808576203, time 0.3213999724212897
Epochs 80, rate 2198.0192808576203, time 0.2746160158150701
Epochs 81, rate 2198.0192808576203, time 0.2743717648339157
Epochs 82, rate 2198.0192808576203, time 0.27318080941682865
Epochs 83, rate 2198.0192808576203, time 0.2764497532446626
Epochs 84, rate 2198.0192808576203, time 0.27112384514117593
Epochs 85, rate 2198.0192808576203, time 0.27658641012274643
Epochs 86, rate 2198.0192808576203, time 0.329392235539558
Epochs 87, rate 2198.0192808576203, time 0.2883760030522069
Epochs 88, rate 2198.0192808576203, time 0.2778633171509455
Epochs 89, rate 2198.0192808576203, time 0.28690245852527596
Epochs 90, rate 2198.0192808576203, time 0.28259560261662386
Epochs 91, rate 2198.0192808576203, time 0.2871708254261023
Epochs 92, rate 2198.0192808576203, time 0.28227312948581584
Epochs 93, rate 2198.0192808576203, time 0.30375639458344494
Epochs 94, rate 2198.0192808576203, time 0.2936205972214907
Epochs 95, rate 2198.0192808576203, time 0.2883218968221968
Epochs 96, rate 2198.0192808576203, time 0.27864306521996696
Epochs 97, rate 2198.0192808576203, time 0.29119230961873654
Epochs 98, rate 2198.0192808576203, time 0.28279471354306907
Epochs 99, rate 2198.0192808576203, time 0.2785450556490332
