Updated best error: 2142.205217993711. was found in iteration 0, time 7.6047277670732
Epochs 0, rate 2142.205217993711, time 7.619196996267419
Updated best error: 1835.0269231522282. was found in iteration 1, time 7.358919991180301
Epochs 1, rate 1835.0269231522282, time 7.372487347660353
Epochs 2, rate 1847.3467153324502, time 7.536472975814831
Epochs 3, rate 1892.5277185845532, time 7.604255652011489
Updated best error: 1801.8444370328727. was found in iteration 4, time 7.406071517238161
Epochs 4, rate 1801.8444370328727, time 7.42344021932513
Epochs 5, rate 1811.3067473712736, time 7.778155696563772
Epochs 6, rate 1893.6781042624557, time 7.9943071023444645
Epochs 7, rate 1806.868634536209, time 8.190924940499826
Epochs 8, rate 1901.3745644041066, time 8.564235011275741
Epochs 9, rate 1880.2730380449764, time 7.690378468076233
Epochs 10, rate 1837.376674475708, time 7.5614075769117335
Epochs 11, rate 1825.045631264275, time 7.588682965928456
Epochs 12, rate 1826.3167274342848, time 7.7483957517688395
Epochs 13, rate 1847.3387584524344, time 7.7978942493209615
Updated best error: 1756.242263016004. was found in iteration 14, time 7.984110097109806
Epochs 14, rate 1756.242263016004, time 7.999435440666275
Updated best error: 1740.4797791035153. was found in iteration 15, time 8.482060400419869
Epochs 15, rate 1740.4797791035153, time 8.511716152177542
Epochs 16, rate 1947.3011155273743, time 8.142580914252903
Epochs 17, rate 1913.3441638997797, time 7.581600930745481
Epochs 18, rate 1900.5297885781465, time 7.4898068594920915
Epochs 19, rate 1888.1073210102993, time 7.530049180975766
Epochs 20, rate 1919.1326244598029, time 7.580731212568935
Epochs 21, rate 1953.2647475731137, time 7.586483781604329
Epochs 22, rate 1921.2132776470578, time 7.398445328493835
Epochs 23, rate 1893.5317898281492, time 7.5315381830441765
Epochs 24, rate 1908.5165924686228, time 7.68786392203765
Epochs 25, rate 1955.3342976015153, time 7.402733938884921
Epochs 26, rate 1899.2874563145353, time 7.4522410934150685
Epochs 27, rate 1797.1479632733308, time 7.6839889920229325
Epochs 28, rate 1885.0617577390242, time 7.353178552555619
Epochs 29, rate 1875.6030281238611, time 7.511283302737866
Epochs 30, rate 1911.2781699773102, time 7.538086576692876
Epochs 31, rate 1773.3767713114287, time 7.3718439478834625
Epochs 32, rate 1945.8339380435602, time 7.4668454334751
Epochs 33, rate 2000.5107466134994, time 7.5348766889219405
Epochs 34, rate 1868.2626084080505, time 7.443936876952648
Epochs 35, rate 1953.5742002259506, time 8.005138232008903
Epochs 36, rate 2017.2220483176025, time 7.890724376629805
Epochs 37, rate 2007.5279366685716, time 7.670861905266065
Epochs 38, rate 1958.4265154390816, time 7.5607558293122565
Epochs 39, rate 1920.50757168079, time 9.06086852477165
Epochs 40, rate 1855.6880400820512, time 9.075975588522851
Epochs 41, rate 1943.8808766336595, time 8.430507104756543
Epochs 42, rate 1881.6088453482282, time 8.0662605920661
Epochs 43, rate 2002.8533144536523, time 7.976832661326625
Epochs 44, rate 2088.4969188152186, time 7.831802746804897
Epochs 45, rate 1935.740675806061, time 8.021093989853398
Epochs 46, rate 2031.8538848336889, time 7.769789953628788
Epochs 47, rate 2047.6018071880549, time 7.620977862534346
Epochs 48, rate 2008.4352624307573, time 7.530127403049846
Epochs 49, rate 1889.1097950613923, time 7.387837116286391
Epochs 50, rate 1900.5434156621166, time 7.5739892733690795
Epochs 51, rate 1889.6378643543076, time 7.519694185684784
Epochs 52, rate 2096.3159931548284, time 7.417091245588381
Epochs 53, rate 2093.817087425624, time 7.815916554041905
Epochs 54, rate 2090.8478882184404, time 7.588719758132356
Epochs 55, rate 2072.511533752497, time 7.402498963478138
Epochs 56, rate 2070.4357804052056, time 7.825441405948368
Epochs 57, rate 2048.3476974829073, time 7.5710217813029885
Epochs 58, rate 2028.4915980136034, time 7.477633278205758
Epochs 59, rate 1892.7670467190328, time 7.732713616613182
Epochs 60, rate 2037.9455483723718, time 7.632994072133442
Epochs 61, rate 1872.712448832464, time 7.5688708287489135
Epochs 62, rate 1830.5981274130681, time 7.46059694266296
Epochs 63, rate 2112.675941961999, time 7.590222673214157
Epochs 64, rate 2094.0070743760384, time 7.538251987018157
Epochs 65, rate 2087.821902429668, time 7.432233246479882
Epochs 66, rate 2093.7348722235874, time 7.641964567563264
Epochs 67, rate 2092.639889449897, time 7.647140828485135
Epochs 68, rate 2091.6482807136263, time 8.016986557864584
Epochs 69, rate 2083.421851127298, time 8.30217312060995
Epochs 70, rate 2080.171242721287, time 7.803523456270341
Epochs 71, rate 2085.594096364513, time 7.464066540080239
Epochs 72, rate 2091.3560311197566, time 7.447779034075211
Epochs 73, rate 2085.5079657663787, time 7.519569277705159
Epochs 74, rate 2109.140302689632, time 7.483991836459609
Epochs 75, rate 2108.143159995571, time 7.330464778264286
Epochs 76, rate 2099.66788813861, time 7.500468250349513
Epochs 77, rate 2070.6734281379618, time 7.488816252633114
Epochs 78, rate 2044.817795565988, time 7.328559004017734
Epochs 79, rate 2086.0199506011004, time 7.473436184533057
Epochs 80, rate 2075.529802880051, time 7.445280256099068
Epochs 81, rate 2065.3899633795277, time 7.330319773696829
Epochs 82, rate 2044.9036323320222, time 7.498705934762256
Epochs 83, rate 2079.228241142036, time 7.564448653400177
Epochs 84, rate 1970.1249388442175, time 7.358897421174333
Epochs 85, rate 2035.4978267192862, time 7.510061121443869
Epochs 86, rate 2084.493271229171, time 7.5028006904467475
Epochs 87, rate 2101.7489162563597, time 7.285603025738965
Epochs 88, rate 2084.7262180036773, time 7.461084207461681
Epochs 89, rate 2073.6834102455377, time 7.451535239670193
Epochs 90, rate 2081.003511322304, time 7.319010345410788
Epochs 91, rate 2063.0796166086916, time 7.431724030029727
Epochs 92, rate 2060.79385859449, time 7.567490039058612
Epochs 93, rate 2059.6382378507506, time 7.3336755935742985
Epochs 94, rate 2060.115996068317, time 7.470211456224206
Epochs 95, rate 2082.92751038609, time 7.462712030523107
Epochs 96, rate 2075.75055299995, time 7.329793243276072
Epochs 97, rate 2030.3468071260288, time 7.497010401682928
Epochs 98, rate 2041.25385280115, time 7.489694318632246
Epochs 99, rate 2026.8882444115966, time 7.275625846188632
