Updated best error: 2078.3426045309716. was found in iteration 0, time 4.190265772645944
Epochs 0, rate 2078.3426045309716, time 4.20105670914927
Updated best error: 1903.2837788935788. was found in iteration 1, time 4.189131397943129
Epochs 1, rate 1903.2837788935788, time 4.199722914519953
Epochs 2, rate 1924.9121532842, time 4.178296558136935
Epochs 3, rate 1964.1936946913588, time 4.161509420184302
Epochs 4, rate 1966.6488333288255, time 4.158432169861044
Epochs 5, rate 1999.0457070671976, time 4.190831568703288
Epochs 6, rate 1991.4372090891502, time 4.182622269916465
Epochs 7, rate 1988.6897853777493, time 4.169777771996451
Epochs 8, rate 1918.4477812342243, time 4.1932746945967665
Epochs 9, rate 1975.777499544986, time 4.181964647941641
Epochs 10, rate 1918.5905520986307, time 4.166438647764153
Epochs 11, rate 1986.3852632049004, time 4.173968682109262
Epochs 12, rate 1921.1386472248105, time 4.161790153986658
Epochs 13, rate 1917.420025095648, time 4.190090468619019
Epochs 14, rate 1903.5220534280852, time 4.1836722389707575
Updated best error: 1886.0120861606808. was found in iteration 15, time 4.192709207723965
Epochs 15, rate 1886.0120861606808, time 4.203652878248249
Updated best error: 1861.8498192720588. was found in iteration 16, time 4.246357494688709
Epochs 16, rate 1861.8498192720588, time 4.2569211852387525
Epochs 17, rate 1991.6086833916638, time 4.165482668875484
Epochs 18, rate 1993.6176039877137, time 4.218604425390367
Epochs 19, rate 1998.3722703361234, time 4.210937115945853
Epochs 20, rate 2014.7949841509355, time 4.2065956360747805
Epochs 21, rate 2025.4596828426274, time 4.188580751622794
Epochs 22, rate 2024.665646834553, time 4.17877516594308
Epochs 23, rate 2024.1445554766785, time 4.2173355581762735
Epochs 24, rate 2031.1811736290495, time 4.187829757851432
Epochs 25, rate 2025.9586725005686, time 4.192226580591523
Epochs 26, rate 2023.117040472729, time 4.221525849919999
Epochs 27, rate 2063.1999945545754, time 4.190888457480469
Epochs 28, rate 2059.2324012324198, time 4.206704775962862
Epochs 29, rate 1998.8342877650148, time 4.1764866291196086
Epochs 30, rate 2024.2543829240228, time 4.169949675066164
Epochs 31, rate 2024.3995149884754, time 4.177944095034036
Epochs 32, rate 2024.3337960192257, time 4.31282832789293
Epochs 33, rate 2024.0960898436892, time 4.2894535306841135
Epochs 34, rate 2024.9686551750578, time 4.246525378417573
Epochs 35, rate 2023.2153488346864, time 4.187783071945887
Epochs 36, rate 2022.4551657238644, time 4.197462512922357
Epochs 37, rate 2057.6205488211867, time 4.201326312526362
Epochs 38, rate 2056.0805486055365, time 4.2041840463352855
Epochs 39, rate 2056.0514902206232, time 4.169899279033416
Epochs 40, rate 2056.0261961095216, time 4.180585094960406
Epochs 41, rate 2055.9883162478563, time 4.194721030071378
Epochs 42, rate 2055.822189204892, time 4.190587627119385
Epochs 43, rate 2055.927587398399, time 4.205993975352612
Epochs 44, rate 2055.9885146517736, time 4.159908495625132
Epochs 45, rate 2055.958703756606, time 4.181803566112649
Epochs 46, rate 2055.887898540352, time 4.189843744446989
Epochs 47, rate 2056.147437714159, time 4.1952361209114315
Epochs 48, rate 2088.0335937171944, time 4.1643671540223295
Epochs 49, rate 2087.0802990074203, time 4.195157280482817
Epochs 50, rate 2088.3741044421713, time 4.19768202942214
Epochs 51, rate 2087.7990285474248, time 4.201894891171833
Epochs 52, rate 2100.054456278902, time 4.194839445321122
Epochs 53, rate 2114.0454837518273, time 4.180464206292527
Epochs 54, rate 2110.6971957473897, time 4.170064070989611
Epochs 55, rate 2067.747546824325, time 4.1920293249277165
Epochs 56, rate 2053.040737592961, time 4.222852842634893
Epochs 57, rate 2082.67726854419, time 4.208785854236339
Epochs 58, rate 2120.5487606203824, time 4.203196531263529
Epochs 59, rate 2114.76432492411, time 4.204395215041586
Epochs 60, rate 2120.051770899023, time 4.207162050486659
Epochs 61, rate 2086.0287566477377, time 4.198688095188118
Epochs 62, rate 2063.55601202355, time 4.188304655515822
Epochs 63, rate 2152.7667737268225, time 4.189244247972965
Epochs 64, rate 2152.6937896213444, time 4.170337693678448
Epochs 65, rate 2152.682958980395, time 4.195080295117805
Epochs 66, rate 2152.675878328888, time 4.177457448575296
Epochs 67, rate 2152.6707038495947, time 4.197083769671735
Epochs 68, rate 2152.6666117533023, time 4.195394420137745
Epochs 69, rate 2152.663174353918, time 4.202978560657357
Epochs 70, rate 2152.6601438111657, time 4.204566499742214
Epochs 71, rate 2152.657362809277, time 4.2090127910196315
Epochs 72, rate 2152.6547226424736, time 4.194857686830801
Epochs 73, rate 2152.652141351122, time 4.199493504318525
Epochs 74, rate 2152.649551059726, time 4.200736091384897
Epochs 75, rate 2152.6468896574243, time 4.209529427738744
Epochs 76, rate 2152.644094326198, time 4.206690862949472
Epochs 77, rate 2152.6410953438526, time 4.183725108450744
Epochs 78, rate 2152.6378087812086, time 4.184431580579258
Epochs 79, rate 2152.634126355, time 4.169234855129616
Epochs 80, rate 2152.6298995727034, time 4.200349927850766
Epochs 81, rate 2152.6249126642165, time 4.198228347246186
Epochs 82, rate 2152.6188325081976, time 4.2279465529863955
Epochs 83, rate 2152.611107552794, time 4.202466561604524
Epochs 84, rate 2152.600740552407, time 4.196690185854095
Epochs 85, rate 2152.5856974862636, time 4.18500356018194
Epochs 86, rate 2152.560999854086, time 4.221035802533152
Epochs 87, rate 2152.5098147293083, time 4.20205226285907
Epochs 88, rate 2152.3000335602696, time 4.190752109905588
Epochs 89, rate 2152.3003876228613, time 4.198740346299019
Epochs 90, rate 2151.066671436299, time 4.184298633961589
Epochs 91, rate 2174.986252537776, time 4.211370892910054
Epochs 92, rate 2184.576833487618, time 4.2084955359314336
Epochs 93, rate 2185.287573166321, time 4.1760219343414064
Epochs 94, rate 2185.249508365002, time 4.205469300010009
Epochs 95, rate 2185.2352237294836, time 4.20781194299343
