Updated best error: 7476.057943301856. was found in iteration 0, time 2.0462001848281943
Epochs 0, rate 7476.057943301856, time 2.055163569166325
Updated best error: 6818.0704975254575. was found in iteration 1, time 2.0908365464638337
Epochs 1, rate 6818.0704975254575, time 2.099569902246003
Updated best error: 6761.358114807858. was found in iteration 2, time 2.05019074746815
Epochs 2, rate 6761.358114807858, time 2.058651408100559
Epochs 3, rate 6764.584791980698, time 2.039307985047344
Epochs 4, rate 6761.863409937959, time 2.048037012340501
Epochs 5, rate 6764.440167212958, time 2.0423026848075096
Epochs 6, rate 6764.2570741504, time 2.0472195452603046
Epochs 7, rate 6764.289626272049, time 2.0524965982694994
Epochs 8, rate 6762.105588890293, time 2.0555386022897437
Epochs 9, rate 6765.774838922733, time 2.0508152873808285
Epochs 10, rate 6761.992986486406, time 2.0452210175644723
Epochs 11, rate 6769.095303234496, time 2.0471586371568264
Epochs 12, rate 6763.344234347151, time 2.08041445951676
Epochs 13, rate 6799.6622070224685, time 2.055917963902175
Epochs 14, rate 6763.509565860693, time 2.0518565994570963
Epochs 15, rate 6762.357099187754, time 2.052153101321892
Epochs 16, rate 6765.447692675214, time 2.056181383704825
Epochs 17, rate 6762.00834771944, time 2.048743793639005
Epochs 18, rate 6764.324083135503, time 2.0479717757407343
Epochs 19, rate 6762.524224845877, time 2.046154426461726
Epochs 20, rate 6764.461237511397, time 2.071150863179355
Epochs 21, rate 6762.892168190315, time 2.062857158758561
Epochs 22, rate 6763.8447074612395, time 2.0593748850296834
Epochs 23, rate 6762.494605733783, time 2.043999763787724
Epochs 24, rate 6796.787979513227, time 2.051156001725758
Epochs 25, rate 6763.439549970096, time 2.0553787571698194
Epochs 26, rate 6766.048428254993, time 2.0620412375646993
Epochs 27, rate 6762.466370813466, time 2.047071758090169
Epochs 28, rate 6765.636363411176, time 2.060600158118177
Epochs 29, rate 6764.233190701128, time 2.0600640431657666
Epochs 30, rate 6764.638857393, time 2.051138996925147
Epochs 31, rate 6762.027215915094, time 2.0899281809979584
Epochs 32, rate 6764.299599311553, time 2.0611341088151676
Epochs 33, rate 6763.932079179483, time 2.0614173160211067
Epochs 34, rate 6765.525020415759, time 2.0526518057085923
Epochs 35, rate 6762.121678456055, time 2.0559025049878983
Epochs 36, rate 6764.468444842256, time 2.0477930707565974
Epochs 37, rate 6761.840487022029, time 2.0517558073770488
Epochs 38, rate 6764.5001887348935, time 2.0796875816376996
Epochs 39, rate 6761.852470102161, time 2.0498568350521964
Epochs 40, rate 6765.234513618459, time 2.0532036887452705
Epochs 41, rate 6762.371837327283, time 2.0617326777573908
Epochs 42, rate 6763.577404195745, time 2.052997157727077
Epochs 43, rate 6818.42132781639, time 2.059864314061997
Epochs 44, rate 6888.537865328444, time 2.0540950494105346
Epochs 45, rate 6764.673445082795, time 2.0644113974267384
Epochs 46, rate 6762.50623619814, time 2.099052337987814
Epochs 47, rate 6764.860219827523, time 2.0983934793111985
Epochs 48, rate 6762.249159529991, time 2.1062014648196055
Epochs 49, rate 6764.494721999272, time 2.1114862472968525
Epochs 50, rate 6763.179342373377, time 2.1150343759800307
Epochs 51, rate 6763.824422467864, time 2.101359116313688
Epochs 52, rate 6762.78028324089, time 2.1108462484844495
Epochs 53, rate 6764.88904802061, time 2.130049613821029
Epochs 54, rate 6762.1063003636245, time 2.11028972776694
Epochs 55, rate 6764.484786233683, time 2.100277920260851
Epochs 56, rate 6763.416975002353, time 2.1006591369441594
Epochs 57, rate 6764.0159392662235, time 2.1192410541625577
Epochs 58, rate 6762.804980372702, time 2.1124011054998846
Epochs 59, rate 6764.952887281026, time 2.109164010049426
Epochs 60, rate 6762.116710745273, time 2.1107470022834605
Epochs 61, rate 6764.53163576534, time 2.138638274220284
Epochs 62, rate 6763.383855022645, time 2.11026901283185
Epochs 63, rate 6763.8164657861125, time 2.117506564623909
