Updated best error: 2116.1035511537148. was found in iteration 0, time 2.2556844725477276
Epochs 0, rate 2116.1035511537148, time 2.264266331025283
Updated best error: 1884.9939750506778. was found in iteration 1, time 2.2957616928906646
Epochs 1, rate 1884.9939750506778, time 2.304466295099701
Epochs 2, rate 1893.9354478341684, time 2.2674966245540418
Epochs 3, rate 1890.5066846364005, time 2.2585613754199585
Epochs 4, rate 1892.491395024924, time 2.3339210810372606
Epochs 5, rate 1894.6867093352876, time 2.255451970559079
Epochs 6, rate 1892.9815095858687, time 2.246446228818968
Epochs 7, rate 1896.9583263555119, time 2.280998126079794
Epochs 8, rate 1896.3938099779225, time 2.25736702013819
Epochs 9, rate 1888.5250007055076, time 2.2661238734581275
Updated best error: 1881.4701055792207. was found in iteration 10, time 2.2512907415657537
Epochs 10, rate 1881.4701055792207, time 2.25974707370915
Epochs 11, rate 1892.513174747771, time 2.2926869159855414
Epochs 12, rate 1895.3742026428768, time 2.2691021867794916
Epochs 13, rate 1891.2722243947735, time 2.2758048603427596
Epochs 14, rate 1893.710088093181, time 2.2673831561696716
Epochs 15, rate 1891.8913474928488, time 2.343200445466209
Epochs 16, rate 1893.397009828298, time 2.318844625915517
Epochs 17, rate 1893.2681164429164, time 2.3257980429625604
Epochs 18, rate 1894.4845829372398, time 2.3173466576845385
Epochs 19, rate 1893.4298858833167, time 2.284559240244562
Epochs 20, rate 1893.8258948637263, time 2.283383744841558
Epochs 21, rate 1893.8229031063493, time 2.261532268457813
Epochs 22, rate 1893.7921235150272, time 2.2689092596119735
Epochs 23, rate 1893.7205109243846, time 2.273284130715183
Epochs 24, rate 1892.7648765283725, time 2.28155062746373
Epochs 25, rate 1895.601344869427, time 2.2692252396955155
Epochs 26, rate 1893.6600305968414, time 2.266461186853121
Epochs 27, rate 1893.5961380318447, time 2.25156745602726
Epochs 28, rate 1893.9407876535408, time 2.261322645659675
Epochs 29, rate 1893.7038826752637, time 2.28531579922128
Epochs 30, rate 1893.803994126527, time 2.2606956323288614
Epochs 31, rate 1893.680071869874, time 2.2720638044847874
Epochs 32, rate 1892.1390343342175, time 2.2649183877947507
Epochs 33, rate 1893.1696193355656, time 2.270887690712698
Epochs 34, rate 1891.3472798940195, time 2.2630549709429033
Epochs 35, rate 1883.5726288265073, time 2.286456048313994
Epochs 36, rate 1893.4468739011263, time 2.261877311291755
Updated best error: 1877.7097737928739. was found in iteration 37, time 2.2703951698931633
Epochs 37, rate 1877.7097737928739, time 2.2791637719783466
