Updated best error: 6113.610879380474. was found in iteration 0, time 2.5223688860351103
Epochs 0, rate 6113.610879380474, time 2.535301808908116
Updated best error: 5524.157181052306. was found in iteration 1, time 2.5260338840744225
Epochs 1, rate 5524.157181052306, time 2.5347830079408595
Updated best error: 5477.234161155968. was found in iteration 2, time 2.5834043670183746
Epochs 2, rate 5477.234161155968, time 2.593558396489243
Updated best error: 5476.746777472194. was found in iteration 3, time 2.533375010549207
Epochs 3, rate 5476.746777472194, time 2.533398817271518
Epochs 4, rate 5482.748403818948, time 2.466170806714217
Epochs 5, rate 5476.747234761448, time 2.464732509863097
Epochs 6, rate 5510.885365046002, time 2.45823420308443
Updated best error: 5475.567649236061. was found in iteration 7, time 2.472175046787015
Epochs 7, rate 5475.567649236061, time 2.4808499678911176
Updated best error: 5474.8688967560565. was found in iteration 8, time 2.4536756801389856
Epochs 8, rate 5474.8688967560565, time 2.4536991776767536
Epochs 9, rate 5526.624522845478, time 2.4573790162685327
Epochs 10, rate 5494.438190047149, time 2.4736417880267254
Epochs 11, rate 5535.5569156760275, time 2.533304827105894
Epochs 12, rate 5474.977500193855, time 2.4464709012318053
Epochs 13, rate 5477.260753434, time 2.47287657205743
Epochs 14, rate 5533.582548341779, time 2.4625571322612814
Epochs 15, rate 5505.307510629106, time 2.5020555710652843
Epochs 16, rate 5477.1870922031685, time 2.537581997916277
Epochs 17, rate 5522.537123587441, time 2.448559090596973
Epochs 18, rate 5478.19325865432, time 2.4539097280066926
Epochs 19, rate 5478.049989542067, time 2.519534031394869
Epochs 20, rate 5478.03677911312, time 2.465999212836323
Epochs 21, rate 5478.0210608909, time 2.4636002994084265
Epochs 22, rate 5478.001979151301, time 2.4687400773109403
Epochs 23, rate 5477.978210727053, time 2.51770678840694
Epochs 24, rate 5477.947573954259, time 2.45928726393322
Epochs 25, rate 5477.9061428218565, time 2.5924339154880727
Epochs 26, rate 5477.845908738857, time 2.5281882375638816
Epochs 27, rate 5477.747027653681, time 2.5392067291977582
Epochs 28, rate 5477.5398305185245, time 2.5132629705694853
Epochs 29, rate 5476.576721845239, time 2.522817194389063
Updated best error: 5471.1476386722015. was found in iteration 30, time 2.4355989600444445
Epochs 30, rate 5471.1476386722015, time 2.444586460282153
Epochs 31, rate 5477.779870561864, time 2.4531231787477736
Epochs 32, rate 5477.571255946376, time 2.4623781180998776
Epochs 33, rate 5477.063403081644, time 2.5063339785920107
Epochs 34, rate 5522.667877806814, time 2.4704294268303784
Epochs 35, rate 5528.734857784902, time 2.482447182323085
Epochs 36, rate 5476.229511855891, time 2.475119350507157
Epochs 37, rate 5478.186944143746, time 2.4856784033836448
Epochs 38, rate 5478.163150989614, time 2.4913886150097824
Epochs 39, rate 5478.127706023012, time 2.4493734658899484
Epochs 40, rate 5478.048427895441, time 2.492602448503021
Epochs 41, rate 5477.657850322798, time 2.479591921917745
Epochs 42, rate 5477.531922087042, time 2.483967411382764
Epochs 43, rate 5512.648141627217, time 2.448018337971007
Epochs 44, rate 5478.2053488328, time 2.505830018169945
Epochs 45, rate 5478.194964130087, time 2.4777127369961818
Epochs 46, rate 5478.194588034641, time 2.4945335753582185
Epochs 47, rate 5478.194202985567, time 2.425430399198376
Epochs 48, rate 5478.19380854565, time 2.461356902604166
Epochs 49, rate 5478.193404322919, time 2.4752229251898825
Epochs 50, rate 5478.192989906239, time 2.477320699079428
Epochs 51, rate 5478.192564862981, time 2.4795783180743456
Epochs 52, rate 5478.192128738472, time 2.4628963007126004
Epochs 53, rate 5478.191681053626, time 2.4333598917364725
Epochs 54, rate 5478.1912213032565, time 2.4737258844907046
Epochs 55, rate 5478.190748953969, time 2.4769385548570426
Epochs 56, rate 5478.190263442331, time 2.465597590395191
Epochs 57, rate 5478.189764172115, time 2.484088300043368
Epochs 58, rate 5478.189250511995, time 2.451864823597134
Epochs 59, rate 5478.188721792758, time 2.469579805227113
Epochs 60, rate 5478.188177303906, time 2.5226576584464055
Epochs 61, rate 5478.187616290415, time 2.5517117494819104
Epochs 62, rate 5478.1870379496795, time 2.433085959877644
Epochs 63, rate 5478.186441426295, time 2.4460816459177295
Epochs 64, rate 5478.185825808253, time 2.4573913833883125
Epochs 65, rate 5478.185190122116, time 2.462154891465616
Epochs 66, rate 5478.1845333272395, time 2.474715872987872
Epochs 67, rate 5478.183854309748, time 2.491123958490789
Epochs 68, rate 5478.183151875706, time 2.466334980323154
Epochs 69, rate 5478.182424744009, time 2.4700346063109464
Epochs 70, rate 5478.181671537496, time 2.4450499183585634
Epochs 71, rate 5478.180890774032, time 2.497522091551218
Epochs 72, rate 5478.1800808558855, time 2.4349648356219404
Epochs 73, rate 5478.179240057632, time 2.4865066916972864
Epochs 74, rate 5478.178366513589, time 2.5106256807775935
Epochs 75, rate 5478.17745820224, time 2.4521418472359073
Epochs 76, rate 5478.17651292948, time 2.4733168417733395
Epochs 77, rate 5478.175528309983, time 2.45871064664243
Epochs 78, rate 5478.174501744272, time 2.4808029728083056
Epochs 79, rate 5478.173430394581, time 2.4595961329250713
Epochs 80, rate 5478.1723111559195, time 2.478466822554765
Epochs 81, rate 5478.171140623295, time 2.4336641230547684
Epochs 82, rate 5478.169915053321, time 2.4650886831150274
Epochs 83, rate 5478.168630320939, time 2.4668689310274203
