Updated best error: 12867.912835770376. was found in iteration 0, time 2.316854755190434
Epochs 0, rate 12867.912835770376, time 2.325916767382296
Updated best error: 12435.792851966611. was found in iteration 1, time 2.337030485883588
Epochs 1, rate 12435.792851966611, time 2.3455328855779953
Epochs 2, rate 12476.102913828101, time 2.3264170176698826
Updated best error: 12369.197671329062. was found in iteration 3, time 2.310127656586701
Epochs 3, rate 12369.197671329062, time 2.3184337281272747
Epochs 4, rate 12505.953878166596, time 2.3226379328989424
Epochs 5, rate 12499.472575999116, time 2.353256465459708
Epochs 6, rate 12554.370002119582, time 2.346267492917832
Epochs 7, rate 12546.89594583387, time 2.371804682246875
Epochs 8, rate 12425.797325670947, time 2.343166435864987
Epochs 9, rate 12509.084676899785, time 2.319800295634195
Epochs 10, rate 12505.186913995416, time 2.3356456768524367
Epochs 11, rate 12445.895312915218, time 2.34171608107863
Epochs 12, rate 12489.033830509265, time 2.317953883612063
Epochs 13, rate 12467.578185393604, time 2.323420153668849
Epochs 14, rate 12429.563516757245, time 2.335243745241314
Epochs 15, rate 12507.126548270664, time 2.317360879853368
Epochs 16, rate 12434.427871908312, time 2.312201005377574
Epochs 17, rate 12441.874449825065, time 2.318427544552833
Epochs 18, rate 12429.95454372675, time 2.3226938941224944
Epochs 19, rate 12494.708313380199, time 2.315010198246455
Epochs 20, rate 12507.743327980024, time 2.327003528655041
Epochs 21, rate 12588.100397729602, time 2.3176391402084846
Epochs 22, rate 12519.058218436137, time 2.3150491547130514
Epochs 23, rate 12532.919122605046, time 2.320495946536539
Epochs 24, rate 12526.226032188022, time 2.326012921781512
Epochs 25, rate 12571.743954887845, time 2.3242450410034508
Epochs 26, rate 12482.972242363327, time 2.325314797461033
Epochs 27, rate 12530.075545842104, time 2.325404149974929
Epochs 28, rate 12497.214937456625, time 2.326629113871604
Epochs 29, rate 12513.934623848838, time 2.3419847568729892
Epochs 30, rate 12501.290505372992, time 2.329295466421172
Epochs 31, rate 12473.069616697418, time 2.379972551163519
Epochs 32, rate 12482.413885307016, time 2.3332170823414344
Epochs 33, rate 12454.372884283997, time 2.3499284716381226
Epochs 34, rate 12538.440449274249, time 2.339343138592085
Epochs 35, rate 12536.055795571354, time 2.319853783468716
Epochs 36, rate 12467.598483183509, time 2.3357690389384516
Epochs 37, rate 12546.497589871797, time 2.324699532939121
Epochs 38, rate 12527.929914899569, time 2.3349246733705513
Epochs 39, rate 12515.80010999872, time 2.3216380506637506
Epochs 40, rate 12556.903580751668, time 2.3263792979414575
Epochs 41, rate 12522.816028974206, time 2.3260957815509755
Epochs 42, rate 12518.67369207901, time 2.319827812490985
Epochs 43, rate 12496.151820964253, time 2.320558709674515
Epochs 44, rate 12567.680122327794, time 2.3191729731333908
Epochs 45, rate 12462.294966009513, time 2.32313849235652
Epochs 46, rate 12512.033995358617, time 2.335173561819829
Epochs 47, rate 12531.069620429578, time 2.6093923381122295
Epochs 48, rate 12407.498495962192, time 2.3909088014042936
Epochs 49, rate 12445.599476008136, time 2.3566197055915836
Epochs 50, rate 12483.820797941904, time 2.40688032732578
Epochs 51, rate 12479.825329702811, time 2.379296996863559
Epochs 52, rate 12635.858017355527, time 2.4526408608071506
Epochs 53, rate 12597.189712665862, time 2.489948772272328
Epochs 54, rate 12527.3323028064, time 2.46307531488128
Epochs 55, rate 12476.929216261891, time 2.8193020549952053
Epochs 56, rate 12487.914628489358, time 2.9884432291728444
Epochs 57, rate 12475.246904771628, time 2.6695506806427147
Epochs 58, rate 12498.555633656051, time 2.4369751120975707
Epochs 59, rate 12488.903675199766, time 2.379510948143434
Epochs 60, rate 12521.124193263595, time 2.4827968628378585
Epochs 61, rate 12501.94153698469, time 2.449260615860112
Epochs 62, rate 12475.110726759407, time 2.4588887332647573
Epochs 63, rate 12511.220505733998, time 2.429101271642139
Epochs 64, rate 12580.499813271215, time 2.4289392622595187
Epochs 65, rate 12403.505522274265, time 2.455858787201578
Epochs 66, rate 12455.296576687848, time 2.461511800880544
Epochs 67, rate 12533.180750484587, time 2.4195563231478445
Epochs 68, rate 12520.825641959016, time 2.457969237380894
Epochs 69, rate 12563.323961071232, time 2.412006810569437
Epochs 70, rate 12575.93216723611, time 2.450453425233718
Epochs 71, rate 12447.725774540158, time 2.463294831366511
Epochs 72, rate 12459.464731181455, time 2.4305448244849686
Epochs 73, rate 12571.442776779139, time 2.509619305812521
Epochs 74, rate 12485.798920891295, time 2.529435462289257
Epochs 75, rate 12521.990505874672, time 2.610937610617839
Epochs 76, rate 12557.000631940016, time 2.555170525680296
Epochs 77, rate 12525.779456283995, time 2.501367031276459
Epochs 78, rate 12493.097365634112, time 2.551893546245992
Epochs 79, rate 12507.239781151495, time 2.4181217364384793
Epochs 80, rate 12562.567228360998, time 2.5399951335275546
Epochs 81, rate 12415.682850667841, time 2.5256539041001815
Epochs 82, rate 12548.34651886236, time 2.5223892918147612
Epochs 83, rate 12467.745238823267, time 2.46619399508927
Epochs 84, rate 12427.532568644852, time 2.4242242951586377
Epochs 85, rate 12507.43347259927, time 2.5208093913679477
Epochs 86, rate 12469.46457956658, time 2.5176653585222084
Epochs 87, rate 12525.723248061819, time 2.4723253073752858
Epochs 88, rate 12413.50348303789, time 2.4231517560838256
Epochs 89, rate 12559.66723269987, time 2.581673278444214
Epochs 90, rate 12524.385897824237, time 2.4695256990380585
Epochs 91, rate 12470.9833232994, time 2.5014270118554123
Epochs 92, rate 12487.958881793791, time 2.4528977878799196
Epochs 93, rate 12482.186539846214, time 2.455755521688843
Epochs 94, rate 12483.889153713199, time 2.4664002169156447
Epochs 95, rate 12559.716098639501, time 2.4682475565059576
Epochs 96, rate 12508.211089796416, time 2.500223999581067
Epochs 97, rate 12589.319516091471, time 2.4821358399058226
Epochs 98, rate 12452.090055393017, time 2.4914958998269867
Epochs 99, rate 12484.761277679576, time 2.452890985936392
