Updated best error: 27151.172510915425. was found in iteration 0, time 3.2570000256673666
Epochs 0, rate 27151.172510915425, time 3.2679242179583525
Updated best error: 25170.642651021055. was found in iteration 1, time 3.277628084011667
Epochs 1, rate 25170.642651021055, time 3.288336160767358
Updated best error: 25144.96337277405. was found in iteration 2, time 3.239965854358161
Epochs 2, rate 25144.96337277405, time 3.250421023374656
Updated best error: 25084.55338763277. was found in iteration 3, time 3.2496604450716404
Epochs 3, rate 25084.55338763277, time 3.259793450430152
Updated best error: 25078.26345949504. was found in iteration 4, time 3.2857236052223016
Epochs 4, rate 25078.26345949504, time 3.2953767660656013
Epochs 5, rate 25117.33593568312, time 3.27411087314249
Epochs 6, rate 25103.981407693766, time 3.2653163000868517
Epochs 7, rate 25117.335358553446, time 3.2685518496437
Epochs 8, rate 25110.4955700634, time 3.2596085618788493
Epochs 9, rate 25094.13528715182, time 3.250872114324011
Epochs 10, rate 25108.49931718904, time 3.3215357127046445
Epochs 11, rate 25099.255629868836, time 3.298493591195438
Epochs 12, rate 25094.41970014364, time 3.2546440880032605
Epochs 13, rate 25096.16696641451, time 3.2575676767810364
Epochs 14, rate 25084.311191887304, time 3.270472155265452
Epochs 15, rate 25086.984967197423, time 3.26599680124491
Epochs 16, rate 25106.180415974526, time 3.2779453008188284
Epochs 17, rate 25099.387893029765, time 3.2634015596850077
Epochs 18, rate 25085.728540365588, time 3.2934440933240694
Epochs 19, rate 25084.77165151745, time 3.2779156197138946
Epochs 20, rate 25079.01680279514, time 3.284698679592111
Epochs 21, rate 25079.21376530493, time 3.2877150218264433
Updated best error: 25075.03060555514. was found in iteration 22, time 3.2667703650295152
Epochs 22, rate 25075.03060555514, time 3.276288724184269
Epochs 23, rate 25076.336375589766, time 3.298189359884418
Epochs 24, rate 25077.70641374914, time 3.2501195746590383
Epochs 25, rate 25078.466277609674, time 3.2747156256518792
Epochs 26, rate 25088.029880220005, time 3.3417562742251903
Epochs 27, rate 25090.027038271422, time 3.3000159845105372
Updated best error: 25070.080179564273. was found in iteration 28, time 3.297278211815865
Epochs 28, rate 25070.080179564273, time 3.306702580804995
Updated best error: 25064.086100673278. was found in iteration 29, time 3.365911127977597
Epochs 29, rate 25064.086100673278, time 3.375450202067441
Epochs 30, rate 25078.10363651302, time 3.332408272246539
Epochs 31, rate 25082.562056323946, time 3.458108985920262
Epochs 32, rate 25075.7620655838, time 3.9447653198585613
Epochs 33, rate 25081.069970740456, time 3.787252955044096
Epochs 34, rate 25089.612479898664, time 3.3610165283535025
Epochs 35, rate 25095.62438104562, time 3.3750603283915552
Epochs 36, rate 25077.325837086282, time 3.402880489345989
Epochs 37, rate 25079.62430525479, time 3.3436289664095966
Epochs 38, rate 25067.71358943569, time 3.3513896476652008
Epochs 39, rate 25073.147935500896, time 3.3544483473015134
Epochs 40, rate 25078.978086214785, time 3.3317664183705347
Epochs 41, rate 25082.295414869797, time 3.446197278550244
Epochs 42, rate 25070.571169648527, time 3.3659745094919344
Epochs 43, rate 25072.58991017496, time 3.3980038220615825
Epochs 44, rate 25084.3552504074, time 3.344820848258678
Epochs 45, rate 25080.254961278173, time 3.3592597779861535
Epochs 46, rate 25075.126854588616, time 3.412887040823989
Epochs 47, rate 25071.13763934586, time 3.3479416927075363
Epochs 48, rate 25076.958488989952, time 3.371523948473623
Epochs 49, rate 25077.803128517688, time 3.3439016615520814
Epochs 50, rate 25073.34846787158, time 3.335442546813283
Epochs 51, rate 25077.3572483076, time 3.375431960550486
Epochs 52, rate 25077.508764160935, time 3.3556056011948385
Epochs 53, rate 25085.710325246626, time 3.366347069197218
Epochs 54, rate 25088.760766107534, time 3.386277930767392
Epochs 55, rate 25079.80728139188, time 3.4402344683549018
Epochs 56, rate 25084.80558767797, time 3.9201974040843197
Epochs 57, rate 25075.69533158422, time 4.297272028248699
Epochs 58, rate 25074.083300740156, time 3.4496334847353864
Epochs 59, rate 25075.60016683908, time 3.374388175041531
Epochs 60, rate 25074.08360440402, time 3.3467108544136863
Epochs 61, rate 25075.04397718686, time 3.3770922473268
Epochs 62, rate 25076.882520590338, time 3.3483621750201564
Epochs 63, rate 25089.128916350004, time 3.3435535269381944
Epochs 64, rate 25079.869666683782, time 3.3550738147459924
Epochs 65, rate 25089.417306648607, time 3.3895669681442087
Epochs 66, rate 25068.856851583183, time 3.397707320196787
Epochs 67, rate 25068.217651832558, time 3.3608121615834534
Epochs 68, rate 25075.960002508113, time 3.4971442758251214
Epochs 69, rate 25074.232359912567, time 3.4116929947340395
Epochs 70, rate 25076.28569986366, time 3.402114655014884
Epochs 71, rate 25068.88754957226, time 3.369121634095791
Epochs 72, rate 25078.079233988596, time 3.3738202147505945
Epochs 73, rate 25070.342467054084, time 3.3740063400109648
Epochs 74, rate 25079.121514559287, time 3.3450997269683285
Epochs 75, rate 25070.39902146119, time 3.3362071444280446
Epochs 76, rate 25068.33886680955, time 3.3639070350691327
Epochs 77, rate 25084.60873603004, time 3.415073548851069
Epochs 78, rate 25073.28839317754, time 3.3360318404011196
Epochs 79, rate 25076.658150308216, time 3.3432462038326776
Epochs 80, rate 25075.549900210837, time 3.346580999575963
Epochs 81, rate 25075.33162785102, time 3.370664742338704
Epochs 82, rate 25085.286271130935, time 3.3507505763845984
Epochs 83, rate 25087.200964126627, time 3.375458240698208
Epochs 84, rate 25072.3083717096, time 3.399229404327343
Epochs 85, rate 25082.8855747139, time 3.3582973063457757
Epochs 86, rate 25070.336465756736, time 3.380568028318521
Epochs 87, rate 25075.120513049962, time 3.3496987522448762
Epochs 88, rate 25072.341418723852, time 3.355150800111005
Epochs 89, rate 25083.9672677084, time 3.3210453561259783
Epochs 90, rate 25073.998033300624, time 3.483391721631051
Epochs 91, rate 25070.284072705115, time 3.3740592094763997
Epochs 92, rate 25079.140516353582, time 3.3653218343752087
Epochs 93, rate 25069.788715205654, time 3.385017411368608
Epochs 94, rate 25081.184844002117, time 3.332963865417696
Epochs 95, rate 25070.33575164531, time 3.506795581597544
Epochs 96, rate 25072.26308395127, time 3.3752646951616043
Epochs 97, rate 25072.752593761135, time 3.389326118347526
Epochs 98, rate 25068.763953258876, time 3.354572636926605
Epochs 99, rate 25077.387308041307, time 3.401068396087794
