Updated best error: 20336.377776452504. was found in iteration 0, time 7.660603682743385
Epochs 0, rate 20336.377776452504, time 7.676134629778971
Epochs 1, rate 20396.831369877695, time 7.777812508793431
Epochs 2, rate 20584.865404281954, time 7.802529757624143
Epochs 3, rate 20573.4828804216, time 7.701763954217313
Epochs 4, rate 20640.465262194586, time 7.612169994816213
Epochs 5, rate 20783.48505439728, time 7.593330223000521
Epochs 6, rate 20643.66090849192, time 7.61306290137145
Epochs 7, rate 20520.645537934375, time 7.627587782641058
Epochs 8, rate 20516.5582026891, time 7.601384005163709
Epochs 9, rate 20808.50399938519, time 7.6419503453689686
Epochs 10, rate 20983.501804684205, time 7.613194611272775
Epochs 11, rate 20875.65603962846, time 7.587034118740121
Updated best error: 20183.777321271464. was found in iteration 12, time 7.616464788781741
Epochs 12, rate 20183.777321271464, time 7.6298775561699586
Epochs 13, rate 20628.172789294724, time 7.587485828044009
Epochs 14, rate 20525.583074234855, time 7.623947518863133
Epochs 15, rate 20619.99233146397, time 7.613417528733407
Epochs 16, rate 20419.300768023895, time 7.664790573529899
Epochs 17, rate 20830.65048246392, time 7.631466113609349
Epochs 18, rate 20933.568314146825, time 7.662036723566416
Epochs 19, rate 20456.987970772265, time 7.6367122488045425
Epochs 20, rate 20324.581437180794, time 7.640780724348588
Epochs 21, rate 20208.8094086294, time 7.622354323746549
Epochs 22, rate 21148.477146429028, time 7.643798612472892
Epochs 23, rate 21233.5764540044, time 7.639245036374632
Epochs 24, rate 20614.950912658922, time 7.624404175017844
Epochs 25, rate 20510.125543667986, time 7.615438317254302
Epochs 26, rate 20688.80211701256, time 7.623202708648023
Epochs 27, rate 20850.705934414964, time 7.607829133303312
Epochs 28, rate 20695.944697276704, time 7.618846079047216
Epochs 29, rate 20826.260390277665, time 7.622157068075467
Epochs 30, rate 20997.828413106887, time 7.600688045102288
Epochs 31, rate 20611.509491528526, time 7.589885050649173
Epochs 32, rate 20662.66825388296, time 7.597580804485915
Epochs 33, rate 20533.363103968488, time 7.594599090210977
Epochs 34, rate 20755.51692358068, time 7.6324675417017716
Epochs 35, rate 20978.986487036156, time 9.269593780074501
Epochs 36, rate 20756.093486525868, time 8.966072333470947
Epochs 37, rate 20701.139619048776, time 7.9934240894945106
Epochs 38, rate 20792.12087622217, time 7.65226452913339
Epochs 39, rate 20421.351680761814, time 7.608553228579694
Epochs 40, rate 20603.19760131395, time 7.641037033052271
Epochs 41, rate 20577.357748257567, time 7.6294304845323495
Epochs 42, rate 20806.126371544557, time 7.613711866350059
Epochs 43, rate 20787.03895202185, time 7.607547162813717
Epochs 44, rate 20682.949141729147, time 7.605417234393826
Epochs 45, rate 20723.58338019844, time 7.612843075690762
Epochs 46, rate 20582.331744585, time 7.611594923419034
Epochs 47, rate 20686.656644098774, time 7.613346726931923
Epochs 48, rate 20533.823259672135, time 7.623299481416325
Epochs 49, rate 20610.034240627032, time 7.633462477053399
Epochs 50, rate 20710.72772248343, time 7.640025402080937
Epochs 51, rate 20640.96877307084, time 7.609509207479277
Epochs 52, rate 20523.477630719462, time 7.624624928230332
Epochs 53, rate 20835.12541529284, time 7.621220876575535
Epochs 54, rate 20717.455348866286, time 7.608687102725526
Epochs 55, rate 20929.892250471938, time 7.616607010739244
Epochs 56, rate 20932.71409837588, time 7.638237424718682
Updated best error: 20132.510632688525. was found in iteration 57, time 7.615183863621496
Epochs 57, rate 20132.510632688525, time 7.628647954585176
Epochs 58, rate 20600.685704798798, time 7.625619863585598
Epochs 59, rate 20964.12431033787, time 7.661407545987458
Epochs 60, rate 20707.14286359583, time 7.633831017432385
Epochs 61, rate 20684.672937398143, time 7.61538699367884
Epochs 62, rate 20868.64743813288, time 7.594465834423318
Epochs 63, rate 20841.380586272204, time 7.627915820678027
Epochs 64, rate 20834.06860532561, time 7.663878807103174
Epochs 65, rate 20823.449326469534, time 7.6311668291418755
