Updated best error: 9483.743295212678. was found in iteration 0, time 3.019974764880317
Epochs 0, rate 9483.743295212678, time 3.0296981091596535
Updated best error: 8976.457283408081. was found in iteration 1, time 3.0422389941086294
Epochs 1, rate 8976.457283408081, time 3.0519459519491647
Updated best error: 8754.668726999636. was found in iteration 2, time 3.024691896222066
Epochs 2, rate 8754.668726999636, time 3.034215820589452
Epochs 3, rate 8800.414812845436, time 3.0320812544960063
Updated best error: 8725.802112392323. was found in iteration 4, time 3.0231299281076645
Epochs 4, rate 8725.802112392323, time 3.0327274368682993
Epochs 5, rate 8760.929349065189, time 3.022143340567709
Epochs 6, rate 8805.63150259714, time 3.0378217655888875
Epochs 7, rate 8825.545119076547, time 3.0304957888365607
Epochs 8, rate 8798.024989216105, time 3.0359886482183356
Epochs 9, rate 8855.465340142713, time 3.0505469207273563
Epochs 10, rate 8741.867900974226, time 3.0274324515266926
Epochs 11, rate 8757.46489765254, time 3.0258686283341376
Epochs 12, rate 8754.829727881634, time 3.0412391119098174
Epochs 13, rate 8768.682092518698, time 3.045430022000801
Epochs 14, rate 8768.38231825572, time 3.0419165212733787
Epochs 15, rate 8767.501503428419, time 3.0314350721237133
Epochs 16, rate 8795.151937156761, time 3.0300573741988046
Epochs 17, rate 8743.789821430706, time 3.0363689373698435
Epochs 18, rate 8772.610444543316, time 3.023900400105049
Epochs 19, rate 8768.224058138332, time 3.034362680220511
Epochs 20, rate 8757.719158291562, time 3.0420639992589713
Epochs 21, rate 8761.32716238963, time 3.0356559725041734
Epochs 22, rate 8759.541720516707, time 3.0701955026306678
Epochs 23, rate 8768.267620612423, time 3.0316564436943736
Epochs 24, rate 8773.212882882686, time 3.046669208109961
Epochs 25, rate 8764.558044634252, time 3.0464326868168428
Epochs 26, rate 8772.9688746876, time 3.1065990679489914
Epochs 27, rate 8772.56421273074, time 3.0644135616676067
Epochs 28, rate 8757.36465217687, time 3.041155324623105
Epochs 29, rate 8761.456992077687, time 3.027791407381301
Epochs 30, rate 8764.910504862844, time 3.022696151136188
Epochs 31, rate 8768.277465561181, time 3.0487836776155746
Epochs 32, rate 8779.352437231504, time 3.0422247719179722
Epochs 33, rate 8778.24009257171, time 3.040655692697328
Epochs 34, rate 8773.851406854594, time 3.0428678625030443
Epochs 35, rate 8766.193785113603, time 3.032374973758124
Epochs 36, rate 8766.077390894205, time 3.029472099915438
Epochs 37, rate 8756.760881160348, time 3.057414695424086
Epochs 38, rate 8763.25938942562, time 3.048344335431466
Epochs 39, rate 8772.6504376466, time 3.0290228640369605
Epochs 40, rate 8753.15700431502, time 3.0261870818576426
Epochs 41, rate 8788.495692763106, time 3.0435044603582355
Epochs 42, rate 8770.816246709932, time 3.042158607786405
Epochs 43, rate 8771.003399124274, time 3.047431641476578
Epochs 44, rate 8758.724035320676, time 3.037300182011677
Epochs 45, rate 8767.107173425567, time 3.031900694440992
Epochs 46, rate 8766.247653222978, time 3.0369168010875
Epochs 47, rate 8777.917940877403, time 3.0344167863950133
Epochs 48, rate 8774.806532788434, time 3.07573102859169
Epochs 49, rate 8761.659735566958, time 3.0498246805218514
Epochs 50, rate 8765.30113816616, time 3.1000676791009028
Epochs 51, rate 8776.688056480367, time 3.047414018321433
Epochs 52, rate 8774.608630334596, time 3.034838814593968
Epochs 53, rate 8761.509114708791, time 3.045280379767064
Epochs 54, rate 8752.15392762125, time 3.0365117776818806
Epochs 55, rate 8762.377814254283, time 3.0462876822493854
Epochs 56, rate 8747.071774092803, time 3.0362641259634984
Epochs 57, rate 8752.873152714812, time 3.0639235142662073
Epochs 58, rate 8765.313631879291, time 3.0505203314023674
Epochs 59, rate 8763.331165999143, time 3.037104163049662
Epochs 60, rate 8752.582005288878, time 3.026227584196022
Epochs 61, rate 8758.112329232961, time 3.041030107458937
Epochs 62, rate 8772.230049090162, time 3.0421861246431945
Epochs 63, rate 8764.088052372994, time 3.033855937195767
Epochs 64, rate 8768.250031198739, time 3.036083565908484
Epochs 65, rate 8770.659722663728, time 3.035195297030441
Epochs 66, rate 8763.28697511532, time 3.03375452675391
Epochs 67, rate 8768.66774252218, time 3.03008210844564
Epochs 68, rate 8784.336859149098, time 3.0297822056236328
Epochs 69, rate 8743.16105390757, time 3.028027001149894
Epochs 70, rate 8763.128019108788, time 3.0299522536151926
Epochs 71, rate 8779.363262087707, time 3.0498537432649755
Epochs 72, rate 8769.599600907002, time 3.032365698418289
Epochs 73, rate 8766.44664311062, time 3.055897558144352
Epochs 74, rate 8765.067901727965, time 3.0456909683780395
Epochs 75, rate 8765.35475367061, time 3.0401167951422394
Epochs 76, rate 8777.400173016376, time 3.0325110121484613
Epochs 77, rate 8764.403173106632, time 3.045510717507568
Epochs 78, rate 8773.545508893238, time 3.0346999936009524
Epochs 79, rate 8772.684133511704, time 3.050255056536116
Epochs 80, rate 8771.597403001828, time 3.083641661258298
Epochs 81, rate 8777.922117177013, time 3.0509299924742663
Epochs 82, rate 8756.846479968686, time 3.064223107910948
Epochs 83, rate 8760.194283237217, time 3.059904816407652
Epochs 84, rate 8765.116943507268, time 3.0440127492693136
Epochs 85, rate 8771.556285723753, time 3.0435802090069046
Epochs 86, rate 8776.653091553662, time 3.0645910299354
Epochs 87, rate 8760.580936291248, time 3.053883571541519
Epochs 88, rate 8767.806695777701, time 3.0560472003780887
Epochs 89, rate 8762.748844321606, time 3.058165689202724
Epochs 90, rate 8781.971548424825, time 3.2243774001908605
Epochs 91, rate 8769.824515547656, time 3.1417878722422756
Epochs 92, rate 8778.514384315722, time 3.042473660338146
Epochs 93, rate 8756.2791558857, time 3.0339106617320795
Epochs 94, rate 8773.6005590443, time 3.079402519368159
Epochs 95, rate 8753.815661730554, time 3.4394191655228497
Epochs 96, rate 8782.99427811509, time 4.199904711284034
Epochs 97, rate 8752.0394945749, time 3.0729561545158504
Epochs 98, rate 8763.561914436885, time 3.1244646193517838
Epochs 99, rate 8757.342752962057, time 3.0938967920010327
