Updated best error: 18717.692052236544. was found in iteration 0, time 4.991518933609768
Epochs 0, rate 18717.692052236544, time 5.00334005177865
Epochs 1, rate 18895.747967435847, time 5.0590091272460995
Epochs 2, rate 19058.62491984636, time 4.963106696457544
Epochs 3, rate 18898.445363553925, time 4.99313006104785
Epochs 4, rate 19047.004699654244, time 4.943635891999293
Epochs 5, rate 19353.283583658445, time 4.97023727260239
Epochs 6, rate 19152.638318774123, time 5.026265303931723
Epochs 7, rate 19303.20512412041, time 4.964465225333697
Epochs 8, rate 19114.381820388455, time 4.948921292816522
Epochs 9, rate 19217.046447216606, time 4.983715585760365
Epochs 10, rate 19017.030601298087, time 4.978095654158096
Epochs 11, rate 19165.787450516324, time 4.965467890142463
Epochs 12, rate 19403.917505201287, time 4.963491004920797
Epochs 13, rate 19339.49916421691, time 4.990955610977835
Epochs 14, rate 19414.387757925924, time 5.003265849016316
Epochs 15, rate 19309.38552909078, time 4.991547996360168
Epochs 16, rate 19341.52785660993, time 4.959433041440207
Epochs 17, rate 19228.464417014842, time 4.972257751942379
Epochs 18, rate 19227.433318302265, time 4.970483996781695
Epochs 19, rate 18962.146991767135, time 4.981531860350515
Epochs 20, rate 19204.65507754968, time 4.96224439854268
Epochs 21, rate 19258.912895274825, time 4.993314022067352
Epochs 22, rate 18967.284447629914, time 4.982518757060461
Epochs 23, rate 19176.39514926419, time 4.9685887345985975
Epochs 24, rate 19121.063756193766, time 4.971998660643294
Epochs 25, rate 19119.757276292436, time 4.969258105331392
Epochs 26, rate 19072.04967965404, time 4.988047790284327
Epochs 27, rate 19237.257824926473, time 5.009599054654245
Epochs 28, rate 19290.07429151142, time 4.976244913632399
Epochs 29, rate 19203.290046702623, time 4.991020538393059
Epochs 30, rate 19205.13821051974, time 4.921312609738379
Epochs 31, rate 19233.62814793656, time 5.067335295374505
Epochs 32, rate 19141.594755675214, time 5.107711181830382
Epochs 33, rate 19202.67618293454, time 5.054316111796652
Epochs 34, rate 19241.90312935216, time 5.0294643704619375
Epochs 35, rate 19330.677320458475, time 4.988342127900978
Epochs 36, rate 19121.295047748543, time 5.013879008067306
Epochs 37, rate 19260.40654414844, time 4.9822809990582755
Epochs 38, rate 19296.584230335462, time 5.027506963466294
Epochs 39, rate 19149.91459336471, time 5.0122147019792465
Epochs 40, rate 19302.465555081188, time 4.972490253931028
Epochs 41, rate 19178.51361523179, time 5.024099510847009
Epochs 42, rate 19087.419064715406, time 5.000954742194153
Epochs 43, rate 18957.518935809112, time 4.965182209511113
Epochs 44, rate 19218.990179483353, time 4.982749713162775
Epochs 45, rate 19020.85193466899, time 4.973153131926665
Epochs 46, rate 19111.271808150115, time 5.068729379745491
Epochs 47, rate 19277.32966725123, time 4.9820092314403155
Epochs 48, rate 19144.177016975285, time 5.0531832829874475
Epochs 49, rate 19124.713967118896, time 5.0363241065279
Epochs 50, rate 19287.181496350062, time 5.00927565429447
Epochs 51, rate 19269.98367318864, time 5.014229616121156
Epochs 52, rate 19251.23121791453, time 4.987850534613244
Epochs 53, rate 19287.58242658481, time 5.027565088959818
Epochs 54, rate 19320.81642065652, time 4.98630433458311
Epochs 55, rate 19153.553880436793, time 4.9625291516349535
Epochs 56, rate 19173.245129151623, time 4.9741455938565196
Epochs 57, rate 18953.881435900235, time 4.975837416801369
