Updated best error: 2039.4801745764578. was found in iteration 0, time 1.395444445166504
Epochs 0, rate 2039.4801745764578, time 1.4230351959267864
Updated best error: 1889.0383355938698. was found in iteration 1, time 1.419330313889077
Epochs 1, rate 1889.0383355938698, time 1.4428720673313364
Epochs 2, rate 1893.484080200437, time 1.3059763212804683
Epochs 3, rate 1892.1786477301328, time 1.2229403400415322
Epochs 4, rate 1897.7006879410346, time 1.218886395887239
Epochs 5, rate 1893.346827892338, time 1.4384644233359722
Epochs 6, rate 1939.0199520377, time 1.7022512190014822
Epochs 7, rate 1925.0425648684911, time 1.4748435635701753
Epochs 8, rate 1924.971166353442, time 1.332718687132001
Epochs 9, rate 1924.8878227377209, time 1.2829116297652945
Epochs 10, rate 1924.691186125833, time 1.272193659315235
Epochs 11, rate 1924.959674501235, time 1.4093067576177418
Epochs 12, rate 1924.979552141676, time 1.393711192344199
Epochs 13, rate 1924.9587108169471, time 1.399183336790884
Epochs 14, rate 1924.898514831569, time 1.4524837982899044
Epochs 15, rate 1925.0061574204253, time 1.574271553035942
Epochs 16, rate 1924.9934515154891, time 1.6169347396062221
Epochs 17, rate 1925.0013024436503, time 1.6258486554288538
Epochs 18, rate 1924.9999614048634, time 1.3745885225071106
Epochs 19, rate 1924.9986868235294, time 1.4138881597318687
Epochs 20, rate 1924.9974649232474, time 1.3371349881199421
Epochs 21, rate 1924.996267571227, time 1.4349431931477739
Epochs 22, rate 1924.9950677699449, time 1.4059920584404608
Epochs 23, rate 1924.993837454792, time 1.3531324850191595
Epochs 24, rate 1924.992545019872, time 1.3736767560767476
Epochs 25, rate 1924.9911521120607, time 1.4026359294075519
Epochs 26, rate 1924.9896089344566, time 1.353411672898801
Epochs 27, rate 1924.9878467026801, time 1.349170366767794
Epochs 28, rate 1924.9857645603036, time 1.3369828724535182
Epochs 29, rate 1924.9832051145156, time 1.365563302533701
Epochs 30, rate 1924.979904655025, time 1.3739862434304086
Epochs 31, rate 1924.9753806111191, time 1.2519140447548125
Epochs 32, rate 1924.9686384915465, time 1.3342543751059566
Epochs 33, rate 1924.9572338399537, time 1.477887113491306
Epochs 34, rate 1924.933035662406, time 1.400299779154011
Epochs 35, rate 1924.839573348243, time 1.4213795468094759
Epochs 36, rate 1927.8933292145448, time 1.4432665786735015
Epochs 37, rate 1924.9887927265233, time 1.286537980515277
Epochs 38, rate 1924.994775256048, time 1.303700151591329
Epochs 39, rate 1924.9944743798164, time 1.3772372518869815
Epochs 40, rate 1924.994162214654, time 1.2971356806810945
Epochs 41, rate 1924.9938494987596, time 1.2357876205642242
Epochs 42, rate 1924.993534925627, time 1.2580765840539243
Epochs 43, rate 1924.9932171410064, time 1.2743875876185484
